s t k edges
26 11 0 26-30,30-31,31-11 1603.47943183
26 11 1 26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-12,12-10,10-11 4934.27010393
26 11 2 26-25,25-24,24-18,18-12,12-10,10-11 5506.89248375
26 11 3 26-27,27-28,28-29,29-31,31-11 10161.8375374
26 11 4 26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-12,12-10,10-11 9095.02647345
26 11 5 26-25,25-24,24-18,18-12,12-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-11 9329.55645644
0 10 0 0-1,1-6,6-12,12-10 2742.50047843
0 10 1 0-3,3-2,2-23,23-22,22-31,31-11,11-10 3638.25472868
0 10 2 0-1,1-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-12,12-10 5404.16372342
0 10 3 0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-12,12-10 5915.05237306
0 10 4 0-1,1-6,6-12,12-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-11,11-10 17636.7490014
0 10 5 0-1,1-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-12,12-10 6434.45718963
3 7 0 3-0,0-1,1-6,6-7 2247.52286324
3 7 1 3-0,0-1,1-6,6-5,5-4,4-7 2740.18187988
3 7 2 3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-6,6-7 4720.2188676
3 7 3 3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-7 8047.18783485
3 7 4 3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-6,6-5,5-4,4-7 5212.87788424
3 7 5 3-2,2-23,23-22,22-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-12,12-6,6-7 14780.8931194
27 2 0 27-26,26-30,30-31,31-22,22-23,23-2 783.707887942
27 2 1 27-26,26-30,30-31,31-11,11-10,10-12,12-6,6-1,1-0,0-3,3-2 5968.65292281
27 2 2 27-28,28-29,29-31,31-22,22-23,23-2 9127.45471855
27 2 3 27-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2 9138.62756141
27 2 4 27-26,26-25,25-24,24-18,18-12,12-6,6-1,1-0,0-3,3-2 7313.97474031
27 2 5 27-26,26-25,25-24,24-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2 7737.08547488
1 11 0 1-6,6-12,12-10,10-11 3103.8937423
1 11 1 1-0,0-3,3-2,2-23,23-22,22-31,31-11 3276.86146481
1 11 2 1-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-12,12-10,10-11 5765.55698728
1 11 3 1-6,6-12,12-18,18-24,24-25,25-26,26-30,30-31,31-11 7656.17442345
1 11 4 1-6,6-12,12-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-11 16214.5325291
1 11 5 1-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-12,12-10,10-11 6795.8504535
30 13 0 30-31,31-11,11-10,10-12,12-18,18-19,19-20,20-13 3960.36691904
30 13 1 30-26,26-25,25-24,24-18,18-19,19-20,20-13 4577.35106536
30 13 2 30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-13 5130.373109
30 13 3 30-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-13 6121.15483993
30 13 4 30-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-13 6219.80132125
30 13 5 30-26,26-27,27-28,28-29,29-31,31-11,11-10,10-12,12-18,18-19,19-20,20-13 12627.3977773
4 0 0 4-7,7-6,6-1,1-0 1885.44997287
4 0 1 4-5,5-6,6-1,1-0 2141.23385753
4 0 2 4-7,7-6,6-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0 5319.16688995
4 0 3 4-5,5-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0 8901.91974186
4 0 4 4-5,5-6,6-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0 5574.95077461
4 0 5 4-7,7-6,6-12,12-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-22,22-23,23-2,2-3,3-0 15379.8411417
28 5 0 28-27,27-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-5 3315.11334746
28 5 1 28-27,27-26,26-30,30-31,31-11,11-10,10-12,12-6,6-5 4305.89507838
28 5 2 28-29,29-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-7,7-4,4-5 11869.8581034
28 5 3 28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-5 7475.86971698
28 5 4 28-27,27-26,26-25,25-24,24-18,18-12,12-6,6-5 5651.21689588
28 5 5 28-27,27-26,26-30,30-31,31-11,11-10,10-12,12-6,6-7,7-4,4-5 4660.1178065
31 8 0 31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8 3853.87309153
31 8 1 31-11,11-10,10-12,12-6,6-8 4844.65482245
31 8 2 31-11,11-10,10-12,12-18,18-19,19-20,20-13,13-17,17-9,9-8 5188.54536056
31 8 3 31-30,30-26,26-25,25-24,24-18,18-12,12-6,6-8 6346.9709686
31 8 4 31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8 15442.5026546
31 8 5 31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-12,12-6,6-8 14905.3290742
29 8 0 29-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8 8132.14610815
29 8 1 29-28,28-27,27-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8 8290.95250917
29 8 2 29-31,31-11,11-10,10-12,12-18,18-19,19-20,20-13,13-17,17-9,9-8 9466.81837718
29 8 3 29-28,28-27,27-26,26-25,25-24,24-18,18-12,12-6,6-8 10627.0560576
29 8 4 29-31,31-11,11-10,10-12,12-6,6-8 9122.92783907
29 8 5 29-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8 11162.4175657
16 3 0 16-17,17-9,9-8,8-6,6-1,1-0,0-3 4116.37692141
16 3 1 16-17,17-13,13-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3 5040.44179456
16 3 2 16-15,15-14,14-21,21-20,20-19,19-18,18-12,12-6,6-1,1-0,0-3 5247.12016114
16 3 3 16-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3 5705.74751682
16 3 4 16-15,15-14,14-21,21-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3 6014.4031829
16 3 5 16-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3 6589.07292577
6 10 0 6-12,12-10 1268.98133342
6 10 1 6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-12,12-10 3930.6445784
6 10 2 6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-11,11-10 5111.77387369
6 10 3 6-12,12-18,18-24,24-25,25-26,26-30,30-31,31-11,11-10 7604.87175076
6 10 4 6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-12,12-10 4960.93804462
6 10 5 6-12,12-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-11,11-10 16163.2298564
30 23 0 30-31,31-22,22-23 583.284965061
30 23 1 30-31,31-11,11-10,10-12,12-6,6-1,1-0,0-3,3-2,2-23 5845.79181799
30 23 2 30-26,26-25,25-24,24-18,18-12,12-6,6-1,1-0,0-3,3-2,2-23 7299.7863882
30 23 3 30-26,26-27,27-28,28-29,29-31,31-22,22-23 9250.31582337
30 23 4 30-26,26-25,25-24,24-18,18-12,12-10,10-11,11-31,31-22,22-23 7645.3353047
30 23 5 30-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23 9124.4392093
19 14 0 19-20,20-13,13-17,17-16,16-15,15-14 967.21571873
19 14 1 19-20,20-21,21-14 1335.31747808
19 14 2 19-18,18-12,12-6,6-8,8-9,9-17,17-16,16-15,15-14 4120.12040172
19 14 3 19-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-13,13-20,20-21,21-14 10752.934981
19 14 4 19-18,18-12,12-6,6-8,8-9,9-17,17-13,13-20,20-21,21-14 5470.35522022
19 14 5 19-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16,16-15,15-14 18951.839999
17 2 0 17-9,9-8,8-6,6-1,1-0,0-3,3-2 4202.22884007
17 2 1 17-13,13-20,20-19,19-18,18-12,12-6,6-1,1-0,0-3,3-2 4417.07887746
17 2 2 17-13,13-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2 4840.18961203
17 2 3 17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2 6535.7888005
17 2 4 17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-22,22-23,23-2 6388.82074324
17 2 5 17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-22,22-23,23-2 14063.8534399
7 19 0 7-6,6-12,12-18,18-19 1977.37062205
7 19 1 7-4,4-5,5-6,6-12,12-18,18-19 2470.0296387
7 19 2 7-6,6-8,8-9,9-17,17-13,13-20,20-19 3034.76031526
7 19 3 7-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-19 7259.95038283
7 19 4 7-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19 4065.05378147
7 19 5 7-6,6-12,12-10,10-11,11-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-19 16809.0902194
31 22 0 31-22 66.9529681789
31 22 1 31-11,11-10,10-12,12-6,6-1,1-0,0-3,3-2,2-23,23-22 6313.80223893
31 22 2 31-30,30-26,26-25,25-24,24-18,18-12,12-6,6-1,1-0,0-3,3-2,2-23,23-22 7816.11838508
31 22 3 31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22 18199.1293118
31 22 4 31-11,11-10,10-12,12-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22 10005.7589501
31 22 5 31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-12,12-6,6-1,1-0,0-3,3-2,2-23,23-22 16374.4764907
20 9 0 20-13,13-17,17-9 866.092716618
20 9 1 20-21,21-14,14-15,15-16,16-17,17-9 1896.38618283
20 9 2 20-19,19-18,18-12,12-6,6-8,8-9 3559.05169697
20 9 3 20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9 8841.63145774
20 9 4 20-19,19-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-11,11-10,10-12,12-6,6-8,8-9 18390.7712943
20 9 5 20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9 8176.32573548
18 9 0 18-19,19-20,20-13,13-17,17-9 1394.77761629
18 9 1 18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9 2425.0710825
18 9 2 18-12,12-6,6-8,8-9 3030.3667973
18 9 3 18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9 8312.94655807
18 9 4 18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-11,11-10,10-12,12-6,6-8,8-9 17862.0863946
18 9 5 18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9 7647.64083581
16 25 0 16-17,17-13,13-20,20-19,19-18,18-24,24-25 4098.695466
16 25 1 16-15,15-14,14-21,21-20,20-19,19-18,18-24,24-25 5014.58866834
16 25 2 16-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25 5723.42897223
16 25 3 16-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-30,30-26,26-25 6714.21070315
16 25 4 16-17,17-9,9-8,8-6,6-12,12-18,18-24,24-25 6484.3370211
16 25 5 16-15,15-14,14-21,21-20,20-19,19-18,18-12,12-10,10-11,11-31,31-30,30-26,26-25 6081.47277428
21 12 0 21-20,20-19,19-18,18-12 1831.61420974
21 12 1 21-14,14-15,15-16,16-17,17-13,13-20,20-19,19-18,18-12 2075.19253885
21 12 2 21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-12 3623.82367006
21 12 3 21-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-11,11-10,10-12 8104.97570144
21 12 4 21-20,20-13,13-17,17-9,9-8,8-6,6-12 4362.3784001
21 12 5 21-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-12 17436.0332447
8 15 0 8-9,9-17,17-16,16-15 1147.7076131
8 15 1 8-9,9-17,17-13,13-20,20-21,21-14,14-15 2757.24058159
8 15 2 8-6,6-12,12-18,18-19,19-20,20-13,13-17,17-16,16-15 3680.33035736
8 15 3 8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14,14-15 9590.31002748
8 15 4 8-6,6-12,12-18,18-19,19-20,20-21,21-14,14-15 4307.7302667
8 15 5 8-6,6-12,12-10,10-11,11-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-16,16-15 18512.0499547
22 3 0 22-23,23-2,2-3 674.00416854
22 3 1 22-31,31-11,11-10,10-12,12-6,6-1,1-0,0-3 5706.75103857
22 3 2 22-31,31-30,30-26,26-25,25-24,24-18,18-12,12-6,6-1,1-0,0-3 7209.06718472
22 3 3 22-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3 17592.0781114
22 3 4 22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-1,1-0,0-3 9398.70774977
22 3 5 22-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-12,12-6,6-1,1-0,0-3 15767.4252903
9 14 0 9-17,17-16,16-15,15-14 706.122040478
9 14 1 9-17,17-13,13-20,20-21,21-14 2056.35685897
9 14 2 9-8,8-6,6-12,12-18,18-19,19-20,20-13,13-17,17-16,16-15,15-14 4381.21407998
9 14 3 9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14 10031.8956001
9 14 4 9-8,8-6,6-12,12-18,18-19,19-20,20-21,21-14 4749.31583932
9 14 5 9-8,8-6,6-12,12-10,10-11,11-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14 19581.0354366
23 10 0 23-22,22-31,31-11,11-10 2975.91131269
23 10 1 23-2,2-3,3-0,0-1,1-6,6-12,12-10 3404.84389442
23 10 2 23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-12,12-10 5252.70895707
23 10 3 23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-12,12-10 6066.50713941
23 10 4 23-22,22-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-12,12-10 13811.0670627
23 10 5 23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-12,12-10 7096.80060562
10 13 0 10-12,12-18,18-19,19-20,20-13 1519.41899546
10 13 1 10-12,12-6,6-8,8-9,9-17,17-13 3680.20691636
10 13 2 10-11,11-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-13 7018.29898893
10 13 3 10-11,11-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-13 7522.99945663
10 13 4 10-12,12-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-13 3161.86925136
10 13 5 10-12,12-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-13 5080.47665204
8 21 0 8-9,9-17,17-16,16-15,15-14,14-21 1583.19673232
8 21 1 8-9,9-17,17-13,13-20,20-21 2321.75146236
8 21 2 8-6,6-12,12-18,18-19,19-20,20-21 3872.24114748
8 21 3 8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-21 9154.82090825
8 21 4 8-6,6-12,12-10,10-11,11-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-21 18703.9607448
8 21 5 8-6,6-12,12-18,18-19,19-20,20-13,13-17,17-16,16-15,15-14,14-21 4115.81947659
11 0 0 11-31,31-22,22-23,23-2,2-3,3-0 2746.44986059
11 0 1 11-10,10-12,12-6,6-1,1-0 3634.30534652
11 0 2 11-10,10-12,12-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0 6295.96859151
11 0 3 11-31,31-30,30-26,26-25,25-24,24-18,18-12,12-6,6-1,1-0 8186.58602768
11 0 4 11-10,10-12,12-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-22,22-23,23-2,2-3,3-0 15365.2153468
11 0 5 11-10,10-12,12-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-1,1-0 7326.26205772
9 16 0 9-17,17-16 432.22631898
9 16 1 9-17,17-13,13-20,20-21,21-14,14-15,15-16 2330.25258047
9 16 2 9-8,8-6,6-12,12-18,18-19,19-20,20-13,13-17,17-16 4107.31835848
9 16 3 9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14,14-15,15-16 10305.7913216
9 16 4 9-8,8-6,6-12,12-18,18-19,19-20,20-21,21-14,14-15,15-16 5023.21156082
9 16 5 9-8,8-6,6-12,12-10,10-11,11-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-16 18939.0379558
14 15 0 14-15 129.649074997
14 15 1 14-21,21-20,20-13,13-17,17-16,16-15 1882.77745037
14 15 2 14-21,21-20,20-19,19-18,18-12,12-6,6-8,8-9,9-17,17-16,16-15 5325.7888048
14 15 3 14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15 10608.3685656
14 15 4 14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16,16-15 20157.5084021
14 15 5 14-21,21-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15 9943.06284331
12 11 0 12-10,10-11 1279.04561721
12 11 1 12-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-11 5101.7095899
12 11 2 12-18,18-24,24-25,25-26,26-30,30-31,31-11 5831.32629837
12 11 3 12-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-11 14389.684404
12 11 4 12-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-11 7763.37283489
12 11 5 12-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-11 10449.7537543
10 23 0 10-11,11-31,31-22,22-23 2975.91131269
10 23 1 10-12,12-6,6-1,1-0,0-3,3-2,2-23 3404.84389442
10 23 2 10-12,12-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23 5252.70895707
10 23 3 10-12,12-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23 6066.50713941
10 23 4 10-12,12-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-22,22-23 13811.0670627
10 23 5 10-12,12-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23 7096.80060562
25 21 0 25-24,24-18,18-19,19-20,20-21 4434.85290262
25 21 1 25-24,24-18,18-19,19-20,20-13,13-17,17-16,16-15,15-14,14-21 4678.43123173
25 21 2 25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21 6303.16473796
25 21 3 25-26,26-27,27-28,28-29,29-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21 14060.0951142
25 21 4 25-24,24-18,18-12,12-6,6-8,8-9,9-17,17-13,13-20,20-21 7802.62751686
25 21 5 25-26,26-30,30-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21 5501.73700856
15 14 0 15-14 129.649074997
15 14 1 15-16,16-17,17-13,13-20,20-21,21-14 1882.77745037
15 14 2 15-16,16-17,17-9,9-8,8-6,6-12,12-18,18-19,19-20,20-21,21-14 5325.7888048
15 14 3 15-16,16-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14 10608.3685656
15 14 4 15-16,16-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14 20157.5084021
15 14 5 15-16,16-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21,21-14 9943.06284331
13 10 0 13-20,20-19,19-18,18-12,12-10 1519.41899546
13 10 1 13-17,17-9,9-8,8-6,6-12,12-10 3680.20691636
13 10 2 13-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-11,11-10 7018.29898893
13 10 3 13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-11,11-10 7522.99945663
13 10 4 13-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-12,12-10 3161.86925136
13 10 5 13-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-12,12-10 5080.47665204
2 17 0 2-3,3-0,0-1,1-6,6-8,8-9,9-17 4202.22884007
2 17 1 2-3,3-0,0-1,1-6,6-12,12-18,18-19,19-20,20-13,13-17 4417.07887746
2 17 2 2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-13,13-17 4840.18961203
2 17 3 2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17 6535.7888005
2 17 4 2-23,23-22,22-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17 6388.82074324
2 17 5 2-23,23-22,22-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17 14063.8534399
26 18 0 26-30,30-31,31-11,11-10,10-12,12-18 3301.03026098
26 18 1 26-25,25-24,24-18 3809.3416546
26 18 2 26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-12,12-18 4073.72969866
26 18 3 26-27,27-28,28-29,29-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18 15447.5223563
26 18 4 26-27,27-28,28-29,29-31,31-11,11-10,10-12,12-18 11859.3883666
26 18 5 26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18 6928.67598598
0 1 0 0-1 530.411604226
0 1 1 0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-6,6-1 5850.34360288
0 1 2 0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-12,12-6,6-1 7352.65974903
0 1 3 0-3,3-2,2-23,23-22,22-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1 17735.6706757
0 1 4 0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-1 9542.30031409
0 1 5 0-3,3-2,2-23,23-22,22-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-12,12-6,6-1 15911.0178546
3 12 0 3-0,0-1,1-6,6-12 2835.77018567
3 12 1 3-2,2-23,23-22,22-31,31-11,11-10,10-12 3544.98502144
3 12 2 3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-12 5047.30116758
3 12 3 3-0,0-1,1-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-12 5497.43343066
3 12 4 3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-12 6527.72689688
3 12 5 3-2,2-23,23-22,22-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-12 13605.6592732
1 12 0 1-6,6-12 1824.84812508
1 12 1 1-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-12 4486.51137007
1 12 2 1-0,0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12 4555.90708202
1 12 3 1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-12 6058.22322817
1 12 4 1-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-12 5516.80483629
1 12 5 1-0,0-3,3-2,2-23,23-22,22-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-12 14616.5813338
4 15 0 4-7,7-6,6-8,8-9,9-17,17-16,16-15 2718.52479439
4 15 1 4-5,5-6,6-8,8-9,9-17,17-16,16-15 2974.30867905
4 15 2 4-7,7-6,6-12,12-18,18-19,19-20,20-21,21-14,14-15 3560.77474112
4 15 3 4-5,5-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21,21-14,14-15 8433.83266429
4 15 4 4-7,7-6,6-12,12-18,18-19,19-20,20-13,13-17,17-16,16-15 2933.37483178
4 15 5 4-5,5-6,6-8,8-9,9-17,17-13,13-20,20-21,21-14,14-15 4583.84164754
2 11 0 2-23,23-22,22-31,31-11 2122.88735363
2 11 1 2-3,3-0,0-1,1-6,6-12,12-10,10-11 4257.86785348
2 11 2 2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-12,12-10,10-11 6183.2947342
2 11 3 2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-11 19193.1594613
2 11 4 2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-12,12-10,10-11 7949.82456468
2 11 5 2-23,23-22,22-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-12,12-10,10-11 14741.6528398
5 14 0 5-6,6-8,8-9,9-17,17-16,16-15,15-14 2798.95444766
5 14 1 5-4,4-7,7-6,6-8,8-9,9-17,17-16,16-15,15-14 3153.17717578
5 14 2 5-6,6-12,12-18,18-19,19-20,20-21,21-14 3381.90624439
