s t k edges
7 16 2 7-3,3-15,15-8,8-17,17-16 5297.89512756
7 16 3 7-6,6-12,12-11,11-13,13-14,14-15,15-16 5235.40632848
7 16 4 7-12,12-13,13-8,8-17,17-16 5889.28409844
7 16 5 7-3,3-14,14-15,15-16 3595.05400533
14 0 0 14-3,3-0 1096.3442277
14 0 1 14-15,15-3,3-0 1322.43576076
14 0 2 14-3,3-2,2-1,1-0 4362.54118488
14 0 3 14-13,13-15,15-3,3-0 3089.84019667
14 0 4 14-15,15-9,9-2,2-1,1-0 5018.12370816
14 0 5 14-15,15-8,8-9,9-10,10-2,2-3,3-0 4628.31744979
13 8 0 13-8 2597.85704504
13 8 1 13-15,15-8 2762.48743231
13 8 2 13-14,14-15,15-8 2815.62800705
13 8 3 13-15,15-9,9-8 2817.89206913
13 8 4 13-15,15-16,16-17,17-8 2964.03514833
13 8 5 13-14,14-15,15-4,4-8 3269.74632707
12 16 0 12-13,13-15,15-16 3333.13732639
12 16 1 12-7,7-3,3-15,15-16 3798.24736114
12 16 2 12-13,13-8,8-17,17-16 5278.71940199
12 16 3 12-11,11-13,13-14,14-15,15-16 4595.62321958
12 16 4 12-6,6-7,7-3,3-15,15-16 3827.46577359
12 16 5 12-13,13-15,15-8,8-17,17-16 5443.34978926
0 3 0 0-3 362.711406127
0 3 1 0-1,1-2,2-3 3628.90836331
0 3 2 0-1,1-2,2-9,9-15,15-3 5344.3851891
0 3 3 0-1,1-2,2-10,10-9,9-8,8-15,15-14,14-3 6355.35964755
0 3 4 0-1,1-2,2-9,9-4,4-15,15-3 6381.20340579
0 3 5 0-1,1-2,2-10,10-9,9-15,15-3 5365.22638974
15 5 0 15-8,8-5 1610.38517838
15 5 1 15-9,9-8,8-5 1665.7898152
15 5 2 15-4,4-5 2034.17509061
15 5 3 15-16,16-17,17-8,8-4,4-5 2262.58130363
15 5 4 15-9,9-4,4-5 2116.37620394
15 5 5 15-3,3-2,2-9,9-8,8-5 3004.16337259
17 16 0 17-16 525.823484471
17 16 1 17-8,8-15,15-16 2852.9723613
17 16 2 17-8,8-9,9-15,15-16 2908.37699812
17 16 3 17-8,8-4,4-15,15-16 3307.09068132
17 16 4 17-8,8-5,5-4,4-9,9-2,2-3,3-15,15-16 4740.85917125
17 16 5 17-8,8-9,9-10,10-2,2-3,3-14,14-15,15-16 4674.96309679
3 14 0 3-14 733.632821572
3 14 1 3-15,15-14 959.724354637
3 14 2 3-15,15-13,13-14 2727.12879054
3 14 3 3-2,2-9,9-15,15-14 3662.00292585
3 14 4 3-2,2-10,10-9,9-8,8-15,15-14 4265.60604367
3 14 5 3-2,2-9,9-4,4-15,15-14 4698.82114255
1 2 0 1-2 947.280588105
1 2 1 1-0,0-3,3-2 3044.33918133
1 2 2 1-0,0-3,3-15,15-9,9-2 4759.81600712
1 2 3 1-0,0-3,3-14,14-15,15-8,8-9,9-10,10-2 5770.79046557
1 2 4 1-0,0-3,3-15,15-4,4-9,9-2 5796.63422381
1 2 5 1-0,0-3,3-15,15-9,9-10,10-2 4780.65720777
8 14 0 8-15,15-14 1905.35550173
8 14 1 8-9,9-15,15-14 1960.76013855
8 14 2 8-15,15-3,3-14 2965.24980423
8 14 3 8-13,13-14 3508.12955037
8 14 4 8-17,17-16,16-15,15-14 2106.90321775
8 14 5 8-9,9-2,2-3,3-14 3073.04216287
4 9 0 4-9 559.509665009
4 9 1 4-8,8-9 559.571685502
4 9 2 4-5,5-8,8-9 572.765504731
4 9 3 4-15,15-9 3127.19940109
4 9 4 4-15,15-3,3-2,2-9 4465.57295847
4 9 5 4-8,8-15,15-9 3154.05789808
2 9 0 2-9 883.932273801
2 9 1 2-10,10-9 904.773474447
2 9 2 2-3,3-15,15-9 3104.33213299
2 9 3 2-3,3-14,14-15,15-8,8-9 4094.46539079
2 9 4 2-3,3-15,15-4,4-9 4141.15034968
2 9 5 2-3,3-14,14-15,15-9 3511.70347362
9 15 0 9-15 1324.9454247
9 15 1 9-8,8-15 1907.70734187
9 15 2 9-8,8-17,17-16,16-15 2109.25505789
9 15 3 9-4,4-15 2361.76364139
9 15 4 9-2,2-3,3-15 2663.31898209
9 15 5 9-10,10-2,2-3,3-14,14-15 3091.53152337
8 1 0 8-9,9-2,2-1 2150.2961389
8 1 1 8-9,9-10,10-2,2-1 2171.13733955
8 1 2 8-15,15-3,3-0,0-1 4139.56237349
8 1 3 8-4,4-9,9-2,2-1 2631.21093542
8 1 4 8-17,17-16,16-15,15-3,3-0,0-1 4341.11008951
8 1 5 8-15,15-14,14-3,3-0,0-1 4546.93371413
5 12 0 5-8,8-13,13-12 4144.60042605
5 12 1 5-4,4-8,8-13,13-12 4595.24883528
5 12 2 5-8,8-15,15-3,3-7,7-12 4774.34084807
5 12 3 5-4,4-15,15-13,13-12 4733.02072556
5 12 4 5-8,8-9,9-15,15-14,14-13,13-12 4417.77602488
5 12 5 5-8,8-15,15-3,3-7,7-6,6-12 4803.55926052
10 12 0 10-2,2-7,7-12 4124.64701944
10 12 1 10-2,2-7,7-6,6-12 4153.86543189
10 12 2 10-9,9-15,15-13,13-12 4420.75439518
10 12 3 10-9,9-8,8-13,13-12 4838.88592508
10 12 4 10-2,2-3,3-7,7-12 4165.16668131
10 12 5 10-9,9-15,15-14,14-13,13-12 4473.89496992
6 3 0 6-7,7-3 1991.0582634
6 3 1 6-12,12-7,7-3 3080.08565286
6 3 2 6-12,12-13,13-14,14-3 3728.01049535
6 3 3 6-7,7-2,2-3 4223.32618253
6 3 4 6-12,12-11,11-13,13-15,15-3 5110.30677213
6 3 5 6-7,7-12,12-13,13-14,14-3 3860.11249879
11 1 0 11-13,13-14,14-3,3-0,0-1 5192.96673728
11 1 1 11-13,13-14,14-3,3-2,2-1 5368.69572505
11 1 2 11-12,12-7,7-3,3-0,0-1 5522.11970914
11 1 3 11-12,12-6,6-7,7-2,2-1 5686.5474475
11 1 4 11-13,13-15,15-9,9-2,2-1 5971.13767359
11 1 5 11-12,12-7,7-2,2-1 5657.32903505
9 17 0 9-8,8-17 949.139881969
9 17 1 9-4,4-8,8-17 1430.05467849
9 17 2 9-15,15-16,16-17 2485.06060062
9 17 3 9-2,2-3,3-15,15-16,16-17 3823.43415801
9 17 4 9-4,4-5,5-8,8-17 1443.24849772
9 17 5 9-15,15-8,8-17 3543.62609455
7 10 0 7-2,2-10 3514.082323
7 10 1 7-3,3-2,2-10 3554.60198487
7 10 2 7-3,3-15,15-9,9-10 4275.29973348
7 10 3 7-2,2-9,9-10 4287.16779342
7 10 4 7-12,12-13,13-15,15-9,9-10 5031.31909163
7 10 5 7-3,3-0,0-1,1-2,2-10 5273.4341733
12 10 0 12-7,7-2,2-10 4124.64701944
12 10 1 12-6,6-7,7-2,2-10 4153.86543189
12 10 2 12-13,13-15,15-9,9-10 4420.75439518
12 10 3 12-13,13-8,8-9,9-10 4838.88592508
12 10 4 12-7,7-3,3-2,2-10 4165.16668131
12 10 5 12-13,13-14,14-15,15-9,9-10 4473.89496992
17 14 0 17-16,16-15,15-14 1476.84661277
17 14 1 17-8,8-15,15-14 2535.4121067
17 14 2 17-16,16-15,15-3,3-14 2536.74091528
17 14 3 17-8,8-13,13-14 4138.18615534
17 14 4 17-8,8-9,9-2,2-3,3-14 3703.09876784
17 14 5 17-8,8-4,4-15,15-14 2989.53042672
13 11 0 13-11 1641.11601955
13 11 1 13-12,12-11 2618.19383391
13 11 2 13-14,14-3,3-7,7-12,12-11 5258.07964521
13 11 3 13-15,15-3,3-2,2-7,7-6,6-12,12-11 7692.51693511
13 11 4 13-15,15-3,3-7,7-12,12-11 5431.03060353
13 11 5 13-14,14-3,3-7,7-6,6-12,12-11 5287.29805766
16 12 0 16-15,15-13,13-12 3333.13732639
16 12 1 16-15,15-3,3-7,7-12 3798.24736114
16 12 2 16-17,17-8,8-13,13-12 5278.71940199
16 12 3 16-15,15-14,14-13,13-11,11-12 4595.62321958
16 12 4 16-15,15-3,3-7,7-6,6-12 3827.46577359
16 12 5 16-17,17-8,8-15,15-13,13-12 5443.34978926
2 16 0 2-9,9-8,8-17,17-16 2358.89564024
2 16 1 2-10,10-9,9-8,8-17,17-16 2379.73684089
2 16 2 2-3,3-15,15-16 2413.67839974
2 16 3 2-3,3-14,14-15,15-16 2821.04974037
2 16 4 2-9,9-15,15-16 2843.16938995
2 16 5 2-9,9-4,4-15,15-16 3879.98760665
3 13 0 3-14,14-13 1643.9053269
3 13 1 3-15,15-13 1816.85628522
3 13 2 3-15,15-14,14-13 1869.99685996
3 13 3 3-7,7-12,12-13 4045.94501941
3 13 4 3-2,2-9,9-8,8-13 4937.26638634
3 13 5 3-7,7-6,6-12,12-13 4075.16343186
1 13 0 1-0,0-3,3-14,14-13 3551.85071773
1 13 1 1-0,0-3,3-15,15-13 3724.80167605
1 13 2 1-2,2-3,3-14,14-13 3727.5797055
1 13 3 1-2,2-9,9-8,8-13 4748.15318394
1 13 4 1-2,2-10,10-9,9-15,15-13 4350.86285469
1 13 5 1-0,0-3,3-15,15-14,14-13 3777.94225079
8 11 0 8-13,13-11 4238.97306459
8 11 1 8-15,15-13,13-11 4403.60345186
8 11 2 8-15,15-13,13-12,12-11 5380.68126622
8 11 3 8-9,9-15,15-14,14-13,13-11 4512.14866342
8 11 4 8-17,17-16,16-15,15-13,13-11 4605.15116788
8 11 5 8-4,4-15,15-14,14-13,13-11 4910.86234662
15 9 0 15-9 1324.9454247
15 9 1 15-8,8-9 1907.70734187
15 9 2 15-16,16-17,17-8,8-9 2109.25505789
15 9 3 15-4,4-9 2361.76364139
15 9 4 15-3,3-2,2-9 2663.31898209
15 9 5 15-14,14-3,3-2,2-10,10-9 3091.53152337
16 11 0 16-15,15-13,13-11 3449.27107844
16 11 1 16-15,15-13,13-12,12-11 4426.3488928
16 11 2 16-17,17-8,8-13,13-11 5394.85315404
16 11 3 16-15,15-3,3-7,7-12,12-11 4891.45892755
16 11 4 16-17,17-8,8-15,15-14,14-13,13-11 5612.62411604
16 11 5 16-15,15-3,3-7,7-6,6-12,12-11 4920.67734
4 14 0 4-15,15-14 2118.98541324
4 14 1 4-8,8-15,15-14 2145.84391023
4 14 2 4-15,15-3,3-14 3178.87971574
4 14 3 4-8,8-13,13-14 3748.61795887
4 14 4 4-9,9-15,15-14 2201.18652656
4 14 5 4-5,5-8,8-17,17-16,16-15,15-14 2360.58544548
2 10 0 2-10 507.810138909
2 10 1 2-9,9-10 1280.89560934
2 10 2 2-3,3-15,15-9,9-10 3501.29546852
2 10 3 2-3,3-14,14-15,15-8,8-9,9-10 4491.42872633
2 10 4 2-3,3-15,15-4,4-9,9-10 4538.11368522
2 10 5 2-3,3-14,14-15,15-9,9-10 3908.66680916
9 10 0 9-10 396.963335537
9 10 1 9-2,2-10 1391.74241271
9 10 2 9-15,15-3,3-2,2-10 3612.14227189
9 10 3 9-8,8-15,15-14,14-3,3-2,2-10 4602.2755297
9 10 4 9-4,4-15,15-3,3-2,2-10 4648.96048859
9 10 5 9-15,15-14,14-3,3-2,2-10 4019.51361253
5 15 0 5-8,8-15 1610.38517838
5 15 1 5-8,8-9,9-15 1665.7898152
5 15 2 5-4,4-15 2034.17509061
5 15 3 5-4,4-8,8-17,17-16,16-15 2262.58130363
5 15 4 5-4,4-9,9-15 2116.37620394
5 15 5 5-8,8-9,9-2,2-3,3-15 3004.16337259
10 1 0 10-2,2-1 1455.09072701
10 1 1 10-9,9-2,2-1 2228.17619744
10 1 2 10-2,2-3,3-0,0-1 3552.14932024
10 1 3 10-9,9-15,15-3,3-0,0-1 4272.84706886
10 1 4 10-9,9-15,15-14,14-3,3-2,2-1 4855.94739727
10 1 5 10-9,9-8,8-15,15-3,3-0,0-1 4855.60898603
8 17 0 8-17 630.056604974
8 17 1 8-15,15-16,16-17 2748.7392408
8 17 2 8-9,9-15,15-16,16-17 2804.14387762
8 17 3 8-4,4-15,15-16,16-17 3202.85756081
8 17 4 8-5,5-4,4-9,9-2,2-3,3-15,15-16,16-17 4636.62605075
8 17 5 8-9,9-10,10-2,2-3,3-14,14-15,15-16,16-17 4570.72997629
6 12 0 6-12 559.122900954
6 12 1 6-7,7-12 691.224904388
6 12 2 6-7,7-3,3-14,14-13,13-12 5159.9458578
6 12 3 6-7,7-2,2-3,3-15,15-13,13-12 7565.16473526
6 12 4 6-7,7-3,3-15,15-14,14-13,13-11,11-12 6595.38270932
6 12 5 6-7,7-2,2-9,9-15,15-13,13-12 7994.65572547
11 12 0 11-12 1093.21156641
11 12 1 11-13,13-12 3166.09828706
11 12 2 11-13,13-14,14-3,3-7,7-12 5805.98409835
11 12 3 11-13,13-15,15-3,3-2,2-7,7-6,6-12 8240.42138825
11 12 4 11-13,13-15,15-3,3-7,7-12 5978.93505667
11 12 5 11-13,13-14,14-3,3-7,7-6,6-12 5835.2025108
17 4 0 17-8,8-4 870.54501348
17 4 1 17-8,8-5,5-4 883.738832709
17 4 2 17-16,16-15,15-4 2962.36915231
17 4 3 17-8,8-9,9-4 1508.64954698
17 4 4 17-16,16-15,15-8,8-4 2989.2276493
17 4 5 17-16,16-15,15-9,9-4 3044.57026563
7 9 0 7-3,3-15,15-9 3878.33639794
7 9 1 7-2,2-9 3890.20445789
7 9 2 7-2,2-10,10-9 3911.04565853
7 9 3 7-12,12-13,13-15,15-9 4634.35575609
7 9 4 7-3,3-14,14-15,15-8,8-9 4868.46965575
7 9 5 7-3,3-2,2-9 3930.72411976
14 11 0 14-13,13-11 2551.38852487
14 11 1 14-15,15-13,13-11 3131.71082384
14 11 2 14-13,13-12,12-11 3528.46633924
14 11 3 14-3,3-7,7-12,12-11 4347.80713988
14 11 4 14-15,15-8,8-13,13-11 6144.32856632
14 11 5 14-3,3-7,7-6,6-12,12-11 4377.02555233
13 1 0 13-14,14-3,3-0,0-1 3551.85071773
13 1 1 13-15,15-3,3-0,0-1 3724.80167605
13 1 2 13-14,14-3,3-2,2-1 3727.5797055
13 1 3 13-8,8-9,9-2,2-1 4748.15318394
13 1 4 13-15,15-9,9-10,10-2,2-1 4350.86285469
13 1 5 13-14,14-15,15-3,3-0,0-1 3777.94225079
12 15 0 12-13,13-15 2698.84563494
12 15 1 12-13,13-14,14-15 2751.98620968
12 15 2 12-7,7-3,3-15 3163.95566969
12 15 3 12-11,11-13,13-15 3908.19095339
12 15 4 12-6,6-7,7-2,2-3,3-15 5425.44200127
12 15 5 12-13,13-8,8-15 5711.46337742
11 17 0 11-13,13-15,15-16,16-17 3975.09456291
11 17 1 11-13,13-8,8-17 4869.02966957
11 17 2 11-12,12-13,13-15,15-16,16-17 4952.17237727
11 17 3 11-13,13-14,14-15,15-8,8-17 5086.80063157
11 17 4 11-12,12-7,7-3,3-15,15-16,16-17 5417.28241202
11 17 5 11-13,13-15,15-9,9-8,8-17 5089.06469365
17 9 0 17-8,8-9 949.139881969
17 9 1 17-8,8-4,4-9 1430.05467849
17 9 2 17-16,16-15,15-9 2485.06060062
17 9 3 17-16,16-15,15-3,3-2,2-9 3823.43415801
17 9 4 17-8,8-5,5-4,4-9 1443.24849772
17 9 5 17-8,8-15,15-9 3543.62609455
15 2 0 15-3,3-2 1779.38670829
15 2 1 15-14,14-3,3-2 2186.75804892
15 2 2 15-9,9-2 2208.8776985
15 2 3 15-8,8-9,9-10,10-2 2812.48081632
15 2 4 15-4,4-9,9-2 3245.69591519
15 2 5 15-9,9-10,10-2 2229.71889915
13 14 0 13-14 910.272505323
13 14 1 13-15,15-14 1490.59480429
13 14 2 13-15,15-3,3-14 2550.48910679
13 14 3 13-8,8-15,15-14 4503.21254677
13 14 4 13-12,12-7,7-3,3-14 4779.57784098
13 14 5 13-8,8-9,9-15,15-14 4558.61718359
0 13 0 0-3,3-14,14-13 2006.61673302
0 13 1 0-3,3-15,15-13 2179.56769135
0 13 2 0-1,1-2,2-3,3-14,14-13 5272.81369021
0 13 3 0-3,3-7,7-12,12-13 4408.65642554
0 13 4 0-1,1-2,2-9,9-15,15-13 5875.25563875
0 13 5 0-3,3-15,15-8,8-13 5192.18543383
3 8 0 3-15,15-8 2231.61698266
3 8 1 3-15,15-9,9-8 2287.02161948
3 8 2 3-2,2-9,9-8 2339.4093413
3 8 3 3-14,14-15,15-16,16-17,17-8 2840.53603932
3 8 4 3-2,2-10,10-9,9-4,4-8 2841.16533846
3 8 5 3-15,15-4,4-5,5-8 2698.92912191
2 0 0 2-3,3-0 1499.10519663
2 0 1 2-1,1-0 2492.51457281
2 0 2 2-9,9-15,15-3,3-0 3214.58202241
2 0 3 2-10,10-9,9-8,8-15,15-14,14-3,3-0 4225.55648087
2 0 4 2-9,9-4,4-15,15-3,3-0 4251.40023911
2 0 5 2-10,10-9,9-15,15-3,3-0 3235.42322306
1 8 0 1-2,2-9,9-8 2150.2961389
1 8 1 1-2,2-10,10-9,9-8 2171.13733955
1 8 2 1-0,0-3,3-15,15-8 4139.56237349
1 8 3 1-2,2-9,9-4,4-8 2631.21093542
1 8 4 1-0,0-3,3-15,15-16,16-17,17-8 4341.11008951
1 8 5 1-0,0-3,3-14,14-15,15-8 4546.93371413
16 0 0 16-15,15-3,3-0 1639.99601536
16 0 1 16-15,15-14,14-3,3-0 2047.367356
16 0 2 16-17,17-8,8-9,9-2,2-1,1-0 4851.41021305
16 0 3 16-17,17-8,8-15,15-3,3-0 3750.20847823
16 0 4 16-15,15-13,13-14,14-3,3-0 3814.77179191
16 0 5 16-15,15-9,9-2,2-3,3-0 4342.27458658
4 3 0 4-15,15-3 2445.24689417
4 3 1 4-8,8-15,15-3 2472.10539117
4 3 2 4-9,9-2,2-3 2579.83572931
4 3 3 4-5,5-8,8-9,9-10,10-2,2-3 2613.93276968
4 3 4 4-15,15-14,14-3 2852.61823481
4 3 5 4-9,9-15,15-3 2527.44800749
16 15 0 16-15 634.291691451
16 15 1 16-17,17-8,8-15 2744.50415432
16 15 2 16-17,17-8,8-9,9-15 2799.90879114
16 15 3 16-17,17-8,8-4,4-15 3198.62247434
16 15 4 16-17,17-8,8-5,5-4,4-9,9-2,2-3,3-15 4632.39096428
16 15 5 16-17,17-8,8-9,9-10,10-2,2-3,3-14,14-15 4566.49488981
2 15 0 2-3,3-15 1779.38670829
2 15 1 2-3,3-14,14-15 2186.75804892
2 15 2 2-9,9-15 2208.8776985
2 15 3 2-10,10-9,9-8,8-15 2812.48081632
2 15 4 2-9,9-4,4-15 3245.69591519
2 15 5 2-10,10-9,9-15 2229.71889915
9 5 0 9-8,8-5 340.844390501
9 5 1 9-4,4-5 791.430779238
9 5 2 9-8,8-4,4-5 791.492799731
9 5 3 9-15,15-8,8-5 2935.33060308
9 5 4 9-15,15-16,16-17,17-8,8-5 3136.8783191
9 5 5 9-15,15-4,4-5 3359.12051531
5 2 0 5-8,8-9,9-2 1224.7766643
5 2 1 5-8,8-9,9-10,10-2 1245.61786495
5 2 2 5-4,4-9,9-2 1675.36305304
5 2 3 5-4,4-15,15-3,3-2 3813.5617989
5 2 4 5-8,8-15,15-14,14-3,3-2 3797.1432273
5 2 5 5-4,4-9,9-10,10-2 1696.20425368
11 6 0 11-12,12-6 1652.33446736
11 6 1 11-12,12-7,7-6 1784.4364708
11 6 2 11-13,13-12,12-6 3725.22118801
11 6 3 11-13,13-14,14-3,3-7,7-6 5276.07960984
11 6 4 11-13,13-15,15-3,3-7,7-6 5449.03056817
11 6 5 11-13,13-12,12-7,7-6 3857.32319144
10 2 0 10-2 507.810138909
10 2 1 10-9,9-2 1280.89560934
10 2 2 10-9,9-15,15-3,3-2 3501.29546852
10 2 3 10-9,9-8,8-15,15-14,14-3,3-2 4491.42872633
10 2 4 10-9,9-4,4-15,15-3,3-2 4538.11368522
10 2 5 10-9,9-15,15-14,14-3,3-2 3908.66680916
