s t k edges
1 14 2 1-6,6-13,13-14 13823.6627352
1 14 3 1-2,2-10,10-18,18-17,17-14 15242.9376207
1 14 4 1-6,6-13,13-12,12-8,8-15,15-14 17668.4871141
1 14 5 1-2,2-10,10-18,18-17,17-16,16-9,9-14 16903.9387993
4 13 0 4-13 8284.49586159
4 13 1 4-6,6-13 10158.9562225
4 13 2 4-5,5-7,7-6,6-13 10901.704556
4 13 3 4-6,6-14,14-13 12605.0078142
4 13 4 4-6,6-14,14-15,15-8,8-12,12-13 16449.8321931
4 13 5 4-6,6-14,14-9,9-16,16-13 16753.2911777
2 13 0 2-14,14-13 7828.20215002
2 13 1 2-14,14-15,15-8,8-12,12-13 11673.0265289
2 13 2 2-10,10-18,18-17,17-16,16-13 12819.8146426
2 13 3 2-1,1-6,6-13 14492.4761061
2 13 4 2-14,14-9,9-16,16-13 11976.4855136
2 13 5 2-14,14-15,15-16,16-13 11976.4855136
5 0 0 5-7,7-3,3-0 11197.2992472
5 0 1 5-4,4-6,6-7,7-3,3-0 11617.9184002
5 0 2 5-7,7-6,6-1,1-2,2-11,11-0 14568.7868659
5 0 3 5-4,4-13,13-14,14-2,2-11,11-0 18850.8490135
5 0 4 5-4,4-6,6-14,14-2,2-11,11-0 18125.6219137
5 0 5 5-4,4-13,13-6,6-7,7-3,3-0 22143.6353508
3 16 0 3-0,0-11,11-2,2-14,14-15,15-16 11243.5969572
3 16 1 3-0,0-11,11-2,2-14,14-9,9-16 11243.5969572
3 16 2 3-7,7-6,6-13,13-16 16166.811561
3 16 3 3-7,7-6,6-13,13-12,12-8,8-16 16681.940704
3 16 4 3-0,0-11,11-2,2-10,10-18,18-17,17-16 12086.9260862
3 16 5 3-0,0-11,11-2,2-14,14-13,13-16 12874.0252237
6 15 0 6-14,14-15 8584.08262588
6 15 1 6-14,14-9,9-15 8584.08262588
6 15 2 6-13,13-12,12-8,8-15 10106.9706563
6 15 3 6-13,13-16,16-15 10410.4296409
6 15 4 6-13,13-14,14-15 11183.7700865
6 15 5 6-14,14-9,9-16,16-15 11226.0529661
17 5 0 17-16,16-13,13-4,4-5 14334.1423374
17 5 1 17-16,16-8,8-12,12-13,13-4,4-5 14849.2714804
17 5 2 17-14,14-6,6-7,7-5 14942.6056919
17 5 3 17-14,14-6,6-4,4-5 15363.2248448
17 5 4 17-16,16-13,13-6,6-7,7-5 15787.9835453
17 5 5 17-14,14-13,13-4,4-5 16088.4519446
7 14 0 7-6,6-14 6123.27072129
7 14 1 7-6,6-13,13-14 8722.95818194
7 14 2 7-5,5-4,4-13,13-14 15508.981288
7 14 3 7-6,6-1,1-2,2-14 13597.7200741
7 14 4 7-6,6-13,13-12,12-8,8-15,15-14 12567.7825609
7 14 5 7-6,6-13,13-16,16-9,9-14 12871.2415455
18 2 0 18-10,10-2 3438.00753626
18 2 1 18-17,17-14,14-2 13918.5798113
18 2 2 18-17,17-16,16-15,15-14,14-2 15579.5809899
18 2 3 18-17,17-14,14-6,6-1,1-2 23028.905359
18 2 4 18-17,17-16,16-9,9-14,14-2 15579.5809899
18 2 5 18-17,17-16,16-13,13-14,14-2 17210.0092564
11 7 0 11-2,2-1,1-6,6-7 8292.38745028
11 7 1 11-0,0-3,3-7 9233.83434885
11 7 2 11-2,2-14,14-6,6-7 11428.6033452
11 7 3 11-2,2-1,1-6,6-4,4-5,5-7 16952.8709172
11 7 4 11-2,2-14,14-13,13-6,6-7 14028.2908058
11 7 5 11-2,2-10,10-18,18-17,17-14,14-6,6-7 18174.525445
14 16 0 14-15,15-16 3781.79707469
14 16 1 14-9,9-16 3781.79707469
14 16 2 14-15,15-9,9-16 3781.79707469
14 16 3 14-13,13-16 5412.2253412
14 16 4 14-17,17-16 7278.00973114
14 16 5 14-13,13-12,12-8,8-16 5927.3544842
12 0 0 12-13,13-14,14-2,2-11,11-0 11091.0306983
12 0 1 12-8,8-15,15-14,14-2,2-11,11-0 12723.1324979
12 0 2 12-13,13-6,6-7,7-3,3-0 14383.8170357
12 0 3 12-8,8-16,16-17,17-18,18-10,10-2,2-11,11-0 14385.0497546
12 0 4 12-13,13-16,16-9,9-14,14-2,2-11,11-0 15239.3140619
12 0 5 12-8,8-15,15-9,9-14,14-2,2-11,11-0 12723.1324979
10 16 0 10-18,18-17,17-16 9217.0938605
10 16 1 10-2,2-14,14-15,15-16 9800.49466566
10 16 2 10-2,2-14,14-9,9-16 9800.49466566
10 16 3 10-2,2-14,14-13,13-16 11430.9229322
10 16 4 10-18,18-17,17-14,14-9,9-16 15119.6868313
10 16 5 10-2,2-14,14-15,15-8,8-16 10432.437647
13 5 0 13-4,4-5 8866.17960481
13 5 1 13-6,6-7,7-5 10320.0208128
13 5 2 13-6,6-4,4-5 10740.6399657
13 5 3 13-14,14-6,6-7,7-5 12766.0724045
13 5 4 13-12,12-8,8-15,15-9,9-14,14-6,6-4,4-5 17031.5159363
13 5 5 13-16,16-15,15-14,14-6,6-7,7-5 16914.355768
0 6 0 0-3,3-7,7-6 7077.36709023
0 6 1 0-11,11-2,2-1,1-6 10448.8547089
0 6 2 0-11,11-2,2-14,14-6 13585.0706038
0 6 3 0-3,3-7,7-5,5-4,4-6 15737.8505572
0 6 4 0-11,11-2,2-14,14-13,13-6 16184.7580644
0 6 5 0-11,11-2,2-10,10-18,18-17,17-14,14-6 20330.9927036
1 7 0 1-6,6-7 5100.70455327
1 7 1 1-2,2-11,11-0,0-3,3-7 12425.5172459
1 7 2 1-6,6-4,4-5,5-7 13761.1880202
1 7 3 1-2,2-14,14-6,6-7 14620.2862422
1 7 4 1-2,2-14,14-13,13-6,6-7 17219.9737028
1 7 5 1-2,2-10,10-18,18-17,17-14,14-6,6-7 21366.208342
2 4 0 2-1,1-6,6-4 12251.255017
2 4 1 2-1,1-6,6-7,7-5,5-4 12994.0033505
2 4 2 2-11,11-0,0-3,3-7,7-6,6-4 13192.7019156
2 4 3 2-14,14-13,13-4 16112.6980116
2 4 4 2-14,14-15,15-8,8-12,12-13,13-4 19957.5223905
2 4 5 2-14,14-6,6-4 15387.4709119
5 9 0 5-7,7-6,6-14,14-9 12704.0147829
5 9 1 5-7,7-6,6-14,14-15,15-9 12704.0147829
5 9 2 5-4,4-13,13-12,12-8,8-15,15-9 12773.0616053
5 9 3 5-4,4-13,13-16,16-9 13076.52059
5 9 4 5-4,4-6,6-14,14-9 13124.6339358
5 9 5 5-7,7-6,6-13,13-16,16-9 14530.3617979
4 18 0 4-6,6-1,1-2,2-10,10-18 15689.2625532
4 18 1 4-5,5-7,7-6,6-1,1-2,2-10,10-18 16432.0108868
4 18 2 4-13,13-16,16-17,17-18 17666.302968
4 18 3 4-6,6-14,14-17,17-18 18695.3854755
4 18 4 4-13,13-12,12-8,8-16,16-17,17-18 18181.432111
4 18 5 4-5,5-7,7-3,3-0,0-11,11-2,2-10,10-18 17373.4577853
17 16 0 17-16 2578.60691752
17 16 1 17-14,14-9,9-16 8481.19988831
17 16 2 17-14,14-15,15-16 8481.19988831
17 16 3 17-14,14-13,13-16 10111.6281548
17 16 4 17-18,18-10,10-2,2-14,14-15,15-16 16438.9816086
17 16 5 17-14,14-9,9-15,15-8,8-16 9113.14286967
8 1 0 8-15,15-14,14-2,2-1 12185.4900224
8 1 1 8-15,15-9,9-14,14-2,2-1 12185.4900224
8 1 2 8-12,12-13,13-6,6-1 13980.0126126
8 1 3 8-16,16-17,17-18,18-10,10-2,2-1 13847.4072791
8 1 4 8-16,16-13,13-6,6-1 14915.4145786
8 1 5 8-15,15-14,14-6,6-1 14912.4497761
15 18 0 15-16,16-17,17-18 7813.43646146
15 18 1 15-9,9-16,16-17,17-18 7813.43646146
15 18 2 15-9,9-14,14-2,2-10,10-18 11204.1520647
15 18 3 15-14,14-17,17-18 11074.059092
15 18 4 15-14,14-2,2-10,10-18 11204.1520647
15 18 5 15-8,8-16,16-17,17-18 8445.37944281
11 18 0 11-2,2-10,10-18 3438.00753626
11 18 1 11-2,2-14,14-17,17-18 13918.5798113
11 18 2 11-0,0-3,3-7,7-6,6-1,1-2,2-10,10-18 20964.2293354
11 18 3 11-2,2-14,14-9,9-16,16-17,17-18 15579.5809899
11 18 4 11-0,0-3,3-7,7-6,6-14,14-17,17-18 23970.3522576
11 18 5 11-2,2-14,14-15,15-16,16-17,17-18 15579.5809899
16 12 0 16-8,8-12 2298.12366836
16 12 1 16-13,13-12 3995.71710472
16 12 2 16-15,15-8,8-12 4121.50588092
16 12 3 16-9,9-14,14-13,13-12 7411.02789053
16 12 4 16-17,17-14,14-13,13-12 10907.240547
16 12 5 16-9,9-15,15-8,8-12 4121.50588092
17 9 0 17-16,16-9 3899.59208763
17 9 1 17-16,16-15,15-9 3899.59208763
17 9 2 17-14,14-9 7160.2147182
17 9 3 17-14,14-15,15-9 7160.2147182
17 9 4 17-16,16-13,13-14,14-9 10451.6441633
17 9 5 17-14,14-15,15-8,8-16,16-9 10434.1280398
18 14 0 18-17,17-14 8613.24718745
18 14 1 18-10,10-2,2-14 8743.34016012
18 14 2 18-17,17-16,16-15,15-14 10274.248366
18 14 3 18-10,10-2,2-1,1-6,6-14 17853.6657078
18 14 4 18-17,17-16,16-9,9-14 10274.248366
18 14 5 18-17,17-16,16-13,13-14 11904.6766326
9 5 0 9-14,14-6,6-7,7-5 12704.0147829
9 5 1 9-15,15-14,14-6,6-7,7-5 12704.0147829
9 5 2 9-15,15-8,8-12,12-13,13-4,4-5 12773.0616053
9 5 3 9-16,16-13,13-4,4-5 13076.52059
9 5 4 9-14,14-6,6-4,4-5 13124.6339358
9 5 5 9-16,16-13,13-6,6-7,7-5 14530.3617979
10 2 0 10-2 713.364967112
10 2 1 10-18,18-17,17-14,14-2 16643.2223805
10 2 2 10-18,18-17,17-16,16-15,15-14,14-2 18304.223559
10 2 3 10-18,18-17,17-14,14-6,6-1,1-2 25753.5479282
10 2 4 10-18,18-17,17-16,16-9,9-14,14-2 18304.223559
10 2 5 10-18,18-17,17-16,16-13,13-14,14-2 19934.6518256
14 4 0 14-6,6-4 10082.138288
14 4 1 14-13,13-4 10807.3653877
14 4 2 14-6,6-7,7-5,5-4 10824.8866215
14 4 3 14-15,15-8,8-12,12-13,13-4 14652.1897667
14 4 4 14-13,13-6,6-4 12681.8257487
14 4 5 14-9,9-16,16-13,13-4 14955.6487513
1 17 0 1-2,2-10,10-18,18-17 10543.5348071
1 17 1 1-2,2-14,14-17 13196.4183345
1 17 2 1-6,6-14,14-17 15923.3780882
1 17 3 1-6,6-13,13-16,16-17 16768.7559416
1 17 4 1-2,2-14,14-9,9-16,16-17 14857.4195131
1 17 5 1-6,6-13,13-12,12-8,8-16,16-17 17283.8850846
15 1 0 15-14,14-2,2-1 10957.8274255
15 1 1 15-9,9-14,14-2,2-1 10957.8274255
15 1 2 15-14,14-6,6-1 13684.7871791
15 1 3 15-8,8-12,12-13,13-6,6-1 15207.6752095
15 1 4 15-16,16-17,17-18,18-10,10-2,2-1 14443.1268947
15 1 5 15-9,9-16,16-13,13-6,6-1 15511.1341942
13 17 0 13-16,16-17 5467.96273256
13 17 1 13-12,12-8,8-16,16-17 5983.09187556
13 17 2 13-14,14-17 7222.27233978
13 17 3 13-16,16-15,15-14,14-17 11370.5557033
13 17 4 13-14,14-9,9-16,16-17 8883.27351837
13 17 5 13-12,12-8,8-15,15-14,14-17 11067.0967187
0 10 0 0-11,11-2,2-10 2869.83222573
0 10 1 0-3,3-7,7-6,6-1,1-2,2-10 16083.1195076
0 10 2 0-11,11-2,2-14,14-17,17-18,18-10 18799.6896391
0 10 3 0-3,3-7,7-6,6-14,14-2,2-10 19219.3354025
0 10 4 0-11,11-2,2-14,14-9,9-16,16-17,17-18,18-10 20460.6908177
0 10 5 0-3,3-7,7-6,6-13,13-14,14-2,2-10 21819.0228631
3 7 0 3-7 7077.36709023
3 7 1 3-0,0-11,11-2,2-1,1-6,6-7 10448.8547089
3 7 2 3-0,0-11,11-2,2-14,14-6,6-7 13585.0706038
3 7 3 3-0,0-11,11-2,2-1,1-6,6-4,4-5,5-7 19109.3381758
3 7 4 3-0,0-11,11-2,2-14,14-13,13-6,6-7 16184.7580644
3 7 5 3-0,0-11,11-2,2-10,10-18,18-17,17-14,14-6,6-7 20330.9927036
1 11 0 1-2,2-11 3191.68289701
1 11 1 1-6,6-7,7-3,3-0,0-11 14334.5389021
1 11 2 1-6,6-14,14-2,2-11 16529.3078984
1 11 3 1-6,6-13,13-14,14-2,2-11 19128.9953591
1 11 4 1-6,6-4,4-5,5-7,7-3,3-0,0-11 22995.0223691
1 11 5 1-6,6-14,14-17,17-18,18-10,10-2,2-11 23275.2299983
4 0 0 4-6,6-7,7-3,3-0 11036.2346569
4 0 1 4-5,5-7,7-3,3-0 11778.9829905
4 0 2 4-6,6-1,1-2,2-11,11-0 14407.7222756
4 0 3 4-13,13-14,14-2,2-11,11-0 18269.1652702
4 0 4 4-13,13-6,6-7,7-3,3-0 21561.9516076
4 0 5 4-6,6-14,14-2,2-11,11-0 17543.9381705
16 3 0 16-15,15-14,14-2,2-11,11-0,0-3 11243.5969572
16 3 1 16-9,9-14,14-2,2-11,11-0,0-3 11243.5969572
16 3 2 16-13,13-6,6-7,7-3 16166.811561
16 3 3 16-8,8-12,12-13,13-6,6-7,7-3 16681.940704
16 3 4 16-17,17-18,18-10,10-2,2-11,11-0,0-3 12086.9260862
16 3 5 16-13,13-14,14-2,2-11,11-0,0-3 12874.0252237
6 10 0 6-1,1-2,2-10 9005.75241739
6 10 1 6-7,7-3,3-0,0-11,11-2,2-10 9947.19931596
6 10 2 6-14,14-17,17-18,18-10 17461.1604779
6 10 3 6-13,13-14,14-2,2-10 14741.6557729
6 10 4 6-13,13-16,16-17,17-18,18-10 18306.5383313
6 10 5 6-14,14-2,2-10 12141.9683123
17 2 0 17-18,18-10,10-2 7351.85191008
17 2 1 17-14,14-2 10004.7354375
17 2 2 17-16,16-15,15-14,14-2 11665.7366161
17 2 3 17-14,14-6,6-1,1-2 19115.0609852
17 2 4 17-16,16-9,9-14,14-2 11665.7366161
17 2 5 17-16,16-13,13-14,14-2 13296.1648826
18 9 0 18-17,17-16,16-9 7813.43646146
18 9 1 18-17,17-16,16-15,15-9 7813.43646146
18 9 2 18-10,10-2,2-14,14-9 11204.1520647
18 9 3 18-17,17-14,14-9 11074.059092
18 9 4 18-10,10-2,2-14,14-15,15-9 11204.1520647
18 9 5 18-17,17-14,14-15,15-8,8-16,16-9 14347.9724136
8 15 0 8-15 1227.66259696
8 15 1 8-16,16-15 2046.2507246
8 15 2 8-16,16-9,9-15 2046.2507246
8 15 3 8-12,12-13,13-14,14-15 7662.90083428
8 15 4 8-12,12-13,13-16,16-15 6889.56038868
8 15 5 8-16,16-17,17-14,14-15 10464.0871902
9 14 0 9-14 2460.81190459
9 14 1 9-15,15-14 2460.81190459
9 14 2 9-16,16-15,15-14 5102.78224479
9 14 3 9-15,15-8,8-12,12-13,13-14 6429.75152666
9 14 4 9-16,16-17,17-14 8598.99490124
9 14 5 9-16,16-13,13-14 6733.21051131
10 13 0 10-2,2-14,14-13 8541.56711714
10 13 1 10-18,18-17,17-16,16-13 12106.4496755
10 13 2 10-2,2-14,14-15,15-8,8-12,12-13 12386.3914961
10 13 3 10-18,18-17,17-16,16-8,8-12,12-13 12621.5788185
10 13 4 10-2,2-14,14-9,9-16,16-13 12689.8504807
10 13 5 10-2,2-14,14-15,15-16,16-13 12689.8504807
11 0 0 11-0 2156.46725862
11 0 1 11-2,2-1,1-6,6-7,7-3,3-0 15369.7545405
11 0 2 11-2,2-14,14-6,6-7,7-3,3-0 18505.9704354
11 0 3 11-2,2-1,1-6,6-4,4-5,5-7,7-3,3-0 24030.2380075
11 0 4 11-2,2-14,14-13,13-6,6-7,7-3,3-0 21105.657896
11 0 5 11-2,2-10,10-18,18-17,17-14,14-6,6-7,7-3,3-0 25251.8925352
9 16 0 9-16 1320.9851701
9 16 1 9-15,15-16 1320.9851701
9 16 2 9-15,15-8,8-16 1952.92815146
9 16 3 9-14,14-13,13-16 7873.03724579
9 16 4 9-14,14-17,17-16 9738.82163573
9 16 5 9-14,14-15,15-16 6242.60897927
14 15 0 14-15 2460.81190459
14 15 1 14-9,9-15 2460.81190459
14 15 2 14-9,9-16,16-15 5102.78224479
14 15 3 14-13,13-12,12-8,8-15 6429.75152666
14 15 4 14-17,17-16,16-15 8598.99490124
14 15 5 14-13,13-16,16-8,8-15 7365.15349266
12 11 0 12-13,13-14,14-2,2-11 8934.5634397
12 11 1 12-8,8-15,15-14,14-2,2-11 10566.6652393
12 11 2 12-13,13-6,6-7,7-3,3-0,0-11 16540.2842943
12 11 3 12-8,8-16,16-17,17-18,18-10,10-2,2-11 12228.582496
12 11 4 12-13,13-16,16-9,9-14,14-2,2-11 13082.8468033
12 11 5 12-8,8-15,15-9,9-14,14-2,2-11 10566.6652393
15 14 0 15-14 2460.81190459
15 14 1 15-9,9-14 2460.81190459
15 14 2 15-16,16-9,9-14 5102.78224479
15 14 3 15-8,8-12,12-13,13-14 6429.75152666
15 14 4 15-16,16-17,17-14 8598.99490124
15 14 5 15-8,8-16,16-13,13-14 7365.15349266
13 10 0 13-14,14-2,2-10 8541.56711714
13 10 1 13-16,16-17,17-18,18-10 12106.4496755
13 10 2 13-12,12-8,8-15,15-14,14-2,2-10 12386.3914961
13 10 3 13-12,12-8,8-16,16-17,17-18,18-10 12621.5788185
13 10 4 13-16,16-9,9-14,14-2,2-10 12689.8504807
13 10 5 13-16,16-15,15-14,14-2,2-10 12689.8504807
2 17 0 2-10,10-18,18-17 7351.85191008
2 17 1 2-14,14-17 10004.7354375
2 17 2 2-14,14-9,9-16,16-17 11665.7366161
2 17 3 2-1,1-6,6-14,14-17 19115.0609852
2 17 4 2-14,14-15,15-16,16-17 11665.7366161
2 17 5 2-14,14-13,13-16,16-17 13296.1648826
0 1 0 0-11,11-2,2-1 5348.15015563
0 1 1 0-3,3-7,7-6,6-1 12178.0716435
0 1 2 0-11,11-2,2-14,14-6,6-1 18685.775157
0 1 3 0-3,3-7,7-5,5-4,4-6,6-1 20838.5551104
0 1 4 0-3,3-7,7-6,6-13,13-14,14-2,2-1 24297.340793
0 1 5 0-11,11-2,2-10,10-18,18-17,17-14,14-6,6-1 25431.6972569
3 12 0 3-0,0-11,11-2,2-14,14-13,13-12 11091.0306983
3 12 1 3-0,0-11,11-2,2-14,14-15,15-8,8-12 12723.1324979
3 12 2 3-7,7-6,6-13,13-12 14383.8170357
3 12 3 3-0,0-11,11-2,2-10,10-18,18-17,17-16,16-8,8-12 14385.0497546
3 12 4 3-0,0-11,11-2,2-14,14-9,9-16,16-13,13-12 15239.3140619
3 12 5 3-0,0-11,11-2,2-14,14-9,9-15,15-8,8-12 12723.1324979
1 12 0 1-2,2-14,14-13,13-12 12126.2463367
1 12 1 1-6,6-13,13-12 12407.1544987
1 12 2 1-2,2-14,14-15,15-8,8-12 13758.3481363
1 12 3 1-2,2-10,10-18,18-17,17-16,16-8,8-12 15420.265393
1 12 4 1-6,6-14,14-13,13-12 14853.2060904
1 12 5 1-2,2-14,14-9,9-15,15-8,8-12 13758.3481363
4 15 0 4-13,13-12,12-8,8-15 12191.3778621
4 15 1 4-13,13-16,16-15 12494.8368467
4 15 2 4-6,6-14,14-15 12542.9501926
4 15 3 4-5,5-7,7-6,6-14,14-9,9-15 13285.6985261
4 15 4 4-13,13-14,14-15 13268.1772923
4 15 5 4-6,6-13,13-16,16-15 14369.2972076
2 11 0 2-11 0.0
2 11 1 2-1,1-6,6-7,7-3,3-0,0-11 17526.2217991
2 11 2 2-14,14-6,6-7,7-3,3-0,0-11 20662.437694
2 11 3 2-1,1-6,6-4,4-5,5-7,7-3,3-0,0-11 26186.7052661
2 11 4 2-14,14-13,13-6,6-7,7-3,3-0,0-11 23262.1251546
2 11 5 2-10,10-18,18-17,17-14,14-6,6-7,7-3,3-0,0-11 27408.3597938
5 14 0 5-7,7-6,6-14 10243.2028783
5 14 1 5-4,4-6,6-14 10663.8220312
5 14 2 5-4,4-13,13-14 11389.049131
5 14 3 5-7,7-6,6-13,13-14 12842.8903389
5 14 4 5-4,4-13,13-12,12-8,8-15,15-14 15233.8735099
5 14 5 5-4,4-13,13-16,16-9,9-14 15537.3324945
3 18 0 3-0,0-11,11-2,2-10,10-18 5594.47479488
3 18 1 3-0,0-11,11-2,2-14,14-17,17-18 16075.0470699
3 18 2 3-7,7-6,6-1,1-2,2-10,10-18 18807.7620768
3 18 3 3-7,7-6,6-14,14-17,17-18 21813.884999
3 18 4 3-0,0-11,11-2,2-14,14-9,9-16,16-17,17-18 17736.0482485
3 18 5 3-7,7-6,6-14,14-2,2-10,10-18 21943.9779716
6 13 0 6-13 6200.08865578
6 13 1 6-14,14-13 8646.14024745
6 13 2 6-4,4-13 12243.3634283
6 13 3 6-14,14-15,15-8,8-12,12-13 12490.9646264
6 13 4 6-7,7-5,5-4,4-13 12986.1117618
6 13 5 6-14,14-9,9-16,16-13 12794.423611
7 8 0 7-6,6-13,13-12,12-8 8879.30805931
7 8 1 7-6,6-14,14-15,15-8 9811.74522284
7 8 2 7-5,5-4,4-13,13-12,12-8 15665.3311654
7 8 3 7-6,6-13,13-16,16-8 9814.71002532
7 8 4 7-6,6-14,14-9,9-15,15-8 9811.74522284
7 8 5 7-6,6-14,14-15,15-16,16-8 10630.3333505
18 0 0 18-10,10-2,2-11,11-0 5594.47479488
18 0 1 18-17,17-14,14-2,2-11,11-0 16075.0470699
18 0 2 18-10,10-2,2-1,1-6,6-7,7-3,3-0 18807.7620768
18 0 3 18-17,17-14,14-6,6-7,7-3,3-0 21813.884999
18 0 4 18-17,17-16,16-15,15-14,14-2,2-11,11-0 17736.0482485
18 0 5 18-17,17-16,16-9,9-14,14-2,2-11,11-0 17736.0482485
12 2 0 12-13,13-14,14-2 8934.5634397
12 2 1 12-8,8-15,15-14,14-2 10566.6652393
12 2 2 12-8,8-16,16-17,17-18,18-10,10-2 12228.582496
12 2 3 12-13,13-6,6-1,1-2 15598.8373957
12 2 4 12-13,13-16,16-9,9-14,14-2 13082.8468033
12 2 5 12-8,8-15,15-9,9-14,14-2 10566.6652393
13 3 0 13-14,14-2,2-11,11-0,0-3 9984.66940865
13 3 1 13-6,6-7,7-3 13277.455746
13 3 2 13-12,12-8,8-15,15-14,14-2,2-11,11-0,0-3 13829.4937876
13 3 3 13-16,16-17,17-18,18-10,10-2,2-11,11-0,0-3 14976.2819013
13 3 4 13-16,16-9,9-14,14-2,2-11,11-0,0-3 14132.9527722
13 3 5 13-16,16-15,15-14,14-2,2-11,11-0,0-3 14132.9527722
1 5 0 1-6,6-7,7-5 9220.63671027
1 5 1 1-6,6-4,4-5 9641.2558632
1 5 2 1-2,2-11,11-0,0-3,3-7,7-5 16545.4494029
1 5 3 1-2,2-14,14-13,13-4,4-5 19886.0646518
1 5 4 1-6,6-13,13-4,4-5 20166.9728139
1 5 5 1-2,2-14,14-6,6-7,7-5 18740.2183992
6 4 0 6-4 3958.86756671
6 4 1 6-7,7-5,5-4 4701.61590023
6 4 2 6-13,13-4 14484.5845174
6 4 3 6-14,14-13,13-4 16930.636109
6 4 4 6-14,14-15,15-8,8-12,12-13,13-4 20775.460488
6 4 5 6-14,14-9,9-16,16-13,13-4 21078.9194726
7 1 0 7-6,6-1 5100.70455327
7 1 1 7-3,3-0,0-11,11-2,2-1 12425.5172459
7 1 2 7-5,5-4,4-6,6-1 13761.1880202
7 1 3 7-6,6-14,14-2,2-1 14620.2862422
7 1 4 7-6,6-13,13-14,14-2,2-1 17219.9737028
7 1 5 7-6,6-14,14-17,17-18,18-10,10-2,2-1 21366.208342
5 17 0 5-4,4-13,13-16,16-17 14334.1423374
5 17 1 5-4,4-13,13-12,12-8,8-16,16-17 14849.2714804
5 17 2 5-7,7-6,6-14,14-17 14942.6056919
5 17 3 5-4,4-6,6-14,14-17 15363.2248448
5 17 4 5-7,7-6,6-13,13-16,16-17 15787.9835453
5 17 5 5-4,4-13,13-14,14-17 16088.4519446
8 3 0 8-15,15-14,14-2,2-11,11-0,0-3 11150.274384
8 3 1 8-15,15-9,9-14,14-2,2-11,11-0,0-3 11150.274384
8 3 2 8-16,16-13,13-6,6-7,7-3 16892.0771155
8 3 3 8-16,16-17,17-18,18-10,10-2,2-11,11-0,0-3 12812.1916407
8 3 4 8-12,12-13,13-14,14-2,2-11,11-0,0-3 12663.8888122
8 3 5 8-16,16-15,15-14,14-2,2-11,11-0,0-3 11968.8625117
9 2 0 9-14,14-2 7766.14452845
9 2 1 9-15,15-14,14-2 7766.14452845
9 2 2 9-15,15-16,16-17,17-18,18-10,10-2 11251.4439977
9 2 3 9-16,16-13,13-14,14-2 12038.5431352
9 2 4 9-16,16-8,8-15,15-14,14-2 11040.05785
9 2 5 9-16,16-17,17-18,18-10,10-2 11251.4439977
14 3 0 14-2,2-11,11-0,0-3 7461.79988248
14 3 1 14-6,6-7,7-3 13200.6378115
14 3 2 14-17,17-18,18-10,10-2,2-11,11-0,0-3 14207.7219823
14 3 3 14-13,13-6,6-7,7-3 15800.3252722
14 3 4 14-9,9-15,15-8,8-12,12-13,13-6,6-7,7-3 19645.1496511
14 3 5 14-6,6-1,1-2,2-11,11-0,0-3 16572.1254302
3 0 0 3-0 0.0
3 0 1 3-7,7-6,6-1,1-2,2-11,11-0 17526.2217991
3 0 2 3-7,7-6,6-14,14-2,2-11,11-0 20662.437694
3 0 3 3-7,7-5,5-4,4-6,6-1,1-2,2-11,11-0 26186.7052661
3 0 4 3-7,7-6,6-13,13-14,14-2,2-11,11-0 23262.1251546
3 0 5 3-7,7-6,6-14,14-17,17-18,18-10,10-2,2-11,11-0 27408.3597938
16 14 0 16-9,9-14 3781.79707469
16 14 1 16-15,15-14 3781.79707469
16 14 2 16-9,9-15,15-14 3781.79707469
16 14 3 16-13,13-14 5412.2253412
16 14 4 16-17,17-14 7278.00973114
16 14 5 16-8,8-12,12-13,13-14 5927.3544842
6 17 0 6-14,14-17 10822.6735349
6 17 1 6-13,13-16,16-17 11668.0513883
6 17 2 6-13,13-12,12-8,8-16,16-17 12183.1805313
6 17 3 6-14,14-9,9-16,16-17 12483.6747135
6 17 4 6-13,13-14,14-17 13422.3609956
6 17 5 6-14,14-15,15-16,16-17 12483.6747135
17 15 0 17-16,16-15 3899.59208763
17 15 1 17-16,16-9,9-15 3899.59208763
17 15 2 17-14,14-15 7160.2147182
17 15 3 17-14,14-13,13-12,12-8,8-15 11129.1543403
17 15 4 17-16,16-8,8-15 4531.53506898
17 15 5 17-14,14-9,9-15 7160.2147182
18 12 0 18-17,17-16,16-8,8-12 8790.57495971
18 12 1 18-17,17-16,16-13,13-12 10488.1683961
18 12 2 18-10,10-2,2-14,14-13,13-12 12372.570976
18 12 3 18-17,17-14,14-15,15-8,8-12 13874.5798029
18 12 4 18-10,10-2,2-14,14-9,9-15,15-8,8-12 14004.6727755
18 12 5 18-17,17-14,14-13,13-12 12242.4780033
8 10 0 8-15,15-14,14-2,2-10 9707.17209252
8 10 1 8-15,15-9,9-14,14-2,2-10 9707.17209252
8 10 2 8-16,16-17,17-18,18-10 9942.35941499
8 10 3 8-12,12-13,13-14,14-2,2-10 11220.7865207
8 10 4 8-15,15-16,16-17,17-18,18-10 11765.7416276
8 10 5 8-16,16-9,9-14,14-2,2-10 10525.7602202
9 11 0 9-14,14-2,2-11 7766.14452845
9 11 1 9-15,15-14,14-2,2-11 7766.14452845
9 11 2 9-15,15-14,14-6,6-7,7-3,3-0,0-11 17817.9169747
9 11 3 9-16,16-17,17-18,18-10,10-2,2-11 11251.4439977
9 11 4 9-16,16-13,13-14,14-2,2-11 12038.5431352
9 11 5 9-15,15-16,16-17,17-18,18-10,10-2,2-11 11251.4439977
