s t k edges
12 4 3 12-0,0-16,16-1,1-7,7-4 5451.14190522
12 4 4 12-11,11-3,3-22,22-21,21-8,8-5,5-4 5875.35154936
12 4 5 12-0,0-16,16-1,1-7,7-6,6-4 5657.42937387
10 20 0 10-19,19-20 1163.11442064
10 20 1 10-8,8-21,21-20 1512.15981543
10 20 2 10-8,8-5,5-4,4-6,6-19,19-20 2245.91346919
10 20 3 10-19,19-17,17-16,16-15,15-13,13-22,22-21,21-20 3949.54783409
10 20 4 10-8,8-5,5-4,4-7,7-6,6-19,19-20 2864.44830503
10 20 5 10-19,19-18,18-17,17-16,16-15,15-13,13-22,22-9,9-21,21-20 4421.8518314
15 9 0 15-13,13-22,22-9 1481.05207445
15 9 1 15-13,13-22,22-21,21-9 1506.96594677
15 9 2 15-16,16-17,17-19,19-20,20-21,21-9 2622.0844838
15 9 3 15-16,16-17,17-18,18-19,19-10,10-8,8-21,21-9 3343.39441118
15 9 4 15-16,16-17,17-19,19-6,6-4,4-5,5-8,8-21,21-22,22-9 4399.77544812
15 9 5 15-16,16-17,17-18,18-19,19-20,20-21,21-9 2730.03452962
13 9 0 13-22,22-9 769.906366671
13 9 1 13-22,22-21,21-9 795.820238997
13 9 2 13-15,15-16,16-17,17-19,19-20,20-21,21-9 3333.23019157
13 9 3 13-15,15-16,16-17,17-18,18-19,19-10,10-8,8-21,21-9 4054.54011896
13 9 4 13-15,15-16,16-17,17-19,19-6,6-4,4-5,5-8,8-21,21-22,22-9 5110.92115589
13 9 5 13-15,15-16,16-17,17-18,18-19,19-20,20-21,21-9 3441.18023739
0 2 0 0-3,3-2 666.849782759
0 2 1 0-3,3-14,14-2 1165.63591236
0 2 2 0-12,12-11,11-3,3-2 2995.47855603
0 2 3 0-16,16-15,15-13,13-22,22-3,3-2 5619.24081559
0 2 4 0-16,16-17,17-19,19-20,20-21,21-22,22-3,3-14,14-2 6238.08214986
0 2 5 0-12,12-11,11-3,3-14,14-2 3494.26468564
3 15 0 3-0,0-16,16-15 2777.36446201
3 15 1 3-22,22-13,13-15 3317.76583387
3 15 2 3-22,22-21,21-20,20-19,19-17,17-16,16-15 4899.04690059
3 15 3 3-11,11-12,12-0,0-16,16-15 5105.99323528
3 15 4 3-22,22-21,21-8,8-10,10-19,19-18,18-17,17-16,16-15 5620.35682798
3 15 5 3-0,0-16,16-17,17-19,19-20,20-21,21-9,9-22,22-13,13-15 5419.27515819
1 3 0 1-16,16-0,0-3 3111.58400229
1 3 1 1-16,16-15,15-13,13-22,22-3 5113.21123621
1 3 2 1-7,7-6,6-19,19-17,17-16,16-0,0-3 5129.97677163
1 3 3 1-7,7-4,4-5,5-8,8-21,21-22,22-3 5886.28067901
1 3 4 1-16,16-0,0-12,12-11,11-3 5440.21277557
1 3 5 1-16,16-17,17-18,18-19,19-20,20-21,21-9,9-22,22-3 5705.57043818
4 8 0 4-5,5-8 639.357087791
4 8 1 4-6,6-19,19-10,10-8 1817.32160874
4 8 2 4-7,7-6,6-19,19-10,10-8 2435.85644457
4 8 3 4-6,6-19,19-20,20-21,21-8 2759.99957366
4 8 4 4-7,7-1,1-16,16-17,17-19,19-10,10-8 4593.31940977
4 8 5 4-6,6-19,19-18,18-17,17-16,16-15,15-13,13-22,22-21,21-8 4544.81787173
2 8 0 2-3,3-22,22-21,21-8 3345.59540318
2 8 1 2-3,3-0,0-16,16-17,17-19,19-10,10-8 3673.9102814
2 8 2 2-14,14-3,3-22,22-21,21-8 3844.38153279
2 8 3 2-3,3-0,0-16,16-17,17-18,18-19,19-6,6-4,4-5,5-8 4505.9427526
2 8 4 2-14,14-3,3-22,22-9,9-21,21-8 4208.73548427
2 8 5 2-3,3-22,22-21,21-20,20-19,19-10,10-8 4464.83179277
5 13 0 5-8,8-21,21-22,22-13 1521.04495525
5 13 1 5-4,4-6,6-19,19-20,20-21,21-22,22-13 3079.68436039
5 13 2 5-8,8-10,10-19,19-17,17-16,16-15,15-13 3115.7769429
5 13 3 5-4,4-7,7-1,1-16,16-15,15-13 5000.41683228
5 13 4 5-8,8-21,21-9,9-22,22-13 1885.39890673
5 13 5 5-4,4-6,6-19,19-18,18-17,17-16,16-15,15-13 3663.13000428
3 21 0 3-22,22-21 2472.0963287
3 21 1 3-22,22-9,9-21 2836.45028018
3 21 2 3-0,0-16,16-17,17-19,19-20,20-21 3743.08917184
3 21 3 3-0,0-16,16-15,15-13,13-22,22-21 4089.19649688
3 21 4 3-0,0-16,16-17,17-18,18-19,19-10,10-8,8-21 4464.39909922
3 21 5 3-11,11-12,12-0,0-16,16-17,17-19,19-20,20-21 6071.71794511
6 2 0 6-19,19-17,17-16,16-0,0-3,3-2 3390.49836696
6 2 1 6-19,19-17,17-16,16-0,0-3,3-14,14-2 3889.28449656
6 2 2 6-4,4-5,5-8,8-21,21-22,22-3,3-2 4353.089743
6 2 3 6-19,19-20,20-21,21-9,9-22,22-3,3-2 4545.77382981
6 2 4 6-7,7-1,1-16,16-0,0-3,3-14,14-2 5540.80883904
6 2 5 6-19,19-10,10-8,8-21,21-22,22-3,3-2 4794.77975989
4 22 0 4-5,5-8,8-21,21-22 1650.45727589
4 22 1 4-5,5-8,8-21,21-9,9-22 2014.81122737
4 22 2 4-6,6-19,19-20,20-21,21-22 2215.06191527
4 22 3 4-6,6-19,19-17,17-16,16-15,15-13,13-22 3425.76763782
4 22 4 4-7,7-6,6-19,19-20,20-21,21-22 2833.5967511
4 22 5 4-6,6-19,19-10,10-8,8-21,21-9,9-22 3192.77574831
19 22 0 19-20,20-21,21-22 1264.0384421
19 22 1 19-20,20-21,21-9,9-22 1628.39239359
19 22 2 19-10,10-8,8-21,21-22 1877.39832367
19 22 3 19-17,17-16,16-15,15-13,13-22 2474.74416466
19 22 4 19-18,18-17,17-16,16-0,0-3,3-22 5059.09710425
19 22 5 19-6,6-4,4-5,5-8,8-21,21-22 2601.48074905
7 11 0 7-6,6-19,19-17,17-16,16-0,0-12,12-11 4400.51096319
7 11 1 7-6,6-19,19-18,18-17,17-16,16-0,0-12,12-11 4508.46100901
7 11 2 7-4,4-5,5-8,8-21,21-22,22-3,3-11 6099.2804534
7 11 3 7-1,1-16,16-0,0-12,12-11 5227.21300117
7 11 4 7-6,6-19,19-20,20-21,21-22,22-3,3-11 6133.89805738
7 11 5 7-4,4-6,6-19,19-17,17-16,16-0,0-3,3-11 5872.96358141
20 17 0 20-19,19-17 528.038576697
20 17 1 20-19,19-18,18-17 635.988622518
20 17 2 20-21,21-8,8-10,10-19,19-17 2250.96361946
20 17 3 20-21,21-22,22-13,13-15,15-16,16-17 3210.74403006
20 17 4 20-19,19-6,6-7,7-1,1-16,16-17 4572.36832857
20 17 5 20-21,21-8,8-5,5-4,4-6,6-19,19-17 2975.04604484
18 1 0 18-17,17-16,16-1 1783.97685573
18 1 1 18-19,19-17,17-16,16-1 1784.39905993
18 1 2 18-19,19-6,6-7,7-1 2472.03090205
18 1 3 18-19,19-10,10-8,8-5,5-4,4-7,7-1 3556.64968765
18 1 4 18-17,17-19,19-20,20-21,21-22,22-13,13-15,15-16,16-1 4295.72649537
18 1 5 18-19,19-6,6-4,4-7,7-1 3002.01793744
16 17 0 16-17 613.516483563
16 17 1 16-15,15-13,13-22,22-21,21-20,20-19,19-17 3125.2661232
16 17 2 16-15,15-13,13-22,22-21,21-20,20-19,19-18,18-17 3233.21616902
16 17 3 16-1,1-7,7-6,6-19,19-17 3534.5412284
16 17 4 16-1,1-7,7-4,4-6,6-19,19-17 4064.52826379
16 17 5 16-15,15-13,13-22,22-9,9-21,21-8,8-10,10-19,19-18,18-17 4210.93000207
21 20 0 21-20 554.782580601
21 20 1 21-8,8-10,10-19,19-20 2120.49165547
21 20 2 21-8,8-5,5-4,4-6,6-19,19-20 2844.57408085
21 20 3 21-22,22-13,13-15,15-16,16-17,17-19,19-20 3184.00002616
21 20 4 21-22,22-3,3-0,0-16,16-17,17-18,18-19,19-20 5768.35296576
21 20 5 21-8,8-5,5-4,4-7,7-6,6-19,19-20 3463.10891668
12 3 0 12-0,0-3 1485.48882669
12 3 1 12-11,11-3 1985.87920962
12 3 2 12-0,0-16,16-15,15-13,13-22,22-3 6437.87985953
12 3 3 12-0,0-16,16-17,17-19,19-20,20-21,21-22,22-3 6557.93506419
12 3 4 12-0,0-16,16-17,17-18,18-19,19-10,10-8,8-21,21-9,9-22,22-3 7643.59894306
12 3 5 12-0,0-16,16-17,17-19,19-6,6-4,4-5,5-8,8-21,21-22,22-3 7895.37737113
15 22 0 15-13,13-22 1078.75077002
15 22 1 15-16,16-17,17-19,19-20,20-21,21-22 2660.03183674
15 22 2 15-16,16-17,17-18,18-19,19-20,20-21,21-22 2767.98188256
15 22 3 15-16,16-0,0-3,3-22 5016.37952586
15 22 4 15-16,16-17,17-19,19-10,10-8,8-21,21-9,9-22 3637.74566979
15 22 5 15-16,16-17,17-19,19-6,6-4,4-5,5-8,8-21,21-22 3997.47414369
13 2 0 13-22,22-3,3-2 2702.10027733
13 2 1 13-22,22-3,3-14,14-2 3200.88640693
13 2 2 13-15,15-16,16-0,0-3,3-2 3583.99032102
13 2 3 13-15,15-16,16-0,0-3,3-14,14-2 4082.77645063
13 2 4 13-22,22-21,21-20,20-19,19-17,17-16,16-0,0-3,3-2 4439.25565017
13 2 5 13-22,22-21,21-8,8-10,10-19,19-18,18-17,17-16,16-0,0-3,3-2 5160.56557756
1 4 0 1-7,7-4 1996.80833927
1 4 1 1-7,7-6,6-4 2203.09580793
1 4 2 1-16,16-17,17-19,19-6,6-4 2681.23640808
1 4 3 1-16,16-15,15-13,13-22,22-21,21-8,8-5,5-4 4524.65344825
1 4 4 1-16,16-17,17-18,18-19,19-10,10-8,8-5,5-4 3343.81820411
1 4 5 1-16,16-17,17-19,19-6,6-7,7-4 3299.77124392
2 3 0 2-3 95.4801512398
2 3 1 2-14,14-3 594.266280843
6 5 0 6-4,4-5 865.154634905
6 5 1 6-7,7-4,4-5 1483.68947074
6 5 2 6-19,19-10,10-8,8-5 1591.52406162
6 5 3 6-19,19-20,20-21,21-8,8-5 2534.20202655
6 5 4 6-19,19-17,17-16,16-15,15-13,13-22,22-21,21-8,8-5 4211.0702788
6 5 5 6-7,7-1,1-16,16-17,17-18,18-19,19-10,10-8,8-5 4681.75937713
7 0 0 7-6,6-19,19-17,17-16,16-0 3136.05973644
7 0 1 7-6,6-19,19-18,18-17,17-16,16-0 3244.00978226
7 0 2 7-4,4-5,5-8,8-21,21-22,22-3,3-0 5035.10290687
7 0 3 7-1,1-16,16-0 3962.76177443
7 0 4 7-6,6-19,19-20,20-21,21-22,22-3,3-0 5069.72051085
7 0 5 7-4,4-5,5-8,8-10,10-19,19-17,17-16,16-0 4220.67852204
5 16 0 5-8,8-10,10-19,19-17,17-16 1674.01830409
5 16 1 5-4,4-6,6-19,19-17,17-16 2113.42131965
5 16 2 5-8,8-21,21-22,22-13,13-15,15-16 2962.80359406
5 16 3 5-4,4-7,7-1,1-16 3558.65819347
5 16 4 5-8,8-21,21-20,20-19,19-18,18-17,17-16 2724.64631484
5 16 5 5-4,4-6,6-7,7-1,1-16 3764.94566213
16 8 0 16-17,17-19,19-10,10-8 1531.67859918
16 8 1 16-17,17-18,18-19,19-10,10-8 1639.628645
16 8 2 16-15,15-13,13-22,22-21,21-8 2820.46388914
16 8 3 16-1,1-7,7-4,4-5,5-8 3700.99789838
16 8 4 16-0,0-3,3-22,22-21,21-8 5296.86678292
16 8 5 16-1,1-7,7-6,6-4,4-5,5-8 3907.28536704
19 5 0 19-10,10-8,8-5 1008.63784049
19 5 1 19-6,6-4,4-5 1448.04085604
19 5 2 19-20,20-21,21-8,8-5 1951.31580541
19 5 3 19-17,17-16,16-1,1-7,7-4,4-5 4224.03865708
19 5 4 19-6,6-7,7-4,4-5 2066.57569187
19 5 5 19-18,18-17,17-16,16-15,15-13,13-22,22-21,21-8,8-5 3736.13410348
17 21 0 17-19,19-20,20-21 1082.8211573
17 21 1 17-18,18-19,19-20,20-21 1190.77120312
17 21 2 17-19,19-10,10-8,8-21 1696.18103886
17 21 3 17-16,16-15,15-13,13-22,22-21 2655.96144946
17 21 4 17-16,16-0,0-3,3-22,22-9,9-21 5496.71829472
17 21 5 17-19,19-6,6-4,4-5,5-8,8-21 2420.26346424
22 18 0 22-21,21-20,20-19,19-17,17-18 1421.530323
22 18 1 22-9,9-21,21-20,20-19,19-18 1682.5785186
22 18 2 22-21,21-8,8-10,10-19,19-18 1931.58444868
22 18 3 22-13,13-15,15-16,16-17,17-18 2528.50808547
22 18 4 22-21,21-8,8-5,5-4,4-6,6-19,19-18 2655.66687406
22 18 5 22-13,13-15,15-16,16-17,17-19,19-18 2528.93028967
20 6 0 20-19,19-6 1059.06081779
20 6 1 20-21,21-8,8-5,5-4,4-6 2340.29584366
20 6 2 20-19,19-10,10-8,8-5,5-4,4-6 2349.96707204
20 6 3 20-21,21-22,22-13,13-15,15-16,16-17,17-19,19-6 3845.49423124
20 6 4 20-19,19-18,18-17,17-16,16-1,1-7,7-6 4149.2961333
20 6 5 20-21,21-8,8-10,10-19,19-6 2781.98586056
21 7 0 21-8,8-5,5-4,4-7 1991.63694665
21 7 1 21-20,20-19,19-6,6-7 2026.25455063
21 7 2 21-8,8-5,5-4,4-6,6-7 2197.92441531
21 7 3 21-20,20-19,19-17,17-16,16-1,1-7 4183.71751584
21 7 4 21-22,22-13,13-15,15-16,16-17,17-18,18-19,19-6,6-7 3811.07284871
21 7 5 21-8,8-10,10-19,19-6,6-4,4-7 3169.60146759
8 4 0 8-5,5-4 639.357087791
8 4 1 8-10,10-19,19-6,6-4 1817.32160874
8 4 2 8-10,10-19,19-6,6-7,7-4 2435.85644457
8 4 3 8-21,21-20,20-19,19-6,6-4 2759.99957366
8 4 4 8-10,10-19,19-17,17-16,16-1,1-7,7-4 4593.31940977
8 4 5 8-21,21-22,22-13,13-15,15-16,16-17,17-18,18-19,19-6,6-4 4544.81787173
9 1 0 9-21,21-20,20-19,19-17,17-16,16-1 2956.30402408
9 1 1 9-22,22-13,13-15,15-16,16-1 3276.49747679
9 1 2 9-21,21-8,8-5,5-4,4-7,7-1 3609.31826222
9 1 3 9-22,22-3,3-0,0-16,16-1 5752.90037057
9 1 4 9-21,21-20,20-19,19-6,6-7,7-1 3643.9358662
9 1 5 9-22,22-21,21-8,8-10,10-19,19-18,18-17,17-16,16-1 4117.86260884
10 6 0 10-8,8-5,5-4,4-6 1186.8526514
10 6 1 10-19,19-6 1269.82604512
10 6 2 10-8,8-5,5-4,4-7,7-6 1805.38748724
10 6 3 10-19,19-17,17-16,16-1,1-7,7-6 4252.11131481
10 6 4 10-8,8-21,21-20,20-19,19-6 2571.22063322
10 6 5 10-8,8-21,21-22,22-13,13-15,15-16,16-17,17-18,18-19,19-6 4356.0389313
0 16 0 0-16 1475.38189946
0 16 1 0-3,3-22,22-13,13-15,15-16 4619.74839642
0 16 2 0-3,3-22,22-21,21-20,20-19,19-17,17-16 4739.80360108
0 16 3 0-3,3-22,22-9,9-21,21-8,8-10,10-19,19-18,18-17,17-16 5825.46747995
0 16 4 0-3,3-22,22-21,21-8,8-5,5-4,4-6,6-19,19-17,17-16 6077.24590802
0 16 5 0-3,3-22,22-21,21-20,20-19,19-18,18-17,17-16 4847.7536469
14 0 0 14-3,3-0 916.090011183
14 0 1 14-2,2-3,3-0 916.395683939
14 0 2 14-3,3-11,11-12,12-0 3244.71878446
14 0 3 14-3,3-22,22-13,13-15,15-16,16-0 5868.48104402
14 0 4 14-2,2-3,3-22,22-21,21-20,20-19,19-17,17-16,16-0 5988.84192144
14 0 5 14-2,2-3,3-11,11-12,12-0 3245.02445721
12 16 0 12-0,0-16 2389.50109463
12 16 1 12-11,11-3,3-0,0-16 4032.6307406
12 16 2 12-0,0-3,3-22,22-13,13-15,15-16 5533.86759159
12 16 3 12-11,11-3,3-22,22-21,21-20,20-19,19-17,17-16 6154.31317918
12 16 4 12-0,0-3,3-22,22-21,21-8,8-10,10-19,19-18,18-17,17-16 6375.23272364
12 16 5 12-11,11-3,3-22,22-13,13-15,15-16 6034.25797452
15 5 0 15-13,13-22,22-21,21-8,8-5 2232.19066302
15 5 1 15-16,16-17,17-19,19-10,10-8,8-5 2404.63123513
15 5 2 15-16,16-17,17-19,19-6,6-4,4-5 2844.03425068
15 5 3 15-16,16-1,1-7,7-4,4-5 4289.2711245
15 5 4 15-13,13-22,22-9,9-21,21-8,8-5 2596.54461451
15 5 5 15-16,16-17,17-18,18-19,19-6,6-4,4-5 2951.9842965
13 21 0 13-22,22-21 600.686327092
13 21 1 13-22,22-9,9-21 965.040278576
13 21 2 13-15,15-16,16-17,17-19,19-20,20-21 3138.09627967
13 21 3 13-15,15-16,16-1,1-7,7-4,4-5,5-8,8-21 5920.77546043
13 21 4 13-15,15-16,16-0,0-3,3-22,22-21 5960.60649848
13 21 5 13-15,15-16,16-17,17-18,18-19,19-10,10-8,8-21 3859.40620705
16 15 0 16-15 730.612931032
16 15 1 16-17,17-19,19-20,20-21,21-22,22-13,13-15 3008.16967573
16 15 2 16-17,17-18,18-19,19-20,20-21,21-22,22-13,13-15 3116.11972155
16 15 3 16-0,0-3,3-22,22-13,13-15 5364.51736484
16 15 4 16-17,17-19,19-10,10-8,8-21,21-9,9-22,22-13,13-15 3985.88350878
16 15 5 16-17,17-19,19-6,6-4,4-5,5-8,8-21,21-22,22-13,13-15 4345.61198267
6 22 0 6-19,19-20,20-21,21-22 1846.92466324
6 22 1 6-4,4-5,5-8,8-21,21-22 2018.59452791
6 22 2 6-19,19-20,20-21,21-9,9-22 2211.27861472
6 22 3 6-19,19-17,17-16,16-15,15-13,13-22 3057.63038579
6 22 4 6-7,7-4,4-5,5-8,8-21,21-22 2637.12936374
6 22 5 6-19,19-10,10-8,8-21,21-9,9-22 2824.63849629
19 10 0 19-10 686.939823986
19 10 1 19-6,6-4,4-5,5-8,8-10 1769.73887254
19 10 2 19-20,20-21,21-8,8-10 1988.33441209
19 10 3 19-17,17-16,16-15,15-13,13-22,22-21,21-8,8-10 3665.20266434
19 10 4 19-6,6-7,7-4,4-5,5-8,8-10 2388.27370837
19 10 5 19-18,18-17,17-16,16-0,0-3,3-22,22-21,21-8,8-10 6249.55560394
17 14 0 17-16,16-0,0-3,3-14 3004.9883942
17 14 1 17-16,16-0,0-3,3-2,2-14 3005.29406696
17 14 2 17-19,19-20,20-21,21-22,22-3,3-14 3899.63786566
17 14 3 17-18,18-19,19-10,10-8,8-21,21-22,22-3,3-14 4620.94779305
17 14 4 17-19,19-20,20-21,21-9,9-22,22-3,3-2,2-14 4264.2974899
17 14 5 17-19,19-10,10-8,8-21,21-22,22-3,3-14 4512.99774723
22 21 0 22-21 233.08126485
22 21 1 22-9,9-21 597.435216334
22 21 2 22-13,13-15,15-16,16-17,17-19,19-20,20-21 3505.70134191
22 21 3 22-3,3-0,0-16,16-17,17-18,18-19,19-20,20-21 6090.05428151
22 21 4 22-13,13-15,15-16,16-1,1-7,7-4,4-5,5-8,8-21 6288.38052267
22 21 5 22-13,13-15,15-16,16-17,17-19,19-10,10-8,8-21 4119.06122348
20 13 0 20-21,21-22,22-13 1155.46890769
20 13 1 20-21,21-9,9-22,22-13 1519.82285918
20 13 2 20-19,19-17,17-16,16-15,15-13 2583.31369907
20 13 3 20-19,19-6,6-7,7-1,1-16,16-15,15-13 5400.61048382
20 13 4 20-19,19-10,10-8,8-21,21-22,22-13 2721.17798256
20 13 5 20-19,19-18,18-17,17-16,16-15,15-13 2691.26374489
18 13 0 18-19,19-20,20-21,21-22,22-13 1685.82962935
18 13 1 18-17,17-19,19-20,20-21,21-22,22-13 1789.13538525
18 13 2 18-17,17-16,16-15,15-13 2160.90302323
18 13 3 18-19,19-10,10-8,8-21,21-9,9-22,22-13 2663.5434624
18 13 4 18-19,19-17,17-16,16-15,15-13 2161.32522742
18 13 5 18-19,19-6,6-4,4-5,5-8,8-21,21-22,22-13 3023.2719363
21 0 0 21-22,22-3,3-0 3043.46596022
21 0 1 21-20,20-19,19-17,17-16,16-0 3171.71954032
21 0 2 21-20,20-19,19-18,18-17,17-16,16-0 3279.66958614
21 0 3 21-9,9-22,22-3,3-11,11-12,12-0 5736.44868498
21 0 4 21-8,8-5,5-4,4-7,7-1,1-16,16-0 5954.39872108
21 0 5 21-22,22-13,13-15,15-16,16-0 3517.82686536
8 11 0 8-10,10-19,19-17,17-16,16-0,0-12,12-11 4271.51172538
8 11 1 8-10,10-19,19-18,18-17,17-16,16-0,0-12,12-11 4379.4617712
8 11 2 8-21,21-22,22-3,3-11 4885.66243
8 11 3 8-21,21-9,9-22,22-3,3-11 5250.01638148
8 11 4 8-5,5-4,4-6,6-19,19-17,17-16,16-0,0-12,12-11 4995.59415076
8 11 5 8-21,21-22,22-3,3-0,0-12,12-11 5085.93611021
22 15 0 22-13,13-15 1078.75077002
22 15 1 22-21,21-20,20-19,19-17,17-16,16-15 2660.03183674
22 15 2 22-21,21-20,20-19,19-18,18-17,17-16,16-15 2767.98188256
22 15 3 22-3,3-0,0-16,16-15 5016.37952586
22 15 4 22-9,9-21,21-8,8-10,10-19,19-17,17-16,16-15 3637.74566979
22 15 5 22-21,21-8,8-5,5-4,4-6,6-19,19-17,17-16,16-15 3997.47414369
9 10 0 9-21,21-8,8-10 1152.51114674
9 10 1 9-22,22-21,21-8,8-10 1592.75980411
9 10 2 9-21,21-20,20-19,19-10 1913.03091314
9 10 3 9-22,22-13,13-15,15-16,16-17,17-19,19-10 3563.98529307
9 10 4 9-21,21-20,20-19,19-6,6-4,4-5,5-8,8-10 2995.8299617
9 10 5 9-22,22-13,13-15,15-16,16-17,17-18,18-19,19-10 3671.93533889
10 1 0 10-19,19-17,17-16,16-1 2417.15275891
10 1 1 10-19,19-18,18-17,17-16,16-1 2525.10280473
10 1 2 10-8,8-5,5-4,4-7,7-1 2815.52373865
10 1 3 10-8,8-21,21-20,20-19,19-6,6-7,7-1 4406.17918913
10 1 4 10-8,8-21,21-22,22-13,13-15,15-16,16-1 4064.65467205
10 1 5 10-19,19-6,6-7,7-1 3104.78460103
8 17 0 8-10,10-19,19-17 918.162115618
8 17 1 8-10,10-19,19-18,18-17 1026.11216144
8 17 2 8-5,5-4,4-6,6-19,19-17 1642.244541
8 17 3 8-21,21-22,22-13,13-15,15-16,16-17 3433.98037271
8 17 4 8-21,21-20,20-19,19-17 1860.84008054
8 17 5 8-5,5-4,4-7,7-1,1-16,16-17 4314.51438194
11 12 0 11-12 350.332031571
11 12 1 11-3,3-0,0-12 3121.03600474
11 12 2 11-3,3-22,22-13,13-15,15-16,16-0,0-12 8073.42703758
11 12 3 11-3,3-22,22-21,21-20,20-19,19-17,17-16,16-0,0-12 8193.48224224
11 12 4 11-3,3-22,22-9,9-21,21-8,8-10,10-19,19-18,18-17,17-16,16-0,0-12 9279.14612111
11 12 5 11-3,3-22,22-21,21-8,8-5,5-4,4-6,6-19,19-17,17-16,16-0,0-12 9530.92454918
14 11 0 14-3,3-11 1980.26755772
14 11 1 14-2,2-3,3-11 1980.57323047
14 11 2 14-3,3-0,0-12,12-11 2180.54123793
14 11 3 14-3,3-22,22-13,13-15,15-16,16-0,0-12,12-11 7132.93227076
14 11 4 14-2,2-3,3-0,0-12,12-11 2180.84691068
14 11 5 14-3,3-22,22-21,21-20,20-19,19-17,17-16,16-0,0-12,12-11 7252.98747542
12 15 0 12-0,0-16,16-15 3120.11402566
12 15 1 12-11,11-3,3-0,0-16,16-15 4763.24367163
12 15 2 12-0,0-3,3-22,22-13,13-15 4803.25466056
12 15 3 12-11,11-3,3-22,22-13,13-15 5303.64504349
12 15 4 12-0,0-16,16-17,17-19,19-20,20-21,21-22,22-13,13-15 5397.67077036
12 15 5 12-0,0-16,16-17,17-18,18-19,19-10,10-8,8-21,21-9,9-22,22-13,13-15 6483.33464923
1 22 0 1-16,16-15,15-13,13-22 2874.19617236
1 22 1 1-16,16-17,17-19,19-20,20-21,21-22 2994.25137703
1 22 2 1-7,7-4,4-5,5-8,8-21,21-22 3647.26561516
1 22 3 1-16,16-0,0-3,3-22 5350.59906614
1 22 4 1-7,7-6,6-19,19-20,20-21,21-9,9-22 4046.23717063
1 22 5 1-16,16-17,17-18,18-19,19-10,10-8,8-21,21-22 3715.56130441
15 2 0 15-16,16-0,0-3,3-2 2872.84461325
15 2 1 15-16,16-0,0-3,3-14,14-2 3371.63074285
15 2 2 15-13,13-22,22-3,3-2 3413.24598511
15 2 3 15-13,13-22,22-3,3-14,14-2 3912.03211471
15 2 4 15-16,16-17,17-19,19-20,20-21,21-22,22-3,3-2 4994.52705183
15 2 5 15-16,16-0,0-12,12-11,11-3,3-2 5201.47338652
13 14 0 13-22,22-3,3-14 2951.34050575
13 14 1 13-22,22-3,3-2,2-14 2951.64617851
13 14 2 13-15,15-16,16-0,0-3,3-14 3833.23054945
13 14 3 13-15,15-16,16-0,0-3,3-2,2-14 3833.5362222
13 14 4 13-22,22-21,21-20,20-19,19-17,17-16,16-0,0-3,3-14 4688.49587859
13 14 5 13-22,22-21,21-8,8-10,10-19,19-18,18-17,17-16,16-0,0-3,3-14 5409.80580598
2 21 0 2-3,3-22,22-21 2567.57647994
2 21 1 2-14,14-3,3-22,22-21 3066.36260954
2 21 2 2-3,3-0,0-16,16-17,17-19,19-20,20-21 3838.56932308
2 21 3 2-3,3-22,22-9,9-21 2931.93043142
2 21 4 2-3,3-0,0-16,16-17,17-18,18-19,19-10,10-8,8-21 4559.87925046
2 21 5 2-14,14-3,3-22,22-9,9-21 3430.71656103
0 13 0 0-16,16-15,15-13 2917.14053826
0 13 1 0-3,3-22,22-13 3177.98975761
0 13 2 0-16,16-17,17-19,19-20,20-21,21-22,22-13 3772.40586741
0 13 3 0-12,12-11,11-3,3-22,22-13 5506.61853089
0 13 4 0-16,16-17,17-18,18-19,19-10,10-8,8-21,21-9,9-22,22-13 4858.06974628
0 13 5 0-16,16-17,17-19,19-6,6-4,4-5,5-8,8-21,21-22,22-13 5109.84817435
3 8 0 3-22,22-21,21-8 3250.11525194
3 8 1 3-0,0-16,16-17,17-19,19-10,10-8 3578.43013016
3 8 2 3-22,22-9,9-21,21-8 3614.46920343
3 8 3 3-0,0-16,16-17,17-18,18-19,19-6,6-4,4-5,5-8 4410.46260136
3 8 4 3-22,22-21,21-20,20-19,19-10,10-8 4369.35164153
3 8 5 3-0,0-16,16-15,15-13,13-22,22-21,21-8 4867.21542012
1 8 0 1-16,16-17,17-19,19-10,10-8 2596.5110705
1 8 1 1-7,7-4,4-5,5-8 2636.16542707
1 8 2 1-16,16-17,17-18,18-19,19-10,10-8 2704.46111632
1 8 3 1-7,7-6,6-19,19-20,20-21,21-8 4226.82087754
1 8 4 1-16,16-15,15-13,13-22,22-21,21-8 3885.29636046
1 8 5 1-7,7-6,6-4,4-5,5-8 2842.45289572
4 3 0 4-6,6-19,19-17,17-16,16-0,0-3 3663.15546774
4 3 1 4-6,6-19,19-18,18-17,17-16,16-0,0-3 3771.10551357
4 3 2 4-5,5-8,8-21,21-22,22-3 3889.47233973
4 3 3 4-5,5-8,8-21,21-9,9-22,22-3 4253.82629122
4 3 4 4-7,7-1,1-16,16-0,0-3 5108.39234156
4 3 5 4-7,7-6,6-19,19-20,20-21,21-22,22-3 5072.61181495
2 15 0 2-3,3-0,0-16,16-15 2872.84461325
2 15 1 2-14,14-3,3-0,0-16,16-15 3371.63074285
2 15 2 2-3,3-22,22-13,13-15 3413.24598511
2 15 3 2-14,14-3,3-22,22-13,13-15 3912.03211471
2 15 4 2-3,3-22,22-21,21-20,20-19,19-17,17-16,16-15 4994.52705183
2 15 5 2-3,3-11,11-12,12-0,0-16,16-15 5201.47338652
