s t k edges
1 5 0 1-0,0-3,3-6,6-7,7-4,4-5 2418.31596544
1 5 1 1-13,13-12,12-15,15-16,16-9,9-8,8-5 3055.89022184
1 5 2 1-13,13-12,12-11,11-10,10-17,17-16,16-9,9-8,8-5 3695.70660262
1 5 3 1-25,25-14,14-26,26-19,19-2,2-6,6-7,7-4,4-5 4300.24895506
1 5 4 1-25,25-24,24-23,23-20,20-21,21-22,22-18,18-27,27-19,19-2,2-6,6-7,7-4,4-5 7826.38349547
25 0 0 25-1,1-0 1242.2196849
25 0 1 25-14,14-26,26-19,19-2,2-6,6-3,3-0 2830.32159657
25 0 2 25-1,1-13,13-12,12-15,15-16,16-9,9-8,8-5,5-4,4-7,7-6,6-3,3-0 6015.59623857
25 0 3 25-24,24-23,23-20,20-21,21-22,22-18,18-27,27-19,19-2,2-6,6-3,3-0 6356.45613699
25 0 4 25-1,1-13,13-12,12-11,11-10,10-17,17-16,16-9,9-8,8-5,5-4,4-7,7-6,6-3,3-0 6655.41261935
25 0 5 25-14,14-26,26-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-15,15-12,12-13,13-1,1-0 6814.74912561
26 7 0 26-19,19-2,2-6,6-7 1894.79682526
26 7 1 26-14,14-25,25-1,1-0,0-3,3-6,6-7 3001.7012786
26 7 2 26-14,14-25,25-1,1-13,13-12,12-15,15-16,16-9,9-8,8-5,5-4,4-7 5461.34235164
26 7 3 26-14,14-25,25-24,24-23,23-20,20-21,21-22,22-18,18-27,27-19,19-2,2-6,6-7 6626.15907244
26 7 4 26-14,14-25,25-1,1-13,13-12,12-11,11-10,10-17,17-16,16-9,9-8,8-5,5-4,4-7 6101.15873242
26 7 5 26-19,19-27,27-18,18-22,22-21,21-20,20-23,23-24,24-25,25-1,1-0,0-3,3-6,6-7 7268.08069313
3 27 0 3-6,6-2,2-19,19-27 2031.37294261
3 27 1 3-0,0-1,1-25,25-14,14-26,26-19,19-27 3153.09945782
3 27 2 3-0,0-1,1-25,25-24,24-23,23-20,20-21,21-22,22-18,18-27 5567.30287927
3 27 3 3-0,0-1,1-13,13-12,12-15,15-16,16-9,9-8,8-5,5-4,4-7,7-6,6-2,2-19,19-27 6780.15631764
3 27 4 3-6,6-2,2-19,19-26,26-14,14-25,25-24,24-23,23-20,20-21,21-22,22-18,18-27 6391.04894495
3 27 5 3-6,6-7,7-4,4-5,5-8,8-9,9-16,16-17,17-10,10-11,11-12,12-13,13-1,1-25,25-14,14-26,26-19,19-27 7801.93654628
6 4 0 6-7,7-4 789.481928852
6 4 1 6-3,3-0,0-1,1-13,13-12,12-15,15-16,16-9,9-8,8-5,5-4 4684.72425843
6 4 2 6-3,3-0,0-1,1-13,13-12,12-11,11-10,10-17,17-16,16-9,9-8,8-5,5-4 5324.54063921
6 4 3 6-2,2-19,19-26,26-14,14-25,25-1,1-13,13-12,12-15,15-16,16-9,9-8,8-5,5-4 6566.65724805
6 4 4 6-2,2-19,19-27,27-18,18-22,22-21,21-20,20-23,23-24,24-25,25-1,1-13,13-12,12-15,15-16,16-9,9-8,8-5,5-4 10092.7917885
6 4 5 6-2,2-19,19-26,26-14,14-25,25-1,1-13,13-12,12-11,11-10,10-17,17-16,16-9,9-8,8-5,5-4 7206.47362882
7 1 0 7-6,6-3,3-0,0-1 1507.28255712
7 1 1 7-6,6-2,2-19,19-26,26-14,14-25,25-1 3389.21554674
7 1 2 7-4,4-5,5-8,8-9,9-16,16-15,15-12,12-13,13-1 3966.92363016
7 1 3 7-6,6-2,2-19,19-27,27-18,18-22,22-21,21-20,20-23,23-24,24-25,25-1 6915.35008715
7 1 4 7-4,4-5,5-8,8-9,9-16,16-17,17-10,10-11,11-12,12-13,13-1 4606.74001094
5 17 0 5-8,8-9,9-16,16-17 1604.42380639
5 17 1 5-8,8-9,9-16,16-15,15-12,12-11,11-10,10-17 2827.93647434
5 17 2 5-4,4-7,7-6,6-3,3-0,0-1,1-13,13-12,12-15,15-16,16-17 4268.21915287
5 17 3 5-4,4-7,7-6,6-2,2-19,19-26,26-14,14-25,25-1,1-13,13-12,12-11,11-10,10-17 6391.53175128
5 17 4 5-4,4-7,7-6,6-3,3-0,0-1,1-13,13-12,12-11,11-10,10-17 4509.59876166
5 17 5 5-4,4-7,7-6,6-2,2-19,19-27,27-18,18-22,22-21,21-20,20-23,23-24,24-25,25-1,1-13,13-12,12-15,15-16,16-17 9676.2866829
16 23 0 16-15,15-12,12-13,13-1,1-25,25-24,24-23 3615.52743713
16 23 1 16-9,9-8,8-5,5-4,4-7,7-6,6-2,2-19,19-26,26-14,14-25,25-24,24-23 5886.68727496
16 23 2 16-15,15-12,12-13,13-1,1-25,25-14,14-26,26-19,19-27,27-18,18-22,22-21,21-20,20-23 6941.05902324
16 23 3 16-17,17-10,10-11,11-12,12-13,13-1,1-25,25-24,24-23 4255.34381791
16 23 4 16-9,9-8,8-5,5-4,4-7,7-6,6-2,2-19,19-27,27-18,18-22,22-21,21-20,20-23 7266.74628018
16 23 5 16-9,9-8,8-5,5-4,4-7,7-6,6-3,3-0,0-1,1-25,25-24,24-23 5788.36402153
19 2 0 19-2 807.692670615
19 2 1 19-26,26-14,14-25,25-1,1-0,0-3,3-6,6-2 3264.84861085
19 2 2 19-26,26-14,14-25,25-1,1-13,13-12,12-15,15-16,16-9,9-8,8-5,5-4,4-7,7-6,6-2 6548.44650628
19 2 3 19-27,27-18,18-22,22-21,21-20,20-23,23-24,24-25,25-1,1-0,0-3,3-6,6-2 6790.98315127
19 2 4 19-26,26-14,14-25,25-1,1-13,13-12,12-11,11-10,10-17,17-16,16-9,9-8,8-5,5-4,4-7,7-6,6-2 7188.26288706
19 2 5 19-27,27-18,18-22,22-21,21-20,20-23,23-24,24-25,25-1,1-13,13-12,12-15,15-16,16-9,9-8,8-5,5-4,4-7,7-6,6-2 10074.5810467
17 22 0 17-10,10-11,11-12,12-13,13-1,1-25,25-14,14-26,26-19,19-27,27-18,18-22 5589.20691868
17 22 1 17-16,16-15,15-12,12-13,13-1,1-25,25-24,24-23,23-20,20-21,21-22 5607.19592247
17 22 2 17-16,16-9,9-8,8-5,5-4,4-7,7-6,6-2,2-19,19-27,27-18,18-22 5673.51456683
17 22 3 17-10,10-11,11-12,12-13,13-1,1-25,25-24,24-23,23-20,20-21,21-22 5848.57553127
17 22 4 17-16,16-15,15-12,12-13,13-1,1-0,0-3,3-6,6-2,2-19,19-27,27-18,18-22 5691.28627427
17 22 5 17-16,16-9,9-8,8-5,5-4,4-7,7-6,6-3,3-0,0-1,1-25,25-24,24-23,23-20,20-21,21-22 7780.03250687
20 5 0 20-23,23-24,24-25,25-1,1-0,0-3,3-6,6-7,7-4,4-5 5034.21686721
20 5 1 20-21,21-22,22-18,18-27,27-19,19-2,2-6,6-7,7-4,4-5 5210.4825937
20 5 2 20-23,23-24,24-25,25-1,1-13,13-12,12-15,15-16,16-9,9-8,8-5 5671.79112362
20 5 3 20-21,21-22,22-18,18-27,27-19,19-26,26-14,14-25,25-1,1-13,13-12,12-11,11-10,10-17,17-16,16-9,9-8,8-5 8335.02255834
20 5 4 20-23,23-24,24-25,25-14,14-26,26-19,19-2,2-6,6-7,7-4,4-5 5132.54012064
20 5 5 20-23,23-24,24-25,25-1,1-13,13-12,12-11,11-10,10-17,17-16,16-9,9-8,8-5 6311.60750439
18 21 0 18-22,22-21 1411.46703723
18 21 1 18-27,27-19,19-26,26-14,14-25,25-24,24-23,23-20,20-21 4060.14008407
18 21 2 18-27,27-19,19-2,2-6,6-3,3-0,0-1,1-25,25-24,24-23,23-20,20-21 6187.20878465
18 21 3 18-27,27-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-15,15-12,12-13,13-1,1-25,25-24,24-23,23-20,20-21 9470.80668008
18 21 4 18-27,27-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-17,17-10,10-11,11-12,12-13,13-1,1-25,25-24,24-23,23-20,20-21 10110.6230609
23 24 0 23-24 476.174596653
23 24 1 23-20,20-21,21-22,22-18,18-27,27-19,19-26,26-14,14-25,25-24 4995.43252465
23 24 2 23-20,20-21,21-22,22-18,18-27,27-19,19-2,2-6,6-3,3-0,0-1,1-25,25-24 7122.50122523
23 24 3 23-20,20-21,21-22,22-18,18-27,27-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-15,15-12,12-13,13-1,1-25,25-24 10406.0991207
23 24 4 23-20,20-21,21-22,22-18,18-27,27-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-17,17-10,10-11,11-12,12-13,13-1,1-25,25-24 11045.9155014
8 3 0 8-5,5-4,4-7,7-6,6-3 2144.66781138
8 3 1 8-9,9-16,16-15,15-12,12-13,13-1,1-0,0-3 3329.5383759
8 3 2 8-9,9-16,16-17,17-10,10-11,11-12,12-13,13-1,1-0,0-3 3969.35475668
8 3 3 8-5,5-4,4-7,7-6,6-2,2-19,19-26,26-14,14-25,25-1,1-0,0-3 5491.7862806
8 3 4 8-9,9-16,16-15,15-12,12-13,13-1,1-25,25-24,24-23,23-20,20-21,21-22,22-18,18-27,27-19,19-2,2-6,6-3 9463.02871818
8 3 5 8-9,9-16,16-15,15-12,12-13,13-1,1-25,25-14,14-26,26-19,19-2,2-6,6-3 5936.89417777
9 2 0 9-8,8-5,5-4,4-7,7-6,6-2 2658.19435926
9 2 1 9-16,16-15,15-12,12-13,13-1,1-0,0-3,3-6,6-2 3426.0184408
9 2 2 9-16,16-15,15-12,12-13,13-1,1-25,25-14,14-26,26-19,19-2 4697.94481764
9 2 3 9-16,16-17,17-10,10-11,11-12,12-13,13-1,1-25,25-24,24-23,23-20,20-21,21-22,22-18,18-27,27-19,19-2 8863.89573883
9 2 4 9-8,8-5,5-4,4-7,7-6,6-3,3-0,0-1,1-25,25-14,14-26,26-19,19-2 6120.72902795
9 2 5 9-16,16-17,17-10,10-11,11-12,12-13,13-1,1-0,0-3,3-6,6-2 4065.83482158
14 25 0 14-25 318.894736706
14 25 1 14-26,26-19,19-2,2-6,6-3,3-0,0-1,1-25 3753.64654476
14 25 2 14-26,26-19,19-27,27-18,18-22,22-21,21-20,20-23,23-24,24-25 5152.7123846
14 25 3 14-26,26-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-15,15-12,12-13,13-1,1-25 7037.24444019
14 25 4 14-26,26-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-17,17-10,10-11,11-12,12-13,13-1,1-25 7677.06082097
10 25 0 10-11,11-12,12-13,13-1,1-25 2853.43858932
10 25 1 10-17,17-16,16-9,9-8,8-5,5-4,4-7,7-6,6-3,3-0,0-1,1-25 5044.19371492
10 25 2 10-11,11-12,12-13,13-1,1-0,0-3,3-6,6-2,2-19,19-26,26-14,14-25 5142.3701346
10 25 3 10-17,17-16,16-15,15-12,12-13,13-1,1-25 2871.35713052
10 25 4 10-17,17-16,16-9,9-8,8-5,5-4,4-7,7-6,6-2,2-19,19-27,27-18,18-22,22-21,21-20,20-23,23-24,24-25 8668.65150877
10 25 5 10-17,17-16,16-9,9-8,8-5,5-4,4-7,7-6,6-2,2-19,19-26,26-14,14-25 5142.51696835
11 20 0 11-12,12-13,13-1,1-25,25-14,14-26,26-19,19-27,27-18,18-22,22-21,21-20 6286.68761293
11 20 1 11-12,12-13,13-1,1-0,0-3,3-6,6-2,2-19,19-26,26-14,14-25,25-24,24-23,23-20 6552.20410427
11 20 2 11-10,10-17,17-16,16-9,9-8,8-5,5-4,4-7,7-6,6-3,3-0,0-1,1-25,25-24,24-23,23-20 7082.55181262
11 20 3 11-12,12-13,13-1,1-25,25-24,24-23,23-20 4263.27255899
11 20 4 11-10,10-17,17-16,16-9,9-8,8-5,5-4,4-7,7-6,6-2,2-19,19-27,27-18,18-22,22-21,21-20 7258.8175391
11 20 5 11-10,10-17,17-16,16-15,15-12,12-13,13-1,1-25,25-24,24-23,23-20 4909.71522822
24 12 0 24-25,25-14,14-26,26-19,19-2,2-6,6-3,3-0,0-1,1-13,13-12 4937.21785618
24 12 1 24-25,25-1,1-0,0-3,3-6,6-7,7-4,4-5,5-8,8-9,9-16,16-15,15-12 5803.25595445
24 12 2 24-23,23-20,20-21,21-22,22-18,18-27,27-19,19-26,26-14,14-25,25-1,1-13,13-12 6926.16709032
24 12 3 24-25,25-1,1-13,13-12 2648.2863109
24 12 4 24-23,23-20,20-21,21-22,22-18,18-27,27-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-17,17-10,10-11,11-12 8873.80378719
24 12 5 24-25,25-14,14-26,26-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-15,15-12 5901.57920788
14 3 0 14-25,25-1,1-0,0-3 1943.2923446
14 3 1 14-26,26-19,19-2,2-6,6-3 2129.24893687
14 3 2 14-25,25-1,1-13,13-12,12-15,15-16,16-9,9-8,8-5,5-4,4-7,7-6,6-3 5952.31305228
14 3 3 14-25,25-24,24-23,23-20,20-21,21-22,22-18,18-27,27-19,19-2,2-6,6-3 6293.1729507
14 3 4 14-26,26-19,19-27,27-18,18-22,22-21,21-20,20-23,23-24,24-25,25-1,1-0,0-3 6777.10999249
14 3 5 14-25,25-1,1-13,13-12,12-11,11-10,10-17,17-16,16-9,9-8,8-5,5-4,4-7,7-6,6-3 6592.12943306
12 23 0 12-13,13-1,1-0,0-3,3-6,6-2,2-19,19-26,26-14,14-25,25-24,24-23 5413.39245283
12 23 1 12-15,15-16,16-9,9-8,8-5,5-4,4-7,7-6,6-3,3-0,0-1,1-25,25-24,24-23 6279.4305511
12 23 2 12-13,13-1,1-25,25-14,14-26,26-19,19-27,27-18,18-22,22-21,21-20,20-23 6449.99249367
12 23 3 12-13,13-1,1-25,25-24,24-23 3124.46090755
12 23 4 12-11,11-10,10-17,17-16,16-9,9-8,8-5,5-4,4-7,7-6,6-2,2-19,19-27,27-18,18-22,22-21,21-20,20-23 8397.62919054
12 23 5 12-13,13-1,1-0,0-3,3-6,6-2,2-19,19-27,27-18,18-22,22-21,21-20,20-23 6793.45145806
25 9 0 25-1,1-13,13-12,12-15,15-16,16-9 2917.51585658
25 9 1 25-1,1-13,13-12,12-11,11-10,10-17,17-16,16-9 3557.33223736
25 9 2 25-14,14-26,26-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9 4438.62332032
25 9 3 25-1,1-0,0-3,3-6,6-7,7-4,4-5,5-8,8-9 4340.30006689
25 9 4 25-24,24-23,23-20,20-21,21-22,22-18,18-27,27-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9 7964.75786074
25 9 5 25-14,14-26,26-19,19-2,2-6,6-3,3-0,0-1,1-13,13-12,12-15,15-16,16-9 5206.44740186
13 22 0 13-1,1-25,25-14,14-26,26-19,19-27,27-18,18-22 4161.54727394
13 22 1 13-1,1-25,25-24,24-23,23-20,20-21,21-22 4420.91588653
13 22 2 13-12,12-15,15-16,16-9,9-8,8-5,5-4,4-7,7-6,6-2,2-19,19-27,27-18,18-22 6461.35783079
13 22 3 13-1,1-0,0-3,3-6,6-2,2-19,19-27,27-18,18-22 4505.00623833
13 22 4 13-12,12-11,11-10,10-17,17-16,16-9,9-8,8-5,5-4,4-7,7-6,6-3,3-0,0-1,1-25,25-24,24-23,23-20,20-21,21-22 9207.69215161
13 22 5 13-1,1-0,0-3,3-6,6-2,2-19,19-26,26-14,14-25,25-24,24-23,23-20,20-21,21-22 6709.8474318
26 14 0 26-14 283.71911668
26 14 1 26-19,19-2,2-6,6-3,3-0,0-1,1-25,25-14 3788.82216479
26 14 2 26-19,19-27,27-18,18-22,22-21,21-20,20-23,23-24,24-25,25-14 5187.88800462
26 14 3 26-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-15,15-12,12-13,13-1,1-25,25-14 7072.42006022
26 14 4 26-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-17,17-10,10-11,11-12,12-13,13-1,1-25,25-14 7712.236441
3 0 0 3-0 382.177922996
3 0 1 3-6,6-2,2-19,19-26,26-14,14-25,25-1,1-0 3690.36335847
3 0 2 3-6,6-7,7-4,4-5,5-8,8-9,9-16,16-15,15-12,12-13,13-1,1-0 5092.02826428
3 0 3 3-6,6-2,2-19,19-27,27-18,18-22,22-21,21-20,20-23,23-24,24-25,25-1,1-0 7216.49789889
3 0 4 3-6,6-7,7-4,4-5,5-8,8-9,9-16,16-17,17-10,10-11,11-12,12-13,13-1,1-0 5731.84464506
27 15 0 27-19,19-26,26-14,14-25,25-1,1-13,13-12,12-15 3765.11312462
27 15 1 27-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-15 4702.95717124
27 15 2 27-18,18-22,22-21,21-20,20-23,23-24,24-25,25-1,1-13,13-12,12-15 6179.31654607
27 15 3 27-19,19-2,2-6,6-3,3-0,0-1,1-13,13-12,12-11,11-10,10-17,17-16,16-15 5360.54525947
27 15 4 27-19,19-2,2-6,6-3,3-0,0-1,1-13,13-12,12-15 4108.57208901
27 15 5 27-19,19-26,26-14,14-25,25-1,1-13,13-12,12-11,11-10,10-17,17-16,16-15 5017.08629508
4 27 0 4-7,7-6,6-2,2-19,19-27 2458.14346534
4 27 1 4-5,5-8,8-9,9-16,16-15,15-12,12-13,13-1,1-25,25-14,14-26,26-19,19-27 6009.92683052
4 27 2 4-7,7-6,6-3,3-0,0-1,1-25,25-24,24-23,23-20,20-21,21-22,22-18,18-27 6719.49621425
4 27 3 4-5,5-8,8-9,9-16,16-17,17-10,10-11,11-12,12-13,13-1,1-25,25-14,14-26,26-19,19-27 6649.7432113
4 27 4 4-7,7-6,6-3,3-0,0-1,1-25,25-14,14-26,26-19,19-27 4305.2927928
4 27 5 4-7,7-6,6-2,2-19,19-26,26-14,14-25,25-24,24-23,23-20,20-21,21-22,22-18,18-27 6817.81946768
5 26 0 5-4,4-7,7-6,6-2,2-19,19-26 2805.83023358
5 26 1 5-4,4-7,7-6,6-3,3-0,0-1,1-25,25-14,14-26 3912.73468692
5 26 2 5-8,8-9,9-16,16-15,15-12,12-13,13-1,1-25,25-14,14-26 4550.30894332
5 26 3 5-8,8-9,9-16,16-17,17-10,10-11,11-12,12-13,13-1,1-25,25-24,24-23,23-20,20-21,21-22,22-18,18-27,27-19,19-26 9456.50473863
5 26 4 5-8,8-9,9-16,16-15,15-12,12-13,13-1,1-0,0-3,3-6,6-2,2-19,19-26 5634.01278183
5 26 5 5-4,4-7,7-6,6-2,2-19,19-27,27-18,18-22,22-21,21-20,20-23,23-24,24-25,25-14,14-26 7537.19248076
16 14 0 16-15,15-12,12-13,13-1,1-25,25-14 2861.38440624
16 14 1 16-17,17-10,10-11,11-12,12-13,13-1,1-25,25-14 3501.20078702
16 14 2 16-9,9-8,8-5,5-4,4-7,7-6,6-2,2-19,19-26,26-14 4494.75477066
16 14 3 16-15,15-12,12-13,13-1,1-0,0-3,3-6,6-2,2-19,19-26,26-14 4512.52647811
16 14 4 16-9,9-8,8-5,5-4,4-7,7-6,6-2,2-19,19-27,27-18,18-22,22-21,21-20,20-23,23-24,24-25,25-14 8658.67878449
16 14 5 16-9,9-8,8-5,5-4,4-7,7-6,6-3,3-0,0-1,1-25,25-14 5034.22099064
6 17 0 6-7,7-4,4-5,5-8,8-9,9-16,16-17 2927.43562591
6 17 1 6-3,3-0,0-1,1-13,13-12,12-15,15-16,16-17 2945.20733336
6 17 2 6-3,3-0,0-1,1-13,13-12,12-11,11-10,10-17 3186.58694215
6 17 3 6-2,2-19,19-26,26-14,14-25,25-1,1-13,13-12,12-11,11-10,10-17 5068.51993177
6 17 4 6-2,2-19,19-27,27-18,18-22,22-21,21-20,20-23,23-24,24-25,25-1,1-13,13-12,12-15,15-16,16-17 8353.27486339
6 17 5 6-7,7-4,4-5,5-8,8-9,9-16,16-15,15-12,12-11,11-10,10-17 4150.94829385
19 11 0 19-26,26-14,14-25,25-1,1-13,13-12,12-11 3511.91281575
19 11 1 19-2,2-6,6-3,3-0,0-1,1-13,13-12,12-11 3855.37178014
19 11 2 19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-17,17-10,10-11 4484.04274192
19 11 3 19-27,27-18,18-22,22-21,21-20,20-23,23-24,24-25,25-1,1-13,13-12,12-11 7038.04735617
19 11 4 19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-15,15-12,12-11 4819.73313184
19 11 5 19-26,26-14,14-25,25-1,1-13,13-12,12-15,15-16,16-17,17-10,10-11 4158.35548498
17 15 0 17-16,16-15 505.296780832
17 15 1 17-10,10-11,11-12,12-15 1116.65265909
17 15 2 17-16,16-9,9-8,8-5,5-4,4-7,7-6,6-3,3-0,0-1,1-13,13-12,12-15 5367.34617843
17 15 3 17-16,16-9,9-8,8-5,5-4,4-7,7-6,6-2,2-19,19-26,26-14,14-25,25-1,1-13,13-12,12-15 7249.27916805
17 15 4 17-10,10-11,11-12,12-13,13-1,1-0,0-3,3-6,6-7,7-4,4-5,5-8,8-9,9-16,16-15 6220.88257691
17 15 5 17-16,16-9,9-8,8-5,5-4,4-7,7-6,6-2,2-19,19-27,27-18,18-22,22-21,21-20,20-23,23-24,24-25,25-1,1-13,13-12,12-15 10775.4137085
7 20 0 7-6,6-3,3-0,0-1,1-25,25-24,24-23,23-20 4123.18345889
7 20 1 7-6,6-2,2-19,19-27,27-18,18-22,22-21,21-20 4299.44918538
7 20 2 7-4,4-5,5-8,8-9,9-16,16-15,15-12,12-13,13-1,1-25,25-24,24-23,23-20 6582.82453193
7 20 3 7-6,6-2,2-19,19-26,26-14,14-25,25-24,24-23,23-20 4221.50671232
7 20 4 7-6,6-3,3-0,0-1,1-25,25-14,14-26,26-19,19-27,27-18,18-22,22-21,21-20 6146.59851284
7 20 5 7-4,4-5,5-8,8-9,9-16,16-17,17-10,10-11,11-12,12-13,13-1,1-25,25-24,24-23,23-20 7222.64091271
22 20 0 22-21,21-20 1141.39183327
22 20 1 22-18,18-27,27-19,19-26,26-14,14-25,25-24,24-23,23-20 4330.21528804
22 20 2 22-18,18-27,27-19,19-2,2-6,6-3,3-0,0-1,1-25,25-24,24-23,23-20 6457.28398862
22 20 3 22-18,18-27,27-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-15,15-12,12-13,13-1,1-25,25-24,24-23,23-20 9740.88188405
22 20 4 22-18,18-27,27-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-17,17-10,10-11,11-12,12-13,13-1,1-25,25-24,24-23,23-20 10380.6982648
20 12 0 20-21,21-22,22-18,18-27,27-19,19-26,26-14,14-25,25-1,1-13,13-12 5798.93422758
20 12 1 20-23,23-24,24-25,25-14,14-26,26-19,19-2,2-6,6-3,3-0,0-1,1-13,13-12 6064.45071892
20 12 2 20-23,23-24,24-25,25-1,1-0,0-3,3-6,6-7,7-4,4-5,5-8,8-9,9-16,16-15,15-12 6930.48881719
20 12 3 20-23,23-24,24-25,25-1,1-13,13-12 3775.51917364
20 12 4 20-21,21-22,22-18,18-27,27-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-17,17-10,10-11,11-12 7746.57092445
20 12 5 20-21,21-22,22-18,18-27,27-19,19-2,2-6,6-3,3-0,0-1,1-13,13-12 6142.39319197
18 12 0 18-27,27-19,19-26,26-14,14-25,25-1,1-13,13-12 4154.3859255
18 12 1 18-22,22-21,21-20,20-23,23-24,24-25,25-1,1-13,13-12 5420.06747572
18 12 2 18-27,27-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-15,15-12 5462.20624159
18 12 3 18-27,27-19,19-2,2-6,6-3,3-0,0-1,1-13,13-12 4497.84488989
18 12 4 18-27,27-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-17,17-10,10-11,11-12 6102.02262237
18 12 5 18-22,22-21,21-20,20-23,23-24,24-25,25-14,14-26,26-19,19-2,2-6,6-3,3-0,0-1,1-13,13-12 7708.999021
23 17 0 23-24,24-25,25-1,1-13,13-12,12-11,11-10,10-17 4056.12543192
23 17 1 23-24,24-25,25-14,14-26,26-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-17 6085.90566095
23 17 2 23-20,20-21,21-22,22-18,18-27,27-19,19-26,26-14,14-25,25-1,1-13,13-12,12-15,15-16,16-17 7140.27740923
23 17 3 23-24,24-25,25-1,1-13,13-12,12-15,15-16,16-17 3814.74582312
23 17 4 23-20,20-21,21-22,22-18,18-27,27-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-17 7465.96466618
23 17 5 23-24,24-25,25-1,1-0,0-3,3-6,6-7,7-4,4-5,5-8,8-9,9-16,16-17 5987.58240752
21 1 0 21-20,20-23,23-24,24-25,25-1 2848.98216662
21 1 1 21-22,22-18,18-27,27-19,19-26,26-14,14-25,25-1 4406.23469087
21 1 2 21-22,22-18,18-27,27-19,19-2,2-6,6-3,3-0,0-1 4749.69365526
21 1 3 21-20,20-23,23-24,24-25,25-14,14-26,26-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-15,15-12,12-13,13-1 8421.51160733
21 1 4 21-22,22-18,18-27,27-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-17,17-10,10-11,11-12,12-13,13-1 8673.10793147
21 1 5 21-20,20-23,23-24,24-25,25-14,14-26,26-19,19-2,2-6,6-3,3-0,0-1 5137.9137119
8 10 0 8-9,9-16,16-17,17-10 1275.12829565
8 10 1 8-9,9-16,16-15,15-12,12-11,11-10 2239.3428136
8 10 2 8-5,5-4,4-7,7-6,6-3,3-0,0-1,1-13,13-12,12-11,11-10 4838.89427241
8 10 3 8-5,5-4,4-7,7-6,6-2,2-19,19-26,26-14,14-25,25-1,1-13,13-12,12-11,11-10 6720.82726203
8 10 4 8-5,5-4,4-7,7-6,6-3,3-0,0-1,1-13,13-12,12-15,15-16,16-17,17-10 4856.81281361
8 10 5 8-5,5-4,4-7,7-6,6-2,2-19,19-27,27-18,18-22,22-21,21-20,20-23,23-24,24-25,25-1,1-13,13-12,12-11,11-10 10246.9618024
22 14 0 22-18,18-27,27-19,19-26,26-14 2287.22451765
22 14 1 22-21,21-20,20-23,23-24,24-25,25-14 3184.38260365
22 14 2 22-18,18-27,27-19,19-2,2-6,6-3,3-0,0-1,1-25,25-14 5052.08269164
22 14 3 22-21,21-20,20-23,23-24,24-25,25-1,1-13,13-12,12-15,15-16,16-9,9-8,8-5,5-4,4-7,7-6,6-2,2-19,19-26,26-14 9902.73230714
22 14 4 22-18,18-27,27-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-17,17-10,10-11,11-12,12-13,13-1,1-25,25-14 8975.49696785
22 14 5 22-21,21-20,20-23,23-24,24-25,25-1,1-0,0-3,3-6,6-2,2-19,19-26,26-14 6619.13441171
9 11 0 9-16,16-17,17-10,10-11 1018.15571205
9 11 1 9-16,16-15,15-12,12-11 1353.84610197
9 11 2 9-8,8-5,5-4,4-7,7-6,6-3,3-0,0-1,1-13,13-12,12-11 5095.86685601
9 11 3 9-8,8-5,5-4,4-7,7-6,6-2,2-19,19-26,26-14,14-25,25-1,1-13,13-12,12-11 6977.79984563
9 11 4 9-8,8-5,5-4,4-7,7-6,6-2,2-19,19-27,27-18,18-22,22-21,21-20,20-23,23-24,24-25,25-1,1-13,13-12,12-11 10503.934386
9 11 5 9-8,8-5,5-4,4-7,7-6,6-3,3-0,0-1,1-13,13-12,12-15,15-16,16-17,17-10,10-11 5742.30952524
23 15 0 23-24,24-25,25-14,14-26,26-19,19-2,2-6,6-3,3-0,0-1,1-13,13-12,12-15 5598.38058757
