s t k edges
12 35 3 12-10,10-17,17-27,27-35 2374.03064198
12 35 4 12-11,11-17,17-22,22-27,27-35 2378.44241735
12 35 5 12-10,10-13,13-27,27-35 2414.6082883
34 16 0 34-35,35-27,27-13,13-16 1929.41267188
34 16 1 34-35,35-27,27-17,17-16 2026.48741559
34 16 2 34-32,32-33,33-22,22-17,17-16 2360.2583971
34 16 3 34-32,32-33,33-22,22-13,13-16 2364.70437674
34 16 4 34-35,35-27,27-10,10-11,11-16 2498.67965135
34 16 5 34-35,35-27,27-22,22-17,17-11,11-16 2544.34044357
8 3 0 8-1,1-2,2-3 15038.8322388
8 3 1 8-21,21-2,2-3 15041.6177926
8 3 2 8-1,1-2,2-27,27-3 15977.9642596
8 3 3 8-28,28-13,13-27,27-3 19474.3209746
8 3 4 8-9,9-28,28-2,2-3 15539.5592381
8 3 5 8-21,21-20,20-18,18-27,27-3 16375.1199669
32 0 0 32-34,34-35,35-27,27-2,2-0 1942.27334761
32 0 1 32-33,33-27,27-2,2-0 2054.77662189
32 0 2 32-33,33-22,22-1,1-0 3532.9834698
32 0 3 32-34,34-35,35-27,27-18,18-20,20-19,19-2,2-0 4151.65801973
32 0 4 32-33,33-27,27-2,2-1,1-0 3090.41133812
32 0 5 32-33,33-22,22-1,1-2,2-0 3691.07509546
13 34 0 13-27,27-35,35-34 1926.35676619
13 34 1 13-22,22-27,27-35,35-34 2027.87748954
13 34 2 13-22,22-33,33-32,32-34 2361.64847105
13 34 3 13-16,16-17,17-22,22-33,33-32,32-34 2363.31430279
13 34 4 13-10,10-27,27-35,35-34 2471.81697796
13 34 5 13-11,11-17,17-27,27-35,35-34 2541.28470306
35 13 0 35-27,27-13 1783.10941847
35 13 1 35-27,27-22,22-13 1884.63014182
35 13 2 35-26,26-27,27-10,10-13 30159.368991
35 13 3 35-27,27-17,17-16,16-13 1886.29597356
35 13 4 35-27,27-10,10-11,11-13 2352.37656313
35 13 5 35-27,27-17,17-22,22-13 1884.63014182
9 2 0 9-8,8-1,1-2 1537.04806693
9 2 1 9-8,8-21,21-2 1539.83362071
9 2 2 9-28,28-2 2006.75004026
9 2 3 9-28,28-1,1-0,0-2 2207.58469999
9 2 4 9-8,8-21,21-20,20-19,19-2 1816.48272006
9 2 5 9-8,8-28,28-2 2007.62179788
33 13 0 33-22,22-13 1529.23458902
33 13 1 33-22,22-17,17-16,16-13 1530.90042077
33 13 2 33-27,27-13 2181.83316317
33 13 3 33-27,27-22,22-13 2283.35388652
33 13 4 33-22,22-17,17-10,10-13 2018.83763726
33 13 5 33-27,27-17,17-16,16-13 2285.01971827
14 25 0 14-16,16-13,13-25 16874.1762177
14 25 1 14-16,16-23,23-25 16907.7857168
14 25 2 14-10,10-25 17294.5027362
14 25 3 14-10,10-13,13-25 17304.0535525
14 25 4 14-10,10-11,11-13,13-23,23-25 17367.5814948
14 25 5 14-16,16-13,13-24,24-25 17502.8121963
35 32 0 35-34,34-32 630.940850082
35 32 1 35-27,27-33,33-32 1269.72819003
35 32 2 35-27,27-22,22-33,33-32 1842.8551955
35 32 3 35-27,27-17,17-22,22-33,33-32 1842.8551955
35 32 4 35-27,27-13,13-22,22-33,33-32 3657.06438715
35 32 5 35-27,27-10,10-17,17-22,22-33,33-32 4060.42622926
10 25 0 10-25 2269.11943669
10 25 1 10-13,13-25 2278.67025297
10 25 2 10-11,11-13,13-25 2302.47718586
10 25 3 10-27,27-18,18-25 2843.02542825
10 25 4 10-13,13-23,23-25 2318.39126246
10 25 5 10-11,11-16,16-23,23-25 2342.19833114
34 10 0 34-35,35-27,27-10 2155.96626901
34 10 1 34-35,35-27,27-17,17-10 2201.62982882
34 10 2 34-32,32-33,33-22,22-13,13-10 2677.49918
34 10 3 34-35,35-27,27-22,22-17,17-11,11-10 2230.07238047
34 10 4 34-35,35-27,27-13,13-10 2242.20747514
34 10 5 34-35,35-27,27-13,13-11,11-10 2266.01440803
15 28 0 15-28 1123.79239702
15 28 1 15-4,4-8,8-28 2022.36186916
15 28 2 15-4,4-8,8-9,9-28 2052.51513744
15 28 3 15-29,29-1,1-28 2066.52145672
15 28 4 15-7,7-6,6-1,1-28 2220.42151895
15 28 5 15-7,7-21,21-8,8-28 2879.38764407
11 20 0 11-10,10-27,27-2,2-19,19-20 3701.43622517
11 20 1 11-17,17-27,27-2,2-19,19-20 3747.09701738
11 20 2 11-10,10-27,27-18,18-20 3819.15727932
11 20 3 11-17,17-7,7-21,21-20 5901.56858123
11 20 4 11-13,13-27,27-2,2-21,21-20 3853.36636625
11 20 5 11-10,10-25,25-18,18-20 3970.67410001
35 19 0 35-27,27-2,2-19 1693.01051231
35 19 1 35-27,27-18,18-20,20-19 2826.26796166
35 19 2 35-34,34-32,32-33,33-27,27-2,2-19 3067.39548676
35 19 3 35-26,26-27,27-18,18-20,20-19 30657.0673224
35 19 4 35-27,27-22,22-1,1-2,2-19 4083.42828338
35 19 5 35-27,27-2,2-21,21-20,20-19 2778.87422882
0 31 0 0-1,1-31 1217.29456915
0 31 1 0-2,2-1,1-31 1375.38619481
0 31 2 0-1,1-29,29-15,15-7,7-30,30-31 2797.89578499
0 31 3 0-2,2-21,21-8,8-1,1-31 3227.51651467
0 31 4 0-1,1-6,6-7,7-30,30-31 2920.51344587
0 31 5 0-2,2-28,28-1,1-31 3235.002088
24 12 0 24-13,13-11,11-12 1950.53885114
24 12 1 24-13,13-10,10-12 1950.76269453
24 12 2 24-23,23-13,13-11,11-12 2177.09048464
24 12 3 24-25,25-10,10-12 3856.95929554
24 12 4 24-23,23-16,16-11,11-12 2177.09062043
24 12 5 24-13,13-16,16-11,11-10,10-12 1980.68127361
14 3 0 14-16,16-13,13-27,27-3 29995.9478969
14 3 1 14-10,10-27,27-3 30339.5840255
14 3 2 14-16,16-17,17-28,28-2,2-3 33852.886942
14 3 3 14-10,10-17,17-27,27-3 30385.2475853
14 3 4 14-10,10-11,11-17,17-22,22-27,27-3 30413.690137
14 3 5 14-16,16-17,17-27,27-3 30093.0226406
12 23 0 12-11,11-13,13-23 1506.25709851
12 23 1 12-11,11-16,16-23 1506.25723431
12 23 2 12-10,10-13,13-23 1506.4809419
12 23 3 12-10,10-17,17-22,22-23 2392.34864354
12 23 4 12-10,10-25,25-23 3712.326079
12 23 5 12-11,11-13,13-16,16-23 1506.25739949
1 30 0 1-31,31-30 908.758465865
1 30 1 1-29,29-15,15-7,7-30 1916.11760451
1 30 2 1-6,6-7,7-30 2038.73526539
1 30 3 1-8,8-21,21-7,7-30 4086.74355275
1 30 4 1-28,28-15,15-7,7-30 2879.15953018
1 30 5 1-2,2-21,21-7,7-30 4119.95507283
25 9 0 25-9 2206.75955309
25 9 1 25-8,8-9 2229.82245654
25 9 2 25-18,18-20,20-21,21-8,8-9 2457.98291477
25 9 3 25-28,28-9 3104.63573679
25 9 4 25-8,8-28,28-9 3205.9821259
25 9 5 25-18,18-27,27-2,2-1,1-8,8-9 3522.30147482
13 22 0 13-22 957.864957502
13 22 1 13-16,16-17,17-22 959.530789247
13 22 2 13-10,10-17,17-22 1447.46800574
13 22 3 13-23,23-22 1820.06525794
13 22 4 13-11,11-17,17-22 1471.27217103
13 22 5 13-16,16-23,23-22 1820.06555892
28 18 0 28-8,8-21,21-20,20-18 2568.27470918
28 18 1 28-9,9-8,8-21,21-20,20-18 2598.42797746
28 18 2 28-25,25-18 2964.1906741
28 18 3 28-2,2-27,27-18 3126.1355732
28 18 4 28-17,17-27,27-18 4361.58131929
28 18 5 28-8,8-25,25-18 3065.53706321
2 29 0 2-1,1-29 1073.0377676
2 29 1 2-0,0-1,1-29 1227.71733514
2 29 2 2-1,1-6,6-7,7-15,15-29 2501.86056458
2 29 3 2-28,28-15,15-29 3264.84733584
2 29 4 2-21,21-8,8-1,1-29 2925.16808745
2 29 5 2-28,28-1,1-29 2932.65366079
26 14 0 26-27,27-13,13-16,16-14 30363.9130855
26 14 1 26-27,27-10,10-14 30707.5492142
26 14 2 26-35,35-27,27-13,13-16,16-14 30855.8184595
26 14 3 26-27,27-22,22-17,17-10,10-14 30753.212774
26 14 4 26-35,35-27,27-17,17-16,16-14 30952.8932032
26 14 5 26-27,27-17,17-11,11-10,10-14 30781.6553256
29 19 0 29-1,1-2,2-19 1611.10137898
29 19 1 29-1,1-8,8-21,21-20,20-19 2663.75357541
29 19 2 29-15,15-7,7-6,6-1,1-2,2-19 3039.92417597
29 19 3 29-1,1-0,0-2,2-19 1765.78094653
29 19 4 29-15,15-7,7-21,21-20,20-19 3127.93951809
29 19 5 29-1,1-28,28-2,2-19 3470.71727217
3 0 0 3-2,2-0 13673.6822815
3 0 1 3-27,27-2,2-0 14612.8143022
3 0 2 3-2,2-1,1-0 14709.3169977
3 0 3 3-27,27-22,22-1,1-0 16845.1404477
3 0 4 3-2,2-21,21-8,8-1,1-0 16561.4473175
3 0 5 3-27,27-18,18-20,20-19,19-2,2-0 16822.1989744
27 15 0 27-2,2-1,1-29,29-15 2602.30400307
27 15 1 27-2,2-1,1-6,6-7,7-15 2756.20406529
27 15 2 27-17,17-7,7-15 3467.92699213
27 15 3 27-2,2-28,28-15 3519.19083656
27 15 4 27-22,22-1,1-29,29-15 3798.99543225
27 15 5 27-22,22-17,17-7,7-15 3467.92699213
15 32 0 15-29,29-1,1-2,2-27,27-35,35-34,34-32 3496.38688598
15 32 1 15-29,29-1,1-2,2-27,27-33,33-32 3608.89016027
15 32 2 15-7,7-17,17-22,22-33,33-32 3720.39385183
15 32 3 15-28,28-13,13-27,27-35,35-34,34-32 7439.0567035
15 32 4 15-7,7-6,6-1,1-22,22-33,33-32 4205.36235418
15 32 5 15-29,29-1,1-0,0-2,2-27,27-33,33-32 3763.56972781
17 8 0 17-22,22-1,1-8 2946.40869977
17 8 1 17-27,27-2,2-1,1-8 3076.96357356
17 8 2 17-27,27-2,2-21,21-8 3079.74912734
17 8 3 17-28,28-8 3455.73674763
17 8 4 17-10,10-25,25-8 5615.04667707
17 8 5 17-28,28-9,9-8 3485.89001591
4 27 0 4-15,15-29,29-1,1-2,2-27 2821.50978615
4 27 1 4-5,5-15,15-29,29-1,1-2,2-27 3154.9384329
4 27 2 4-15,15-7,7-17,17-27 3687.13277521
4 27 3 4-8,8-21,21-2,2-27 3730.76634844
4 27 4 4-15,15-28,28-13,13-27 6764.17960367
4 27 5 4-15,15-7,7-17,17-22,22-27 3687.13277521
28 8 0 28-8 488.515713491
28 8 1 28-9,9-8 518.668981767
28 8 2 28-1,1-8 1877.55787573
28 8 3 28-15,15-4,4-8 2657.63855269
28 8 4 28-2,2-21,21-8 3027.9146792
28 8 5 28-15,15-5,5-4,4-8 2991.06719944
31 13 0 31-1,1-22,22-13 3601.7387015
31 13 1 31-1,1-22,22-17,17-16,16-13 3603.40453325
31 13 2 31-30,30-7,7-15,15-28,28-13 6114.10911402
31 13 3 31-1,1-2,2-27,27-13 3630.77285194
31 13 4 31-1,1-0,0-2,2-27,27-13 3785.45241949
31 13 5 31-1,1-22,22-17,17-10,10-13 4091.34174974
5 26 0 5-4,4-15,15-29,29-1,1-2,2-27,27-26 16920.8851361
5 26 1 5-15,15-29,29-1,1-2,2-27,27-35,35-26 17412.6465093
5 26 2 5-15,15-28,28-13,13-27,27-26 20863.4109529
5 26 3 5-4,4-8,8-21,21-2,2-27,27-35,35-26 18322.0470724
5 26 4 5-15,15-7,7-6,6-1,1-0,0-2,2-27,27-26 17229.3207651
5 26 5 5-15,15-7,7-30,30-31,31-1,1-2,2-27,27-26 17518.3452776
29 13 0 29-1,1-22,22-13 3455.77587089
29 13 1 29-1,1-22,22-17,17-16,16-13 3457.44170263
29 13 2 29-15,15-28,28-13 5662.46780232
29 13 3 29-1,1-2,2-27,27-13 3484.81002133
29 13 4 29-1,1-0,0-2,2-27,27-13 3639.48958887
29 13 5 29-1,1-22,22-17,17-10,10-13 3945.37891913
16 14 0 16-14 14908.300768
16 14 1 16-13,13-10,10-14 15344.2899141
16 14 2 16-11,11-10,10-14 15368.0966818
16 14 3 16-17,17-10,10-14 17113.4754798
16 14 4 16-11,11-12,12-10,10-14 15975.3622273
16 14 5 16-23,23-13,13-10,10-14 17088.1425479
6 17 0 6-1,1-22,22-17 2906.02608008
6 17 1 6-1,1-2,2-27,27-17 3036.58095387
6 17 2 6-7,7-17 3156.26770221
6 17 3 6-1,1-28,28-17 4804.39629018
6 17 4 6-7,7-15,15-29,29-1,1-22,22-17 3518.61854368
6 17 5 6-1,1-0,0-2,2-27,27-17 3191.26052141
30 18 0 30-31,31-1,1-2,2-27,27-18 3128.16363857
30 18 1 30-31,31-1,1-0,0-2,2-27,27-18 3282.84320611
30 18 2 30-7,7-21,21-20,20-18 4078.52978982
30 18 3 30-31,31-1,1-8,8-25,25-18 4410.45219863
30 18 4 30-7,7-15,15-29,29-1,1-2,2-27,27-18 4135.52277721
30 18 5 30-31,31-1,1-2,2-19,19-20,20-18 3876.07404336
4 33 0 4-15,15-29,29-1,1-2,2-27,27-33 3483.37556368
4 33 1 4-15,15-7,7-17,17-22,22-33 3594.87925525
4 33 2 4-5,5-15,15-29,29-1,1-2,2-27,27-33 3816.80421043
4 33 3 4-8,8-1,1-22,22-33 4832.41870388
4 33 4 4-15,15-28,28-13,13-27,27-33 7426.0453812
4 33 5 4-5,5-15,15-7,7-17,17-22,22-33 3928.307902
19 11 0 19-2,2-27,27-10,10-11 3193.66802757
19 11 1 19-2,2-27,27-17,17-11 3239.32881978
19 11 2 19-20,20-18,18-25,25-13,13-11 4483.35472753
19 11 3 19-2,2-27,27-13,13-16,16-11 3281.38249353
19 11 4 19-2,2-27,27-22,22-17,17-11 3239.32881978
19 11 5 19-2,2-27,27-17,17-10,10-11 3239.33158738
17 15 0 17-7,7-15 2804.30384064
17 15 1 17-22,22-1,1-29,29-15 3135.37228076
17 15 2 17-27,27-2,2-1,1-29,29-15 3265.92715455
17 15 3 17-28,28-15 4091.01343116
17 15 4 17-22,22-1,1-6,6-7,7-15 3289.27234299
17 15 5 17-27,27-2,2-1,1-31,31-30,30-7,7-15 3863.53129686
7 20 0 7-21,21-20 1967.06875244
7 20 1 7-15,15-4,4-8,8-21,21-20 2304.62575447
7 20 2 7-15,15-29,29-1,1-2,2-19,19-20 2771.97214463
7 20 3 7-17,17-27,27-18,18-20 5507.64352269
7 20 4 7-6,6-1,1-0,0-2,2-19,19-20 3049.26937306
7 20 5 7-15,15-28,28-8,8-21,21-20 2383.08770931
22 20 0 22-27,27-2,2-19,19-20 2601.25982857
22 20 1 22-17,17-27,27-2,2-19,19-20 2601.25982857
22 20 2 22-27,27-18,18-20 2718.98088272
22 20 3 22-1,1-8,8-21,21-20 3701.5470979
22 20 4 22-23,23-25,25-18,18-20 3759.973671
22 20 5 22-1,1-2,2-21,21-20 3734.75861797
20 12 0 20-19,19-2,2-27,27-10,10-11,11-12 4007.27626939
20 12 1 20-19,19-2,2-27,27-17,17-10,10-12 4048.52528623
20 12 2 20-18,18-27,27-10,10-12 4120.58278057
20 12 3 20-21,21-7,7-17,17-11,11-12 6207.40862545
20 12 4 20-21,21-2,2-27,27-10,10-12 4073.18904773
20 12 5 20-19,19-2,2-27,27-13,13-11,11-12 4088.87908916
9 33 0 9-8,8-1,1-2,2-27,27-33 3090.71871256
9 33 1 9-8,8-1,1-22,22-33 3533.29084424
9 33 2 9-28,28-2,2-27,27-33 3560.42068589
9 33 3 9-25,25-10,10-27,27-33 6887.32165577
9 33 4 9-8,8-21,21-20,20-18,18-27,27-33 3487.87441984
9 33 5 9-8,8-21,21-2,2-27,27-22,22-33 3666.63127181
23 17 0 23-22,22-17 945.083185871
23 17 1 23-16,16-17 1828.40135092
23 17 2 23-13,13-22,22-17 1832.84702957
23 17 3 23-22,22-27,27-17 2272.32948884
23 17 4 23-13,13-10,10-17 2322.45007781
23 17 5 23-16,16-11,11-17 2346.25437889
21 1 0 21-8,8-1 1506.32257083
21 1 1 21-2,2-1 1539.53409091
21 1 2 21-2,2-0,0-1 1694.21365845
21 1 3 21-7,7-15,15-29,29-1 2922.85770682
21 1 4 21-20,20-19,19-2,2-1 1816.18319026
21 1 5 21-8,8-28,28-1 2023.05139397
8 10 0 8-1,1-22,22-17,17-10 4078.02599656
8 10 1 8-1,1-22,22-17,17-11,11-10 4106.46854821
8 10 2 8-21,21-2,2-27,27-10 4165.70286431
8 10 3 8-25,25-10 4483.42938029
8 10 4 8-28,28-13,13-10 4705.58046037
8 10 5 8-1,1-2,2-27,27-10 4162.91731054
32 7 0 32-34,34-35,35-27,27-2,2-1,1-29,29-15,15-7 3512.02808665
32 7 1 32-33,33-27,27-2,2-1,1-29,29-15,15-7 3624.53136094
32 7 2 32-33,33-22,22-17,17-7 3704.75265115
32 7 3 32-33,33-22,22-1,1-6,6-7 4189.7211535
32 7 4 32-34,34-35,35-27,27-2,2-21,21-7 4522.13921308
32 7 5 32-33,33-27,27-2,2-0,0-1,1-6,6-7 3901.82858936
22 14 0 22-17,17-16,16-14 15864.7756515
22 14 1 22-13,13-16,16-14 15869.2216312
22 14 2 22-17,17-10,10-14 16157.0005963
22 14 3 22-27,27-10,10-14 17438.5833394
22 14 4 22-23,23-16,16-14 16725.3104212
22 14 5 22-13,13-10,10-14 16299.098966
18 15 0 18-20,20-21,21-7,7-15 3307.33055068
18 15 1 18-27,27-2,2-1,1-29,29-15 3333.04113673
18 15 2 18-27,27-2,2-1,1-6,6-7,7-15 3486.94119896
18 15 3 18-25,25-28,28-15 4087.98307112
18 15 4 18-25,25-8,8-4,4-15 4110.8675054
18 15 5 18-20,20-21,21-8,8-28,28-15 3692.0671062
9 11 0 9-8,8-1,1-22,22-17,17-11 4107.75840153
9 11 1 9-8,8-1,1-22,22-17,17-10,10-11 4107.76116914
9 11 2 9-25,25-10,10-11 4490.1016494
9 11 3 9-28,28-17,17-11 4616.21469177
9 11 4 9-8,8-21,21-2,2-27,27-10,10-11 4195.43803689
9 11 5 9-8,8-1,1-22,22-13,13-11 4245.22115244
33 6 0 33-27,27-2,2-1,1-6 3034.82357991
33 6 1 33-22,22-1,1-6 3477.3957116
33 6 2 33-27,27-2,2-1,1-29,29-15,15-7,7-6 3647.41604352
33 6 3 33-22,22-17,17-7,7-6 3727.63733373
33 6 4 33-32,32-34,34-35,35-27,27-2,2-0,0-1,1-6 3766.4406325
33 6 5 33-27,27-17,17-7,7-6 4481.75663123
23 15 0 23-22,22-17,17-7,7-15 3749.38702652
23 15 1 23-22,22-1,1-29,29-15 4080.45546664
23 15 2 23-16,16-17,17-7,7-15 4632.70519156
23 15 3 23-13,13-28,28-15 5899.98850701
23 15 4 23-22,22-27,27-2,2-1,1-29,29-15 4211.01034042
23 15 5 23-22,22-1,1-6,6-7,7-15 4234.35552886
10 0 0 10-27,27-2,2-0 2797.76735316
10 0 1 10-17,17-27,27-2,2-0 2843.43091297
10 0 2 10-17,17-22,22-1,1-0 3748.5107554
10 0 3 10-13,13-27,27-2,2-0 2884.00855929
10 0 4 10-11,11-13,13-22,22-27,27-2,2-0 3009.33621553
10 0 5 10-11,11-17,17-27,27-2,2-0 2871.87346462
34 5 0 34-35,35-27,27-2,2-1,1-29,29-15,15-5 3394.54148969
34 5 1 34-35,35-27,27-2,2-1,1-29,29-15,15-4,4-5 3394.68549045
34 5 2 34-32,32-33,33-22,22-1,1-8,8-4,4-5 5831.61890966
34 5 3 34-35,35-27,27-17,17-7,7-15,15-5 4260.16447875
34 5 4 34-35,35-27,27-22,22-17,17-7,7-15,15-5 4260.16447875
34 5 5 34-35,35-27,27-2,2-28,28-15,15-5 4311.42832318
8 16 0 8-1,1-22,22-17,17-16 3902.88358333
8 16 1 8-1,1-22,22-13,13-16 3907.32956296
8 16 2 8-21,21-2,2-27,27-13,13-16 3939.14926718
8 16 3 8-25,25-23,23-16 4213.79489239
8 16 4 8-28,28-13,13-16 4392.78565711
8 16 5 8-1,1-2,2-27,27-17,17-16 4033.43845712
23 22 0 23-22 945.083185871
23 22 1 23-16,16-17,17-22 1828.40135092
23 22 2 23-13,13-22 1832.84702957
23 22 3 23-16,16-13,13-22 1832.84733055
23 22 4 23-13,13-10,10-17,17-22 2322.45007781
23 22 5 23-13,13-11,11-17,17-22 2346.2542431
11 13 0 11-13 325.434982214
11 13 1 11-10,10-13 330.073368581
11 13 2 11-16,16-13 331.546628409
11 13 3 11-17,17-22,22-13 2103.70214631
11 13 4 11-12,12-10,10-13 937.33891406
11 13 5 11-16,16-23,23-13 2075.39926215
35 24 0 35-27,27-22,22-23,23-24 2542.68175631
35 24 1 35-27,27-18,18-25,25-24 2628.78227059
35 24 2 35-34,34-32,32-33,33-22,22-23,23-24 3162.94743327
35 24 3 35-27,27-13,13-24 3102.37324317
35 24 4 35-26,26-27,27-18,18-25,25-24 30459.5816313
35 24 5 35-27,27-17,17-22,22-13,13-24 3203.89396651
0 22 0 0-2,2-27,27-22 1711.81361618
0 22 1 0-2,2-27,27-17,17-22 1711.81361618
0 22 2 0-1,1-22 2616.89345862
0 22 3 0-2,2-1,1-22 2774.98508428
0 22 4 0-1,1-2,2-27,27-33,33-22 3317.06058997
0 22 5 0-2,2-19,19-20,20-18,18-27,27-22 3921.19828831
24 19 0 24-25,25-18,18-20,20-19 3467.29189926
24 19 1 24-23,23-22,22-27,27-2,2-19 3709.40820297
24 19 2 24-23,23-22,22-17,17-27,27-2,2-19 3709.40820297
24 19 3 24-13,13-27,27-2,2-19 4269.09968982
24 19 4 24-23,23-25,25-18,18-20,20-19 3993.49206886
24 19 5 24-13,13-22,22-27,27-2,2-19 4370.62041317
14 10 0 14-10 15025.3832995
14 10 1 14-16,16-13,13-10 15227.2073826
14 10 2 14-16,16-11,11-10 15251.0141503
14 10 3 14-16,16-17,17-10 16996.3929483
14 10 4 14-16,16-11,11-12,12-10 15858.2796958
14 10 5 14-16,16-23,23-13,13-10 16971.0600164
12 14 0 12-10,10-14 15341.0314604
12 14 1 12-11,11-10,10-14 15345.4460034
12 14 2 12-11,11-16,16-14 15542.6315349
12 14 3 12-10,10-13,13-16,16-14 15542.8555435
12 14 4 12-11,11-13,13-23,23-16,16-14 17286.4843338
12 14 5 12-10,10-11,11-16,16-14 15566.6623112
1 23 0 1-22,22-23 2966.81950261
1 23 1 1-2,2-27,27-22,22-23 3097.37437639
1 23 2 1-2,2-27,27-18,18-25,25-23 3709.67506026
1 23 3 1-22,22-17,17-16,16-23 3850.13766765
1 23 4 1-8,8-25,25-23 4266.54080807
1 23 5 1-22,22-13,13-23 3854.58334631
25 18 0 25-18 362.711406127
25 18 1 25-23,23-22,22-27,27-18 3467.00195245
25 18 2 25-23,23-22,22-17,17-27,27-18 3467.00195245
25 18 3 25-8,8-21,21-20,20-18 4294.06893929
25 18 4 25-13,13-27,27-18 4213.52406332
25 18 5 25-9,9-8,8-21,21-20,20-18 4302.03106173
15 3 0 15-7,7-6,6-1,1-2,2-3 15381.6958821
15 3 1 15-29,29-1,1-0,0-2,2-3 15382.4753874
15 3 2 15-29,29-1,1-2,2-27,27-3 16166.9278406
15 3 3 15-28,28-2,2-3 16144.6826533
15 3 4 15-7,7-17,17-27,27-3 17032.5508297
15 3 5 15-7,7-21,21-2,2-3 16269.1893476
13 15 0 13-22,22-17,17-7,7-15 3762.16879815
13 15 1 13-16,16-17,17-7,7-15 3763.83462989
13 15 2 13-22,22-1,1-29,29-15 4093.23723827
13 15 3 13-28,28-15 5025.00643494
13 15 4 13-27,27-2,2-1,1-29,29-15 4122.27138871
13 15 5 13-10,10-17,17-7,7-15 4251.77184639
2 20 0 2-19,19-20 1045.83180899
2 20 1 2-21,21-20 1116.1591303
2 20 2 2-1,1-8,8-21,21-20 2276.6739521
2 20 3 2-27,27-18,18-20 2947.16259933
2 20 4 2-0,0-1,1-29,29-15,15-7,7-21,21-20 3847.88865563
2 20 5 2-28,28-8,8-21,21-20 2747.24768306
26 9 0 26-27,27-18,18-20,20-21,21-8,8-9 16758.5976685
26 9 1 26-27,27-2,2-28,28-9 16831.1439345
26 9 2 26-35,35-27,27-2,2-1,1-8,8-9 16853.3473352
26 9 3 26-35,35-27,27-18,18-25,25-9 17724.7024931
26 9 4 26-27,27-2,2-0,0-1,1-28,28-9 17031.9785943
26 9 5 26-27,27-2,2-21,21-8,8-9 16364.227515
0 12 0 0-2,2-27,27-10,10-12 3113.41551404
0 12 1 0-2,2-27,27-10,10-11,11-12 3117.83005701
0 12 2 0-1,1-28,28-17,17-11,11-12 5966.94090175
0 12 3 0-2,2-27,27-17,17-10,10-12 3159.07907385
0 12 4 0-2,2-27,27-13,13-11,11-12 3199.43287678
0 12 5 0-2,2-27,27-22,22-17,17-10,10-12 3159.07907385
28 13 0 28-13 3901.21403793
28 13 1 28-2,2-27,27-13 3915.36582518
28 13 2 28-17,17-22,22-13 3925.08599165
28 13 3 28-25,25-13 4564.29881199
28 13 4 28-17,17-16,16-13 3926.75182339
28 13 5 28-1,1-22,22-13 3932.48676692
3 9 0 3-2,2-1,1-8,8-9 15054.3447518
3 9 1 3-2,2-28,28-9 15524.0467251
3 9 2 3-27,27-2,2-1,1-8,8-9 15993.4767726
3 9 3 3-27,27-18,18-25,25-9 16864.8319304
3 9 4 3-2,2-0,0-1,1-28,28-9 15724.8813849
3 9 5 3-2,2-21,21-8,8-9 15057.1303056
27 4 0 27-2,2-1,1-29,29-15,15-4 2821.50978615
27 4 1 27-2,2-1,1-29,29-15,15-5,5-4 3154.9384329
27 4 2 27-17,17-7,7-15,15-4 3687.13277521
27 4 3 27-22,22-1,1-8,8-4 4924.67222385
27 4 4 27-2,2-21,21-8,8-4 3730.76634844
27 4 5 27-22,22-17,17-7,7-15,15-4 3687.13277521
1 9 0 1-8,8-9 940.184895988
1 9 1 1-28,28-9 1456.04196151
1 9 2 1-28,28-8,8-9 1456.91371913
1 9 3 1-2,2-28,28-9 2603.6132112
1 9 4 1-0,0-2,2-21,21-8,8-9 2291.37635919
1 9 5 1-29,29-15,15-28,28-9 2740.58482987
4 2 0 4-15,15-7,7-6,6-1,1-2 2083.60498028
4 2 1 4-15,15-29,29-1,1-0,0-2 2084.3844856
4 2 2 4-5,5-15,15-29,29-1,1-2 2263.13356481
4 2 3 4-8,8-21,21-2 2838.96148035
4 2 4 4-15,15-28,28-2 2846.59175155
4 2 5 4-8,8-1,1-2 2836.17592657
28 7 0 28-15,15-7 1139.43359769
28 7 1 28-8,8-4,4-15,15-7 2038.00306984
28 7 2 28-1,1-6,6-7 2204.78031827
28 7 3 28-9,9-8,8-21,21-7 2893.89971167
28 7 4 28-17,17-7 5755.88367412
28 7 5 28-1,1-31,31-30,30-7 2648.48439836
2 14 0 2-27,27-13,13-16,16-14 17323.1289274
2 14 1 2-27,27-10,10-14 17666.7650561
2 14 2 2-28,28-13,13-16,16-14 20316.164283
2 14 3 2-27,27-22,22-17,17-10,10-14 17712.4286159
2 14 4 2-27,27-17,17-16,16-14 17420.2036711
2 14 5 2-27,27-17,17-11,11-10,10-14 17740.8711675
0 34 0 0-1,1-2,2-27,27-35,35-34 2490.21456147
0 34 1 0-2,2-27,27-33,33-32,32-34 2542.47012426
0 34 2 0-2,2-19,19-20,20-18,18-27,27-35,35-34 3663.96451737
0 34 3 0-1,1-22,22-33,33-32,32-34 4020.67697216
0 34 4 0-1,1-22,22-27,27-35,35-34 3686.90599065
0 34 5 0-2,2-27,27-17,17-22,22-33,33-32,32-34 3115.59712973
31 10 0 31-1,1-22,22-17,17-10 3775.49104079
31 10 1 31-1,1-22,22-17,17-11,11-10 3803.93359244
31 10 2 31-30,30-7,7-17,17-10 4993.74141516
31 10 3 31-1,1-2,2-27,27-10 3860.38235476
31 10 4 31-1,1-22,22-13,13-10 3917.58941046
31 10 5 31-1,1-2,2-27,27-13,13-10 3946.6235609
