s t k edges
8 4 3 8-15,15-17,17-21,21-4 6163.37251904
8 4 4 8-15,15-6,6-14,14-17,17-13,13-3,3-21,21-4 7649.92642007
8 4 5 8-15,15-17,17-0,0-1,1-16,16-4 6840.71923527
9 1 0 9-5,5-16,16-1 14798.8200855
9 1 1 9-8,8-15,15-16,16-1 15772.5366006
9 1 2 9-5,5-16,16-4,4-21,21-17,17-0,0-1 20167.9228363
9 1 3 9-8,8-15,15-17,17-0,0-1 20317.8542441
9 1 4 9-5,5-8,8-15,15-16,16-1 15784.2297103
9 1 5 9-5,5-16,16-7,7-4,4-21,21-3,3-13,13-17,17-0,0-1 20748.2076577
10 6 0 10-11,11-2,2-17,17-15,15-6 3817.94637162
10 6 1 10-11,11-2,2-17,17-14,14-6 4676.20530331
10 6 2 10-18,18-19,19-17,17-15,15-6 4784.57602439
10 6 3 10-18,18-20,20-21,21-4,4-16,16-15,15-6 4832.3728237
10 6 4 10-18,18-19,19-17,17-14,14-6 5642.83495608
10 6 5 10-18,18-20,20-3,3-21,21-4,4-7,7-16,16-15,15-6 5097.73246007
0 16 0 0-1,1-16 1341.71915047
0 16 1 0-17,17-21,21-4,4-16 4763.65810438
0 16 2 0-17,17-21,21-4,4-7,7-16 4849.55389282
0 16 3 0-17,17-15,15-16 4924.21541488
0 16 4 0-17,17-14,14-6,6-15,15-16 5916.38028293
0 16 5 0-17,17-13,13-3,3-21,21-4,4-16 5258.04713736
14 0 0 14-6,6-15,15-16,16-1,1-0 2994.05489397
14 0 1 14-17,17-0 4264.04453943
14 0 2 14-6,6-15,15-17,17-0 5592.20874056
14 0 3 14-17,17-21,21-4,4-16,16-1,1-0 7418.65799537
14 0 4 14-17,17-13,13-3,3-21,21-4,4-7,7-16,16-1,1-0 7998.94281679
14 0 5 14-6,6-15,15-16,16-4,4-21,21-20,20-18,18-10,10-11,11-2,2-17,17-0 8195.2973865
12 16 0 12-20,20-21,21-4,4-16 4130.22093542
12 16 1 12-20,20-21,21-4,4-7,7-16 4216.11672386
12 16 2 12-18,18-10,10-11,11-2,2-17,17-0,0-1,1-16 5373.21484072
12 16 3 12-18,18-19,19-17,17-15,15-16 6441.99390035
12 16 4 12-20,20-3,3-13,13-17,17-15,15-16 5563.40265292
12 16 5 12-18,18-20,20-3,3-21,21-4,4-16 5684.91212976
15 5 0 15-16,16-5 4252.33725178
15 5 1 15-8,8-5 4253.40445876
15 5 2 15-17,17-0,0-1,1-16,16-5 9533.92939931
15 5 3 15-6,6-14,14-17,17-21,21-4,4-16,16-5 10997.2694224
15 5 4 15-17,17-13,13-3,3-21,21-4,4-7,7-16,16-5 10585.3893757
15 5 5 15-17,17-2,2-11,11-10,10-18,18-20,20-21,21-4,4-16,16-5 11784.4080929
13 21 0 13-3,3-21 1383.15291463
13 21 1 13-17,17-21 1694.17184965
13 21 2 13-3,3-20,20-21 1896.22526423
13 21 3 13-17,17-0,0-1,1-16,16-4,4-21 5216.6133732
13 21 4 13-17,17-2,2-11,11-10,10-18,18-20,20-21 3473.47538827
13 21 5 13-3,3-20,20-18,18-19,19-17,17-21 4377.73842141
16 15 0 16-15 492.17120891
16 15 1 16-1,1-0,0-17,17-15 5773.76335644
16 15 2 16-4,4-21,21-17,17-15 6244.93851144
16 15 3 16-5,5-8,8-15 8013.57050163
16 15 4 16-7,7-4,4-21,21-3,3-13,13-17,17-15 6825.22333285
16 15 5 16-4,4-21,21-20,20-18,18-10,10-11,11-2,2-17,17-15 8024.24205006
19 10 0 19-18,18-10 615.123560888
19 10 1 19-17,17-2,2-11,11-10 1940.16828574
19 10 2 19-18,18-20,20-3,3-13,13-17,17-2,2-11,11-10 3137.46844787
19 10 3 19-17,17-21,21-20,20-12,12-18,18-10 6332.50034447
19 10 4 19-17,17-21,21-20,20-18,18-10 4713.7453618
19 10 5 19-17,17-13,13-3,3-20,20-18,18-10 3403.4340375
17 14 0 17-14 2788.66263997
17 14 1 17-15,15-6,6-14 4116.8268411
17 14 2 17-0,0-1,1-16,16-15,15-6,6-14 4469.43679343
17 14 3 17-21,21-4,4-16,16-15,15-6,6-14 4940.61194842
17 14 4 17-13,13-3,3-21,21-4,4-7,7-16,16-15,15-6,6-14 5520.89676984
17 14 5 17-2,2-11,11-10,10-18,18-20,20-21,21-4,4-16,16-15,15-6,6-14 6719.91548704
20 13 0 20-3,3-13 737.338910793
20 13 1 20-18,18-10,10-11,11-2,2-17,17-13 2314.58903483
20 13 2 20-21,21-3,3-13 2542.03926807
20 13 3 20-12,12-18,18-19,19-17,17-13 4370.39061163
20 13 4 20-21,21-17,17-13 2853.05820309
20 13 5 20-21,21-4,4-16,16-1,1-0,0-17,17-13 6375.49972664
18 13 0 18-10,10-11,11-2,2-17,17-13 1461.82661025
18 13 1 18-20,20-3,3-13 1590.10133537
18 13 2 18-19,19-17,17-13 1898.87320438
18 13 3 18-12,12-20,20-21,21-3,3-13 5013.55667532
18 13 4 18-20,20-21,21-17,17-13 3705.82062767
18 13 5 18-12,12-20,20-3,3-13 3208.85631804
21 0 0 21-17,17-0 2766.84976511
21 0 1 21-3,3-13,13-17,17-0 3261.23879809
21 0 2 21-4,4-16,16-1,1-0 3338.52748975
21 0 3 21-20,20-18,18-10,10-11,11-2,2-17,17-0 4546.15330373
21 0 4 21-4,4-7,7-16,16-1,1-0 3424.42327818
21 0 5 21-20,20-12,12-18,18-19,19-17,17-0 6601.95488053
8 11 0 8-15,15-17,17-2,2-11 3983.15647424
8 11 1 8-15,15-16,16-1,1-0,0-17,17-2,2-11 4335.76642656
8 11 2 8-5,5-16,16-4,4-21,21-20,20-18,18-10,10-11 12054.6560775
8 11 3 8-15,15-17,17-19,19-18,18-10,10-11 5470.84987186
8 11 4 8-15,15-6,6-14,14-17,17-2,2-11 4975.32134228
8 11 5 8-15,15-16,16-7,7-4,4-21,21-3,3-20,20-18,18-10,10-11 5784.00630753
9 10 0 9-5,5-16,16-1,1-0,0-17,17-2,2-11,11-10 18042.1149803
9 10 1 9-8,8-15,15-17,17-2,2-11,11-10 18663.2215431
9 10 2 9-5,5-16,16-4,4-21,21-20,20-18,18-10 18703.9314801
9 10 3 9-5,5-16,16-7,7-4,4-21,21-3,3-20,20-18,18-10 18969.2911164
9 10 4 9-5,5-8,8-15,15-17,17-2,2-11,11-10 18674.9146528
9 10 5 9-5,5-16,16-1,1-0,0-17,17-19,19-18,18-10 19008.7446331
10 1 0 10-11,11-2,2-17,17-0,0-1 3243.29489484
10 1 1 10-18,18-19,19-17,17-0,0-1 4209.92454761
10 1 2 10-11,11-2,2-17,17-21,21-4,4-16,16-1 4450.74455388
10 1 3 10-18,18-20,20-21,21-4,4-7,7-16,16-1 4727.28168707
10 1 4 10-18,18-20,20-3,3-13,13-17,17-0,0-1 4706.56064659
10 1 5 10-11,11-2,2-17,17-15,15-16,16-1 4611.30186438
8 17 0 8-15,15-17 3449.35724973
8 17 1 8-15,15-16,16-1,1-0,0-17 3801.96720206
8 17 2 8-5,5-16,16-1,1-0,0-17 10337.9766083
8 17 3 8-15,15-6,6-14,14-17 4441.52211778
8 17 4 8-15,15-16,16-4,4-21,21-17 4273.14235705
8 17 5 8-15,15-16,16-7,7-4,4-21,21-3,3-13,13-17 4853.42717847
11 12 0 11-10,10-18,18-12 2022.31456628
11 12 1 11-10,10-18,18-20,20-12 2352.61206904
11 12 2 11-2,2-17,17-13,13-3,3-20,20-12 2648.368362
11 12 3 11-2,2-17,17-19,19-18,18-12 3526.95960943
11 12 4 11-2,2-17,17-21,21-20,20-12 3958.6796863
11 12 5 11-2,2-17,17-21,21-3,3-20,20-12 4138.14353423
14 11 0 14-17,17-2,2-11 3322.46186448
14 11 1 14-6,6-15,15-17,17-2,2-11 4650.62606561
14 11 2 14-17,17-19,19-18,18-10,10-11 4810.1552621
14 11 3 14-17,17-13,13-3,3-20,20-18,18-10,10-11 5306.79136109
14 11 4 14-6,6-15,15-16,16-1,1-0,0-17,17-2,2-11 5003.23601793
14 11 5 14-6,6-15,15-16,16-4,4-21,21-20,20-18,18-10,10-11 6186.11626254
12 15 0 12-20,20-21,21-4,4-16,16-15 4622.39214433
12 15 1 12-20,20-21,21-4,4-7,7-16,16-15 4708.28793277
12 15 2 12-18,18-10,10-11,11-2,2-17,17-15 5512.7760973
12 15 3 12-18,18-19,19-17,17-15 5949.82269144
12 15 4 12-20,20-3,3-13,13-17,17-14,14-6,6-15 6063.39631206
12 15 5 12-20,20-3,3-13,13-17,17-15 5071.23144401
15 2 0 15-17,17-2 3219.98711205
15 2 1 15-16,16-1,1-0,0-17,17-2 3572.59706438
15 2 2 15-17,17-19,19-18,18-10,10-11,11-2 5248.62934761
15 2 3 15-6,6-14,14-17,17-2 4212.1519801
15 2 4 15-16,16-4,4-21,21-17,17-2 4043.77221938
15 2 5 15-16,16-7,7-4,4-21,21-20,20-18,18-10,10-11,11-2 5382.32193535
13 14 0 13-17,17-14 3191.36662397
13 14 1 13-17,17-15,15-6,6-14 4519.5308251
13 14 2 13-3,3-21,21-4,4-16,16-15,15-6,6-14 5032.29699741
13 14 3 13-3,3-20,20-18,18-10,10-11,11-2,2-17,17-14 5437.8866016
13 14 4 13-3,3-21,21-17,17-14 5463.28342026
13 14 5 13-17,17-0,0-1,1-16,16-15,15-6,6-14 4872.14077742
2 21 0 2-17,17-21 1554.79267119
2 21 1 2-17,17-13,13-3,3-21 2049.18170417
2 21 2 2-11,11-10,10-18,18-20,20-21 2807.44659873
2 21 3 2-17,17-0,0-1,1-16,16-4,4-21 5077.23419475
2 21 4 2-11,11-10,10-18,18-19,19-17,17-21 3583.43490674
2 21 5 2-17,17-13,13-3,3-20,20-21 2562.25405377
0 13 0 0-17,17-13 1878.08588345
0 13 1 0-17,17-2,2-11,11-10,10-18,18-20,20-3,3-13 4124.60586108
0 13 2 0-1,1-16,16-4,4-21,21-3,3-13 4721.68040438
0 13 3 0-1,1-16,16-15,15-17,17-13 5193.25664989
0 13 4 0-17,17-21,21-3,3-13 4150.00267974
0 13 5 0-17,17-19,19-18,18-12,12-20,20-3,3-13 6180.40743788
3 8 0 3-21,21-4,4-16,16-15,15-8 3973.75659401
3 8 1 3-13,13-17,17-15,15-8 4243.13204576
3 8 2 3-21,21-4,4-16,16-5,5-8 10509.7660003
3 8 3 3-20,20-18,18-10,10-11,11-2,2-17,17-15,15-8 5707.51039932
3 8 4 3-13,13-17,17-14,14-6,6-15,15-8 5235.2969138
3 8 5 3-21,21-17,17-0,0-1,1-16,16-15,15-8 6085.51717031
1 8 0 1-16,16-15,15-8 1353.00340415
1 8 1 1-0,0-17,17-15,15-8 5898.32104763
1 8 2 1-16,16-5,5-8 7889.01281044
1 8 3 1-0,0-17,17-14,14-6,6-15,15-8 6890.48591568
1 8 4 1-16,16-4,4-21,21-17,17-15,15-8 7105.77070668
1 8 5 1-0,0-17,17-13,13-3,3-21,21-4,4-7,7-16,16-15,15-8 7302.39097637
4 3 0 4-21,21-3 2414.62950627
4 3 1 4-21,21-20,20-3 2927.70185586
4 3 2 4-16,16-1,1-0,0-17,17-13,13-3 4185.13678157
4 3 3 4-7,7-16,16-15,15-17,17-13,13-3 4902.7650355
4 3 4 4-21,21-17,17-2,2-11,11-10,10-18,18-20,20-3 4972.16841891
4 3 5 4-16,16-1,1-0,0-17,17-21,21-3 5674.9119538
2 15 0 2-17,17-15 3219.98711205
2 15 1 2-17,17-0,0-1,1-16,16-15 3572.59706438
2 15 2 2-11,11-10,10-18,18-19,19-17,17-15 5248.62934761
2 15 3 2-17,17-14,14-6,6-15 4212.1519801
2 15 4 2-17,17-21,21-4,4-16,16-15 4043.77221938
2 15 5 2-11,11-10,10-18,18-20,20-21,21-4,4-7,7-16,16-15 5382.32193535
5 2 0 5-16,16-1,1-0,0-17,17-2 6840.59189834
5 2 1 5-8,8-15,15-17,17-2 7473.39157081
5 2 2 5-16,16-4,4-21,21-20,20-18,18-10,10-11,11-2 8564.42098087
5 2 3 5-16,16-15,15-6,6-14,14-17,17-2 8464.48923188
5 2 4 5-16,16-7,7-4,4-21,21-17,17-2 7397.66284177
5 2 5 5-8,8-15,15-6,6-14,14-17,17-2 8465.55643886
16 6 0 16-15,15-6 559.124177089
16 6 1 16-1,1-0,0-17,17-15,15-6 5840.71632462
16 6 2 16-15,15-17,17-14,14-6 7330.7077218
16 6 3 16-5,5-8,8-15,15-6 8080.52346981
16 6 4 16-4,4-21,21-17,17-15,15-6 6311.89147962
16 6 5 16-1,1-0,0-17,17-14,14-6 6698.97525631
6 9 0 6-15,15-8,8-9 14979.1811078
6 9 1 6-15,15-16,16-5,5-9 14989.8070106
6 9 2 6-14,14-17,17-0,0-1,1-16,16-5,5-9 21129.6580898
6 9 3 6-14,14-17,17-15,15-8,8-9 21750.7646526
6 9 4 6-15,15-8,8-5,5-9 14990.8742175
6 9 5 6-15,15-17,17-21,21-4,4-16,16-5,5-9 20742.5743131
17 7 0 17-0,0-1,1-16,16-7 2996.74731762
17 7 1 17-21,21-4,4-7 3194.52572567
17 7 2 17-21,21-4,4-16,16-7 3467.92247261
17 7 3 17-15,15-16,16-7 3628.47978311
17 7 4 17-13,13-3,3-21,21-4,4-7 3688.91475866
17 7 5 17-14,14-6,6-15,15-16,16-7 4620.64465115
7 12 0 7-4,4-21,21-20,20-12 4036.47045617
7 12 1 7-16,16-1,1-0,0-17,17-13,13-3,3-20,20-12 5111.31645512
7 12 2 7-4,4-21,21-20,20-18,18-12 5411.69780258
7 12 3 7-16,16-15,15-17,17-19,19-18,18-12 6621.64016803
7 12 4 7-4,4-21,21-17,17-2,2-11,11-10,10-18,18-12 5750.63951646
7 12 5 7-16,16-4,4-21,21-3,3-20,20-12 4489.33105104
18 4 0 18-20,20-21,21-4 3434.19618168
18 4 1 18-20,20-3,3-21,21-4 3613.66002961
18 4 2 18-10,10-11,11-2,2-17,17-0,0-1,1-16,16-4 4450.48461179
18 4 3 18-19,19-17,17-15,15-16,16-4 5519.26367142
18 4 4 18-12,12-20,20-21,21-4 5052.95116435
18 4 5 18-19,19-17,17-21,21-4 4210.18448969
21 9 0 21-4,4-16,16-5,5-9 16427.4911727
21 9 1 21-4,4-16,16-15,15-8,8-9 17401.2076879
21 9 2 21-17,17-0,0-1,1-16,16-5,5-9 18539.251749
21 9 3 21-3,3-13,13-17,17-15,15-8,8-9 19654.7473448
21 9 4 21-4,4-7,7-16,16-5,5-9 16513.3869612
21 9 5 21-17,17-15,15-8,8-9 19160.3583118
10 8 0 10-11,11-2,2-17,17-15,15-8 4243.68834666
10 8 1 10-11,11-2,2-17,17-0,0-1,1-16,16-15,15-8 4596.29829899
10 8 2 10-18,18-20,20-21,21-4,4-16,16-5,5-8 11794.124205
10 8 3 10-18,18-19,19-17,17-15,15-8 5210.31799943
10 8 4 10-18,18-20,20-3,3-21,21-4,4-7,7-16,16-15,15-8 5523.4744351
10 8 5 10-11,11-2,2-17,17-14,14-6,6-15,15-8 5235.85321471
11 5 0 11-2,2-17,17-0,0-1,1-16,16-5 7111.06631731
11 5 1 11-2,2-17,17-15,15-8,8-5 7743.86598978
11 5 2 11-10,10-18,18-20,20-21,21-4,4-16,16-5 8293.94656191
11 5 3 11-10,10-18,18-20,20-3,3-21,21-4,4-7,7-16,16-5 8559.30619827
11 5 4 11-2,2-17,17-15,15-16,16-5 7742.7987828
11 5 5 11-10,10-18,18-19,19-17,17-0,0-1,1-16,16-5 8598.75971493
9 21 0 9-5,5-16,16-4,4-21 16427.4911727
9 21 1 9-8,8-15,15-16,16-4,4-21 17401.2076879
9 21 2 9-5,5-16,16-1,1-0,0-17,17-21 18539.251749
9 21 3 9-8,8-15,15-17,17-13,13-3,3-21 19654.7473448
9 21 4 9-5,5-16,16-7,7-4,4-21 16513.3869612
9 21 5 9-8,8-15,15-17,17-21 19160.3583118
14 18 0 14-17,17-2,2-11,11-10,10-18 3847.78526622
14 18 1 14-17,17-19,19-18 4284.83186035
14 18 2 14-6,6-15,15-17,17-2,2-11,11-10,10-18 5175.94946735
14 18 3 14-17,17-13,13-3,3-20,20-18 4781.46795934
14 18 4 14-6,6-15,15-16,16-4,4-21,21-20,20-18 5660.79286079
14 18 5 14-17,17-21,21-20,20-18 6091.77928364
12 6 0 12-20,20-21,21-4,4-16,16-15,15-6 4689.34511251
12 6 1 12-18,18-10,10-11,11-2,2-17,17-15,15-6 5579.72906548
12 6 2 12-20,20-3,3-13,13-17,17-14,14-6 5996.44334388
12 6 3 12-18,18-19,19-17,17-14,14-6 6875.0345913
12 6 4 12-20,20-21,21-17,17-15,15-6 6448.49573649
12 6 5 12-20,20-3,3-21,21-4,4-7,7-16,16-15,15-6 4954.70474888
10 18 0 10-18 264.791529317
10 18 1 10-11,11-2,2-17,17-19,19-18 2290.50031732
10 18 2 10-11,11-2,2-17,17-13,13-3,3-20,20-18 2787.1364163
10 18 3 10-11,11-2,2-17,17-21,21-20,20-18 4097.4477406
10 18 4 10-11,11-2,2-17,17-21,21-3,3-20,20-12,12-18 5895.6665712
10 18 5 10-11,11-2,2-17,17-0,0-1,1-16,16-4,4-21,21-20,20-18 7619.88926416
15 11 0 15-17,17-2,2-11 3490.46153102
15 11 1 15-16,16-1,1-0,0-17,17-2,2-11 3843.07148335
15 11 2 15-17,17-19,19-18,18-10,10-11 4978.15492864
15 11 3 15-16,16-4,4-21,21-20,20-18,18-10,10-11 5025.95172795
15 11 4 15-6,6-14,14-17,17-2,2-11 4482.62639906
15 11 5 15-16,16-7,7-4,4-21,21-3,3-20,20-18,18-10,10-11 5291.31136431
13 7 0 13-3,3-21,21-4,4-7 3286.21077466
13 7 1 13-17,17-0,0-1,1-16,16-7 3399.45130161
13 7 2 13-3,3-21,21-4,4-16,16-7 3559.60752159
13 7 3 13-17,17-15,15-16,16-7 4031.18376711
13 7 4 13-17,17-21,21-4,4-7 3597.22970967
13 7 5 13-3,3-20,20-21,21-4,4-7 3799.28312426
0 4 0 0-1,1-16,16-4 1915.98008609
0 4 1 0-1,1-16,16-7,7-4 2001.87587452
0 4 2 0-17,17-21,21-4 4189.39716877
0 4 3 0-17,17-13,13-3,3-21,21-4 4683.78620175
0 4 4 0-17,17-15,15-16,16-4 5498.47635049
0 4 5 0-17,17-2,2-11,11-10,10-18,18-20,20-21,21-4 5968.70070739
4 10 0 4-21,21-17,17-2,2-11,11-10 3508.34636624
4 10 1 4-21,21-20,20-18,18-10 3698.987711
4 10 2 4-16,16-1,1-0,0-17,17-2,2-11,11-10 4185.69308248
4 10 3 4-21,21-3,3-13,13-17,17-19,19-18,18-10 4969.36505199
4 10 4 4-7,7-16,16-15,15-17,17-2,2-11,11-10 4903.3213364
4 10 5 4-21,21-20,20-12,12-18,18-10 5317.74269367
2 6 0 2-17,17-15,15-6 3286.94008023
2 6 1 2-17,17-14,14-6 4145.19901192
2 6 2 2-11,11-10,10-18,18-19,19-17,17-15,15-6 5315.58231578
2 6 3 2-17,17-0,0-1,1-16,16-15,15-6 3639.55003256
2 6 4 2-17,17-21,21-4,4-16,16-15,15-6 4110.72518755
2 6 5 2-11,11-10,10-18,18-20,20-21,21-4,4-7,7-16,16-15,15-6 5449.27490353
5 11 0 5-16,16-1,1-0,0-17,17-2,2-11 7111.06631731
5 11 1 5-8,8-15,15-17,17-2,2-11 7743.86598978
5 11 2 5-16,16-4,4-21,21-20,20-18,18-10,10-11 8293.94656191
5 11 3 5-16,16-7,7-4,4-21,21-3,3-20,20-18,18-10,10-11 8559.30619827
5 11 4 5-16,16-15,15-17,17-2,2-11 7742.7987828
5 11 5 5-16,16-1,1-0,0-17,17-19,19-18,18-10,10-11 8598.75971493
6 0 0 6-15,15-16,16-1,1-0 1900.84332756
6 0 1 6-15,15-17,17-0 4498.99717415
6 0 2 6-14,14-17,17-0 5357.25610584
6 0 3 6-15,15-16,16-4,4-21,21-17,17-0 5322.78228147
6 0 4 6-15,15-16,16-7,7-4,4-21,21-3,3-13,13-17,17-0 5903.06710289
6 0 5 6-15,15-16,16-4,4-21,21-20,20-18,18-10,10-11,11-2,2-17,17-0 7102.08582009
4 16 0 4-16 574.260935613
4 16 1 4-7,7-16 660.156724048
4 16 2 4-21,21-17,17-0,0-1,1-16 5531.11631924
4 16 3 4-21,21-3,3-13,13-17,17-15,15-16 6657.23781772
4 16 4 4-21,21-20,20-18,18-10,10-11,11-2,2-17,17-15,15-16 7942.15232336
4 16 5 4-21,21-3,3-13,13-17,17-14,14-6,6-15,15-16 7649.40268576
7 5 0 7-16,16-5 3939.81231056
7 5 1 7-4,4-16,16-5 4814.93743485
7 5 2 7-16,16-15,15-8,8-5 4925.22193535
7 5 3 7-4,4-21,21-17,17-0,0-1,1-16,16-5 9771.79281848
7 5 4 7-4,4-21,21-3,3-13,13-17,17-15,15-8,8-5 10898.9815239
7 5 5 7-4,4-16,16-15,15-8,8-5 5800.34705965
5 21 0 5-16,16-4,4-21 5756.97438215
5 21 1 5-8,8-15,15-16,16-4,4-21 6742.38400694
5 21 2 5-16,16-1,1-0,0-17,17-21 7868.73495845
5 21 3 5-8,8-15,15-17,17-13,13-3,3-21 8995.9236639
5 21 4 5-16,16-7,7-4,4-21 5842.87017058
5 21 5 5-16,16-15,15-6,6-14,14-17,17-21 9492.63229199
20 19 0 20-18,18-19 1203.09445615
20 19 1 20-3,3-13,13-17,17-19 2285.8800836
20 19 2 20-3,3-13,13-17,17-2,2-11,11-10,10-18,18-19 2549.49755261
20 19 3 20-21,21-17,17-19 3596.1914079
20 19 4 20-12,12-18,18-19 2821.84943882
20 19 5 20-21,21-4,4-16,16-1,1-0,0-17,17-19 7118.63293146
16 19 0 16-1,1-0,0-17,17-19 3962.93823874
16 19 1 16-1,1-0,0-17,17-2,2-11,11-10,10-18,18-19 4226.55570775
16 19 2 16-4,4-21,21-20,20-18,18-19 4358.78914887
16 19 3 16-15,15-17,17-19 4594.67070424
16 19 4 16-7,7-4,4-21,21-17,17-19 4520.00918217
16 19 5 16-4,4-21,21-3,3-20,20-18,18-19 4538.25299679
21 18 0 21-20,20-18 2011.64877802
21 18 1 21-3,3-20,20-18 2191.11262595
21 18 2 21-17,17-2,2-11,11-10,10-18 2350.5904919
21 18 3 21-4,4-16,16-1,1-0,0-17,17-19,19-18 6310.07860959
21 18 4 21-20,20-12,12-18 3630.40376069
21 18 5 21-17,17-19,19-18 2787.63708603
17 18 0 17-2,2-11,11-10,10-18 1059.12262625
17 18 1 17-19,19-18 1496.16922038
17 18 2 17-13,13-3,3-20,20-18 1992.80531937
17 18 3 17-21,21-20,20-12,12-18 4921.87162634
17 18 4 17-0,0-1,1-16,16-4,4-21,21-20,20-18 6825.55816723
17 18 5 17-21,21-3,3-20,20-18 3482.5804916
14 21 0 14-6,6-15,15-16,16-4,4-21 3649.14408277
14 21 1 14-6,6-15,15-16,16-7,7-4,4-21 3735.03987121
14 21 2 14-17,17-21 4080.13050562
14 21 3 14-17,17-13,13-3,3-21 4574.5195386
14 21 4 14-17,17-2,2-11,11-10,10-18,18-20,20-21 5859.43404424
14 21 5 14-6,6-15,15-17,17-21 5408.29470675
15 16 0 15-16 492.17120891
15 16 1 15-17,17-0,0-1,1-16 5773.76335644
15 16 2 15-17,17-21,21-4,4-16 6244.93851144
15 16 3 15-8,8-5,5-16 8013.57050163
15 16 4 15-6,6-14,14-17,17-13,13-3,3-21,21-4,4-7,7-16 7817.3882009
15 16 5 15-17,17-2,2-11,11-10,10-18,18-20,20-21,21-4,4-16 8024.24205006
13 0 0 13-17,17-0 1878.08588345
13 0 1 13-3,3-20,20-18,18-10,10-11,11-2,2-17,17-0 4124.60586108
13 0 2 13-3,3-21,21-4,4-16,16-1,1-0 4721.68040438
13 0 3 13-17,17-15,15-16,16-1,1-0 5193.25664989
13 0 4 13-3,3-21,21-17,17-0 4150.00267974
13 0 5 13-3,3-20,20-12,12-18,18-19,19-17,17-0 6180.40743788
11 16 0 11-2,2-17,17-0,0-1,1-16 3350.90027444
11 16 1 11-2,2-17,17-21,21-4,4-16 3822.07542943
11 16 2 11-10,10-18,18-20,20-21,21-4,4-16 4533.78051904
11 16 3 11-2,2-17,17-15,15-16 3982.63273993
11 16 4 11-10,10-18,18-20,20-3,3-21,21-4,4-7,7-16 4799.1401554
11 16 5 11-10,10-18,18-19,19-17,17-0,0-1,1-16 4838.59367206
2 1 0 2-17,17-0,0-1 2712.28860345
2 1 1 2-17,17-21,21-4,4-16,16-1 3919.73826249
2 1 2 2-11,11-10,10-18,18-19,19-17,17-0,0-1 4740.930839
2 1 3 2-17,17-15,15-16,16-1 4080.29557299
2 1 4 2-17,17-13,13-3,3-21,21-4,4-7,7-16,16-1 4500.02308391
2 1 5 2-17,17-14,14-6,6-15,15-16,16-1 5072.46044104
7 2 0 7-16,16-1,1-0,0-17,17-2 3260.07212316
7 2 1 7-4,4-21,21-17,17-2 3457.85053122
7 2 2 7-4,4-21,21-20,20-18,18-10,10-11,11-2 4710.50445875
7 2 3 7-16,16-15,15-17,17-2 3891.80458865
7 2 4 7-16,16-15,15-6,6-14,14-17,17-2 4883.96945669
7 2 5 7-4,4-21,21-3,3-13,13-17,17-2 3952.2395642
16 10 0 16-1,1-0,0-17,17-2,2-11,11-10 3611.43214686
16 10 1 16-4,4-21,21-17,17-2,2-11,11-10 4082.60730186
16 10 2 16-4,4-21,21-20,20-18,18-10 4273.24864661
16 10 3 16-7,7-4,4-21,21-3,3-20,20-18,18-10 4538.60828298
16 10 4 16-1,1-0,0-17,17-19,19-18,18-10 4578.06179963
16 10 5 16-15,15-17,17-2,2-11,11-10 4243.16461236
19 7 0 19-17,17-0,0-1,1-16,16-7 4142.58450643
19 7 1 19-18,18-20,20-21,21-4,4-7 4265.03866962
19 7 2 19-17,17-21,21-4,4-7 4340.36291449
19 7 3 19-18,18-10,10-11,11-2,2-17,17-15,15-16,16-7 5037.93444093
19 7 4 19-17,17-15,15-16,16-7 4774.31697192
19 7 5 19-18,18-20,20-3,3-21,21-4,4-7 4444.50251754
17 11 0 17-2,2-11 533.799224505
17 11 1 17-19,19-18,18-10,10-11 2021.49262213
17 11 2 17-13,13-3,3-20,20-18,18-10,10-11 2518.12872112
17 11 3 17-21,21-20,20-12,12-18,18-10,10-11 5447.19502808
17 11 4 17-0,0-1,1-16,16-4,4-21,21-20,20-18,18-10,10-11 7350.88156897
17 11 5 17-21,21-3,3-20,20-18,18-10,10-11 4007.90389334
20 0 0 20-3,3-13,13-17,17-0 2615.42479425
20 0 1 20-18,18-10,10-11,11-2,2-17,17-0 3387.26695029
20 0 2 20-21,21-4,4-16,16-1,1-0 4497.41384319
20 0 3 20-12,12-18,18-19,19-17,17-0 5443.06852709
20 0 4 20-21,21-17,17-0 3925.73611855
20 0 5 20-3,3-21,21-4,4-7,7-16,16-1,1-0 4762.77347955
18 16 0 18-10,10-11,11-2,2-17,17-0,0-1,1-16 3876.22367618
18 16 1 18-20,20-21,21-4,4-16 4008.4571173
18 16 2 18-20,20-21,21-4,4-7,7-16 4094.35290573
18 16 3 18-19,19-17,17-15,15-16 4945.00273581
18 16 4 18-20,20-3,3-21,21-4,4-16 4187.92096522
18 16 5 18-19,19-17,17-0,0-1,1-16 4313.27027031
21 5 0 21-4,4-16,16-5 5756.97438215
21 5 1 21-4,4-16,16-15,15-8,8-5 6742.38400694
21 5 2 21-17,17-0,0-1,1-16,16-5 7868.73495845
21 5 3 21-3,3-13,13-17,17-15,15-8,8-5 8995.9236639
21 5 4 21-4,4-7,7-16,16-5 5842.87017058
21 5 5 21-20,20-18,18-10,10-11,11-2,2-17,17-0,0-1,1-16,16-5 9648.03849707
8 6 0 8-15,15-6 559.647911395
8 6 1 8-15,15-17,17-14,14-6 7331.23145611
8 6 2 8-5,5-16,16-15,15-6 8079.9997355
