s t k edges
15 23 0 15-4,4-29,29-25,25-24,24-23 4375.5672939
15 23 1 15-14,14-19,19-13,13-2,2-3,3-0,0-1,1-23 4728.75987473
15 23 2 15-14,14-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-24,24-23 5823.44788111
15 23 3 15-4,4-29,29-28,28-27,27-26,26-25,25-24,24-23 9394.83233799
15 23 4 15-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-1,1-23 6956.63255847
15 23 5 15-4,4-29,29-25,25-6,6-7,7-0,0-1,1-23 6353.84547697
13 3 0 13-2,2-3 524.120964047
13 3 1 13-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-3 4467.95164658
13 3 2 13-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3 4632.42769299
13 3 3 13-20,20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-28,28-27,27-26,26-25,25-24,24-23,23-1,1-0,0-3 14711.2790379
13 3 4 13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-6,6-7,7-0,0-3 6653.23582687
13 3 5 13-19,19-14,14-15,15-4,4-29,29-25,25-24,24-23,23-1,1-0,0-3 8580.20620458
26 29 0 26-25,25-29 411.220235295
26 29 1 26-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-29 4842.34608008
26 29 2 26-27,27-28,28-29 5333.46762105
26 29 3 26-25,25-24,24-23,23-1,1-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29 10289.8689807
26 29 4 26-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29 5954.15386929
26 29 5 26-25,25-24,24-23,23-1,1-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-29 8790.12459167
0 24 0 0-1,1-23,23-24 3493.28879423
0 24 1 0-7,7-6,6-25,25-24 3527.45590681
0 24 2 0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-25,25-24 5611.03837439
0 24 3 0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-28,28-27,27-26,26-25,25-24 12130.0478075
0 24 4 0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-24 6722.84616361
0 24 5 0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-24 7110.78276342
24 5 0 24-25,25-29,29-4,4-5 3940.18728538
24 5 1 24-23,23-1,1-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-5 6082.02905473
24 5 2 24-23,23-1,1-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5 6663.88427227
24 5 3 24-25,25-26,26-27,27-28,28-29,29-4,4-5 8959.45232948
24 5 4 24-23,23-1,1-0,0-7,7-6,6-25,25-29,29-4,4-5 6978.98636226
24 5 5 24-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5 6698.05138485
12 24 0 12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-24 4645.00369794
12 24 1 12-11,11-10,10-19,19-13,13-2,2-3,3-0,0-1,1-23,23-24 4954.91596345
12 24 2 12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-1,1-23,23-24 5571.1312599
12 24 3 12-17,17-18,18-20,20-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-24 7894.18391795
12 24 4 12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-28,28-27,27-26,26-25,25-24 9664.26874204
12 24 5 12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-24 5605.29837247
27 16 0 27-26,26-25,25-29,29-4,4-5,5-16 2800.69568899
27 16 1 27-26,26-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16 4505.13656205
27 16 2 27-28,28-29,29-4,4-5,5-16 7170.42152811
27 16 3 27-26,26-25,25-24,24-23,23-1,1-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-5,5-16 8924.4830825
27 16 4 27-28,28-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16 10775.8113468
27 16 5 27-28,28-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16 9600.28521342
1 5 0 1-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-5 3281.2192831
1 5 1 1-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5 3863.07450064
1 5 2 1-23,23-24,24-25,25-29,29-4,4-5 6740.99705701
1 5 3 1-0,0-7,7-6,6-25,25-26,26-27,27-28,28-29,29-4,4-5 9197.44163473
1 5 4 1-0,0-7,7-6,6-25,25-29,29-4,4-5 4178.17659063
1 5 5 1-23,23-24,24-25,25-26,26-27,27-28,28-29,29-4,4-5 11760.2621011
25 0 0 25-6,6-7,7-0 1536.48309472
25 0 1 25-29,29-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0 3620.06556231
25 0 2 25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-3,3-0 4731.87335152
25 0 3 25-24,24-23,23-1,1-0 5484.26160632
25 0 4 25-26,26-27,27-28,28-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0 10139.0749954
25 0 5 25-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0 5119.80995134
13 29 0 13-19,19-14,14-15,15-4,4-29 2349.60162819
13 29 1 13-2,2-3,3-0,0-7,7-6,6-25,25-29 2806.94702885
13 29 2 13-20,20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29 3461.4094174
13 29 3 13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29 4370.40976207
13 29 4 13-2,2-3,3-0,0-1,1-23,23-24,24-25,25-26,26-27,27-28,28-29 11773.9905845
13 29 5 13-2,2-3,3-0,0-1,1-23,23-24,24-25,25-29 6754.72554044
28 27 0 28-27 2413.74129764
28 27 1 28-29,29-25,25-26,26-27 3330.94655871
28 27 2 28-29,29-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-26,26-27 7762.07240349
28 27 3 28-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-1,1-23,23-24,24-25,25-26,26-27 13209.5953041
28 27 4 28-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-26,26-27 8873.8801927
28 27 5 28-29,29-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-1,1-23,23-24,24-25,25-26,26-27 11709.8509151
26 7 0 26-25,25-6,6-7 1166.48671195
26 7 1 26-25,25-29,29-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-7 4087.07960342
26 7 2 26-27,27-28,28-29,29-25,25-6,6-7 6814.15690996
26 7 3 26-25,25-24,24-23,23-1,1-0,0-7 5951.27564743
26 7 4 26-27,27-28,28-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-7 10509.0713782
26 7 5 26-27,27-28,28-29,29-25,25-24,24-23,23-1,1-0,0-7 11598.9458454
29 26 0 29-25,25-26 411.220235295
29 26 1 29-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-26 4842.34608008
29 26 2 29-28,28-27,27-26 5333.46762105
29 26 3 29-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-1,1-23,23-24,24-25,25-26 10289.8689807
29 26 4 29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-26 5954.15386929
29 26 5 29-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-1,1-23,23-24,24-25,25-26 8790.12459167
3 27 0 3-0,0-7,7-6,6-25,25-26,26-27 2244.88426116
3 27 1 3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-25,25-26,26-27 3561.20360085
3 27 2 3-0,0-7,7-6,6-25,25-29,29-28,28-27 7340.03291253
3 27 3 3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-28,28-27 9430.673829
3 27 4 3-0,0-1,1-23,23-24,24-25,25-26,26-27 6192.66277276
3 27 5 3-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-28,28-27 9042.73722918
6 4 0 6-25,25-29,29-4 2221.00702122
6 4 1 6-7,7-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4 2935.54163581
6 4 2 6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4 4047.34942502
6 4 3 6-25,25-26,26-27,27-28,28-29,29-4 7240.27206532
6 4 4 6-25,25-24,24-23,23-1,1-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4 9844.53880376
6 4 5 6-7,7-0,0-1,1-23,23-24,24-25,25-29,29-4 7780.27745494
30 1 0 30-8,8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-1 5250.38345647
30 1 1 30-21,21-22,22-2,2-13,13-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-1 5756.01767316
30 1 2 30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-24,24-23,23-1 7529.6969831
30 1 3 30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-24,24-23,23-1 8710.16123039
30 1 4 30-21,21-22,22-2,2-3,3-0,0-1 1893.91032727
30 1 5 30-8,8-9,9-16,16-5,5-4,4-29,29-28,28-27,27-26,26-25,25-6,6-7,7-0,0-1 11166.6058081
4 28 0 4-29,29-28 3771.02403152
4 28 1 4-29,29-25,25-26,26-27,27-28 4228.78078769
4 28 2 4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-26,26-27,27-28 6404.78966961
4 28 3 4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-1,1-23,23-24,24-25,25-29,29-28 12119.9786263
4 28 4 4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-28 7784.2635149
4 28 5 4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-1,1-23,23-24,24-25,25-26,26-27,27-28 11852.3125702
19 28 0 19-14,14-15,15-4,4-29,29-28 4686.98878344
19 28 1 19-14,14-15,15-4,4-29,29-25,25-26,26-27,27-28 5144.74553961
19 28 2 19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-26,26-27,27-28 5488.82491769
19 28 3 19-10,10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-28 8431.76149622
19 28 4 19-13,13-2,2-3,3-0,0-1,1-23,23-24,24-25,25-29,29-28 9704.26948537
19 28 5 19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-28 5756.49097378
7 1 0 7-0,0-1 1110.98423455
7 1 1 7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-1 5430.5224677
7 1 2 7-6,6-25,25-24,24-23,23-1 5909.76046649
7 1 3 7-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-28,28-27,27-26,26-25,25-24,24-23,23-1 15349.3627911
7 1 4 7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-1 6542.33025691
7 1 5 7-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-24,24-23,23-1 10330.097747
5 17 0 5-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17 1697.90188459
5 17 1 5-4,4-15,15-14,14-19,19-13,13-20,20-18,18-17 2775.88136962
5 17 2 5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-19,19-10,10-11,11-12,12-17 3412.97763667
5 17 3 5-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17 5488.34373314
5 17 4 5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-20,20-18,18-17 3878.80033202
5 17 5 5-4,4-29,29-25,25-24,24-23,23-1,1-0,0-3,3-2,2-13,13-20,20-18,18-17 9436.12224474
16 23 0 16-5,5-4,4-29,29-25,25-24,24-23 4997.15934549
16 23 1 16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-1,1-23 5606.91221217
16 23 2 16-5,5-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-1,1-23 6078.48022103
16 23 3 16-5,5-4,4-29,29-28,28-27,27-26,26-25,25-24,24-23 10016.4243896
16 23 4 16-5,5-4,4-29,29-25,25-6,6-7,7-0,0-1,1-23 6975.43752856
16 23 5 16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-24,24-23 6701.60021855
6 30 0 6-7,7-0,0-3,3-2,2-22,22-21,21-30 2007.17726572
6 30 1 6-25,25-29,29-4,4-15,15-14,14-19,19-13,13-2,2-22,22-21,21-30 4257.7926895
6 30 2 6-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30 4649.11578034
6 30 3 6-25,25-26,26-27,27-28,28-29,29-4,4-5,5-16,16-9,9-8,8-30 9668.38082444
6 30 4 6-25,25-24,24-23,23-1,1-0,0-3,3-2,2-22,22-21,21-30 7416.43004464
6 30 5 6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30 6475.45818414
21 30 0 21-30 249.320710329
21 30 1 21-22,22-2,2-13,13-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30 4215.57371706
21 30 2 21-22,22-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30 5327.38150628
21 30 3 21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30 6406.97233574
21 30 4 21-22,22-2,2-3,3-0,0-1,1-23,23-24,24-25,25-26,26-27,27-28,28-29,29-4,4-5,5-16,16-9,9-8,8-30 15374.0158914
21 30 5 21-22,22-2,2-3,3-0,0-1,1-23,23-24,24-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30 10354.7508473
19 2 0 19-13,13-2 566.610267267
19 2 1 19-10,10-11,11-12,12-17,17-18,18-20,20-13,13-2 1678.41805648
19 2 2 19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2 3898.28416013
19 2 3 19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2 4589.93838977
19 2 4 19-14,14-15,15-4,4-29,29-28,28-27,27-26,26-25,25-24,24-23,23-1,1-0,0-3,3-2 13556.9819455
19 2 5 19-14,14-15,15-4,4-29,29-25,25-24,24-23,23-1,1-0,0-3,3-2 8537.71690136
17 22 0 17-12,12-11,11-10,10-19,19-13,13-2,2-22 1042.96386991
17 22 1 17-18,18-20,20-13,13-2,2-22 1508.78656526
17 22 2 17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22 4067.91565135
17 22 3 17-18,18-20,20-13,13-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22 6144.27147744
17 22 4 17-18,18-20,20-13,13-2,2-3,3-0,0-1,1-23,23-24,24-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22 11806.1360115
17 22 5 17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-28,28-27,27-26,26-25,25-6,6-7,7-0,0-3,3-2,2-22 10085.5570365
22 29 0 22-2,2-3,3-0,0-7,7-6,6-25,25-29 2699.77621213
22 29 1 22-2,2-13,13-19,19-14,14-15,15-4,4-29 2763.49455632
22 29 2 22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29 3956.51683394
22 29 3 22-2,2-3,3-0,0-1,1-23,23-24,24-25,25-26,26-27,27-28,28-29 11666.8197678
22 29 4 22-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29 3875.30234554
22 29 5 22-2,2-3,3-0,0-1,1-23,23-24,24-25,25-29 6647.55472372
20 5 0 20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-5 2017.96458844
20 5 1 20-13,13-19,19-14,14-15,15-4,4-5 2455.81866576
20 5 2 20-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5 3558.73762816
20 5 3 20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-5 5168.28102929
20 5 4 20-13,13-2,2-3,3-0,0-1,1-23,23-24,24-25,25-29,29-4,4-5 9116.05954088
20 5 5 20-18,18-17,17-12,12-11,11-10,10-19,19-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5 3733.04034052
18 21 0 18-17,17-12,12-11,11-10,10-19,19-13,13-2,2-22,22-21 1208.71541259
18 21 1 18-20,20-13,13-2,2-22,22-21 1646.09278869
18 21 2 18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30,30-21 3930.60942792
18 21 3 18-20,20-13,13-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21 6281.57770087
18 21 4 18-20,20-13,13-2,2-3,3-0,0-1,1-23,23-24,24-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21 11640.3844688
18 21 5 18-20,20-13,13-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30,30-21 4980.14359369
23 24 0 23-24 530.260446901
23 24 1 23-1,1-0,0-7,7-6,6-25,25-24 6490.48425414
23 24 2 23-1,1-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-25,25-24 8574.06672173
23 24 3 23-1,1-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-28,28-27,27-26,26-25,25-24 15093.0761549
23 24 4 23-1,1-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-24 9685.87451094
23 24 5 23-1,1-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-24 10073.8111108
8 3 0 8-30,30-21,21-22,22-2,2-3 1805.85384551
8 3 1 8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-13,13-2,2-3 3186.21876512
8 3 2 8-9,9-16,16-5,5-4,4-29,29-25,25-6,6-7,7-0,0-3 4850.43920055
8 3 3 8-9,9-16,16-5,5-4,4-29,29-28,28-27,27-26,26-25,25-24,24-23,23-1,1-0,0-3 13817.4827562
8 3 4 8-30,30-21,21-22,22-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3 7547.03210852
8 3 5 8-9,9-16,16-5,5-4,4-29,29-25,25-24,24-23,23-1,1-0,0-3 8798.21771215
9 2 0 9-8,8-30,30-21,21-22,22-2 1666.72857369
9 2 1 9-16,16-5,5-4,4-15,15-14,14-19,19-13,13-2 2798.1658537
9 2 2 9-16,16-5,5-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18,18-20,20-13,13-2 3909.97364292
9 2 3 9-16,16-5,5-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2 4989.56447238
9 2 4 9-16,16-5,5-4,4-29,29-28,28-27,27-26,26-25,25-24,24-23,23-1,1-0,0-3,3-2 13956.6080281
9 2 5 9-16,16-5,5-4,4-29,29-25,25-24,24-23,23-1,1-0,0-3,3-2 8937.34298397
14 25 0 14-15,15-4,4-29,29-25 2252.55627099
14 25 1 14-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25 2903.99238605
14 25 2 14-19,19-10,10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25 4015.80017526
14 25 3 14-15,15-4,4-29,29-28,28-27,27-26,26-25 7271.82131508
14 25 4 14-19,19-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-25 5192.87793153
14 25 5 14-19,19-13,13-2,2-3,3-0,0-1,1-23,23-24,24-25 6851.77089764
10 25 0 10-19,19-14,14-15,15-4,4-29,29-25 2463.43477141
10 25 1 10-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25 2807.5141495
10 25 2 10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25 3804.92167484
10 25 3 10-19,19-14,14-15,15-4,4-29,29-28,28-27,27-26,26-25 7482.69981551
10 25 4 10-19,19-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-25 5096.39969497
10 25 5 10-19,19-13,13-2,2-3,3-0,0-1,1-23,23-24,24-25 6755.29266109
15 28 0 15-4,4-29,29-28 4135.08817888
15 28 1 15-4,4-29,29-25,25-26,26-27,27-28 4592.84493504
15 28 2 15-14,14-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-26,26-27,27-28 6040.72552225
15 28 3 15-14,14-19,19-10,10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-28 8983.66210078
15 28 4 15-14,14-19,19-13,13-2,2-3,3-0,0-1,1-23,23-24,24-25,25-29,29-28 10256.1700899
15 28 5 15-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-29,29-28 8536.26426207
11 20 0 11-12,12-17,17-18,18-20 441.608472349
11 20 1 11-10,10-19,19-13,13-20 1282.35610654
11 20 2 11-10,10-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-20 5135.09374426
11 20 3 11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20 5826.7479739
11 20 4 11-10,10-19,19-14,14-15,15-4,4-29,29-28,28-27,27-26,26-25,25-24,24-23,23-1,1-0,0-3,3-2,2-13,13-20 14793.7915296
11 20 5 11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-24,24-23,23-1,1-0,0-3,3-2,2-13,13-20 9774.52648549
24 12 0 24-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12 4645.00369794
24 12 1 24-23,23-1,1-0,0-3,3-2,2-13,13-19,19-10,10-11,11-12 4954.91596345
24 12 2 24-23,23-1,1-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12 5571.1312599
24 12 3 24-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-20,20-18,18-17,17-12 7894.18391795
24 12 4 24-25,25-26,26-27,27-28,28-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12 9664.26874204
24 12 5 24-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12 5605.29837247
14 3 0 14-19,19-13,13-2,2-3 983.877727375
14 3 1 14-19,19-10,10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-3 2095.68551659
14 3 2 14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3 4172.67092966
14 3 3 14-15,15-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-3 4008.19488326
14 3 4 14-15,15-4,4-29,29-28,28-27,27-26,26-25,25-24,24-23,23-1,1-0,0-3 13139.7144853
14 3 5 14-15,15-4,4-29,29-25,25-24,24-23,23-1,1-0,0-3 8120.44944125
12 23 0 12-11,11-10,10-19,19-13,13-2,2-3,3-0,0-1,1-23 4424.65551655
12 23 1 12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-1,1-23 5040.870813
12 23 2 12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-24,24-23 5175.26414484
12 23 3 12-17,17-18,18-20,20-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-24,24-23 8424.44436485
12 23 4 12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-1,1-23 7153.54232791
12 23 5 12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-24,24-23 6135.55881937
1 30 0 1-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30 5250.38345647
1 30 1 1-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-13,13-2,2-22,22-21,21-30 5756.01767316
1 30 2 1-23,23-24,24-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30 7529.6969831
1 30 3 1-23,23-24,24-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30 8710.16123039
1 30 4 1-0,0-3,3-2,2-22,22-21,21-30 1893.91032727
1 30 5 1-0,0-7,7-6,6-25,25-26,26-27,27-28,28-29,29-4,4-5,5-16,16-9,9-8,8-30 11166.6058081
25 9 0 25-29,29-4,4-5,5-16,16-9 2805.86072208
25 9 1 25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9 3850.43232398
25 9 2 25-29,29-4,4-15,15-14,14-19,19-13,13-2,2-22,22-21,21-30,30-8,8-9 4639.57348043
25 9 3 25-26,26-27,27-28,28-29,29-4,4-5,5-16,16-9 7825.12576618
25 9 4 25-24,24-23,23-1,1-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9 7798.21083557
25 9 5 25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-5,5-16,16-9 6093.67739321
13 22 0 13-2,2-22 413.892928136
13 22 1 13-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22 4051.00149926
13 22 2 13-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22 5049.37784031
13 22 3 13-20,20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-28,28-27,27-26,26-25,25-24,24-23,23-1,1-0,0-3,3-2,2-22 15128.2291852
13 22 4 13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22 6763.46386278
13 22 5 13-19,19-14,14-15,15-4,4-29,29-25,25-24,24-23,23-1,1-0,0-3,3-2,2-22 8997.15635191
28 18 0 28-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18 5024.20399
28 18 1 28-27,27-26,26-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19,19-10,10-11,11-12,12-17,17-18 5826.04012425
28 18 2 28-29,29-4,4-15,15-14,14-19,19-13,13-20,20-18 6073.73815577
28 18 3 28-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-20,20-18 8094.54628966
28 18 4 28-27,27-26,26-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18 6263.41750035
