s t k edges
18 14 0 18-11,11-13,13-14 648.430144859
18 14 1 18-11,11-13,13-19,19-14 655.247834173
18 14 2 18-17,17-12,12-26,26-14 767.185876754
18 14 3 18-17,17-12,12-10,10-14 770.514419807
18 14 4 18-1,1-3,3-11,11-13,13-14 765.269588075
18 14 5 18-17,17-12,12-24,24-25,25-14 770.514419807
21 3 0 21-14,14-13,13-11,11-3 832.009555252
21 3 1 21-14,14-19,19-13,13-11,11-3 838.827244567
21 3 2 21-22,22-23,23-12,12-17,17-18,18-1,1-3 1068.21571146
21 3 3 21-14,14-26,26-12,12-17,17-15,15-16,16-11,11-3 950.996383998
21 3 4 21-14,14-28,28-13,13-11,11-18,18-1,1-3 890.803461126
21 3 5 21-14,14-10,10-12,12-17,17-4,4-0,0-11,11-3 954.336762416
22 8 0 22-23,23-12,12-8 501.202598093
22 8 1 22-21,21-14,14-26,26-12,12-8 733.226716851
22 8 2 22-23,23-12,12-17,17-8 833.12203839
22 8 3 22-21,21-14,14-10,10-12,12-8 736.555259904
22 8 4 22-23,23-12,12-5,5-17,17-8 849.4741554
22 8 5 22-21,21-14,14-25,25-24,24-12,12-8 736.555259904
9 5 0 9-13,13-12,12-5 8594.39802558
9 5 1 9-13,13-11,11-16,16-15,15-17,17-5 8682.08988608
9 5 2 9-20,20-14,14-10,10-12,12-17,17-5 9474.24882245
9 5 3 9-13,13-2,2-12,12-5 8767.05915872
9 5 4 9-13,13-28,28-27,27-12,12-5 8778.92326088
9 5 5 9-13,13-11,11-0,0-4,4-17,17-5 8682.10172145
23 13 0 23-12,12-13 375.284201713
23 13 1 23-12,12-2,2-13 547.945334858
23 13 2 23-22,22-21,21-14,14-13 694.445642534
23 13 3 23-12,12-27,27-28,28-13 559.809437012
23 13 4 23-22,22-21,21-14,14-19,19-13 701.263331848
23 13 5 23-12,12-17,17-15,15-16,16-11,11-13 865.74749655
10 2 0 10-12,12-2 408.576700336
10 2 1 10-12,12-13,13-2 450.76059001
10 2 2 10-14,14-13,13-2 469.373018226
10 2 3 10-14,14-26,26-12,12-2 538.430337884
10 2 4 10-14,14-19,19-13,13-2 476.190707541
10 2 5 10-14,14-25,25-24,24-12,12-2 541.758880936
15 27 0 15-17,17-12,12-27 363.863068772
15 27 1 15-17,17-8,8-12,12-27 368.68884547
15 27 2 15-16,16-11,11-13,13-28,28-27 474.332313166
15 27 3 15-17,17-5,5-12,12-27 380.215185782
15 27 4 15-16,16-11,11-13,13-12,12-27 473.774438644
15 27 5 15-17,17-4,4-0,0-11,11-13,13-28,28-27 474.344148532
0 20 0 0-11,11-13,13-14,14-20 747.653436673
0 20 1 0-4,4-17,17-12,12-26,26-14,14-20 860.961694183
0 20 2 0-11,11-13,13-9,9-20 17134.7208472
0 20 3 0-4,4-17,17-8,8-12,12-10,10-14,14-20 869.116013934
0 20 4 0-11,11-13,13-19,19-14,14-20 754.471125987
0 20 5 0-4,4-17,17-12,12-24,24-25,25-14,14-20 864.290237236
24 17 0 24-12,12-17 533.614041083
24 17 1 24-12,12-8,8-17 538.439817781
24 17 2 24-25,25-14,14-13,13-11,11-16,16-15,15-17 662.137839172
24 17 3 24-12,12-5,5-17 549.966158093
24 17 4 24-25,25-14,14-26,26-12,12-17 663.467678631
24 17 5 24-12,12-13,13-11,11-0,0-4,4-17 643.537246321
14 4 0 14-13,13-11,11-16,16-15,15-17,17-4 595.546748871
14 4 1 14-13,13-11,11-0,0-4 595.558584237
14 4 2 14-26,26-12,12-17,17-4 596.876588331
14 4 3 14-10,10-12,12-8,8-17,17-4 605.030908081
14 4 4 14-25,25-24,24-12,12-5,5-17,17-4 616.557248393
14 4 5 14-19,19-13,13-11,11-0,0-4 602.376273551
1 17 0 1-18,18-17 187.80416467
1 17 1 1-18,18-11,11-16,16-15,15-17 188.03526152
1 17 2 1-3,3-11,11-16,16-15,15-17 269.884952243
1 17 3 1-18,18-6,6-17 231.269309904
1 17 4 1-3,3-11,11-0,0-4,4-17 269.896787609
1 17 5 1-18,18-11,11-7,7-17 283.427021679
25 12 0 25-14,14-26,26-12 324.997199947
25 12 1 25-24,24-12 328.325743
25 12 2 25-14,14-10,10-12 328.325743
25 12 3 25-14,14-13,13-12 376.962842417
25 12 4 25-14,14-28,28-27,27-12 536.575935457
25 12 5 25-14,14-19,19-13,13-2,2-12 556.441664876
15 1 0 15-17,17-18,18-1 187.80416467
15 1 1 15-16,16-11,11-18,18-1 188.03526152
15 1 2 15-16,16-11,11-3,3-1 269.884952243
15 1 3 15-17,17-6,6-18,18-1 231.269309904
15 1 4 15-17,17-4,4-0,0-11,11-3,3-1 269.896787609
15 1 5 15-17,17-7,7-11,11-18,18-1 283.427021679
13 17 0 13-11,11-16,16-15,15-17 300.187332355
13 17 1 13-11,11-0,0-4,4-17 300.199167721
13 17 2 13-12,12-17 353.482814284
13 17 3 13-2,2-12,12-8,8-17 530.969724127
13 17 4 13-28,28-27,27-12,12-5,5-17 554.360166593
13 17 5 13-11,11-7,7-17 395.579092514
2 22 0 2-12,12-23,23-22 539.712089146
2 22 1 2-13,13-12,12-23,23-22 581.89597882
2 22 2 2-13,13-14,14-21,21-22 702.678888246
2 22 3 2-12,12-26,26-14,14-21,21-22 771.736207904
2 22 4 2-13,13-19,19-14,14-21,21-22 709.49657756
2 22 5 2-13,13-28,28-27,27-12,12-23,23-22 766.421214119
26 11 0 26-12,12-13,13-11 453.886439982
26 11 1 26-12,12-17,17-15,15-16,16-11 461.632059396
26 11 2 26-14,14-13,13-11 730.791277806
26 11 3 26-12,12-8,8-17,17-4,4-0,0-11 466.46967146
26 11 4 26-12,12-5,5-17,17-7,7-11 573.375936565
26 11 5 26-12,12-17,17-18,18-11 684.824743807
0 10 0 0-11,11-13,13-12,12-10 587.542119613
0 10 1 0-4,4-17,17-12,12-10 589.609167791
0 10 2 0-11,11-13,13-14,14-10 606.154547829
0 10 3 0-4,4-17,17-8,8-12,12-10 594.434944489
0 10 4 0-11,11-16,16-15,15-17,17-5,5-12,12-10 611.639856036
0 10 5 0-11,11-13,13-19,19-14,14-10 612.972237143
3 7 0 3-11,11-7 258.661734006
3 7 1 3-11,11-16,16-15,15-17,17-7 260.432848232
3 7 2 3-1,1-18,18-11,11-7 292.87912569
3 7 3 3-11,11-0,0-4,4-17,17-7 260.444683597
3 7 4 3-1,1-18,18-17,17-7 294.419143067
3 7 5 3-11,11-13,13-12,12-17,17-7 796.446005585
27 2 0 27-12,12-2 238.825728025
27 2 1 27-12,12-13,13-2 281.009617699
27 2 2 27-28,28-13,13-2 281.567492221
27 2 3 27-28,28-13,13-12,12-2 402.590454348
27 2 4 27-12,12-17,17-15,15-16,16-11,11-13,13-2 771.472912536
27 2 5 27-12,12-26,26-14,14-13,13-2 819.762808262
1 11 0 1-18,18-11 129.206766877
1 11 1 1-3,3-11 211.0564576
1 11 2 1-18,18-17,17-15,15-16,16-11 246.632659313
1 11 3 1-18,18-6,6-17,17-4,4-0,0-11 290.109639913
1 11 4 1-18,18-17,17-7,7-11 342.024419472
1 11 5 1-18,18-17,17-12,12-13,13-11 782.645816666
4 0 0 4-0 55.9951267082
4 0 1 4-17,17-15,15-16,16-11,11-0 61.6736979435
4 0 2 4-17,17-7,7-11,11-0 157.065458103
4 0 3 4-17,17-18,18-11,11-0 284.866382355
4 0 4 4-17,17-6,6-18,18-1,1-3,3-11,11-0 445.170970805
4 0 5 4-17,17-12,12-13,13-11,11-0 597.686855297
28 5 0 28-13,13-12,12-5 315.909529798
28 5 1 28-13,13-11,11-16,16-15,15-17,17-5 403.601390299
28 5 2 28-27,27-12,12-5 450.946108649
28 5 3 28-27,27-12,12-17,17-5 591.93345108
28 5 4 28-13,13-2,2-12,12-5 488.570662943
28 5 5 28-13,13-11,11-0,0-4,4-17,17-5 403.613225665
16 3 0 16-11,11-3 211.851411039
16 3 1 16-15,15-17,17-4,4-0,0-11,11-3 211.863246405
16 3 2 16-15,15-17,17-18,18-1,1-3 245.837705874
16 3 3 16-11,11-18,18-1,1-3 246.068802724
16 3 4 16-15,15-17,17-7,7-11,11-3 307.243171198
16 3 5 16-11,11-7,7-17,17-18,18-1,1-3 458.886455319
6 10 0 6-17,17-12,12-10 645.203869668
6 10 1 6-17,17-8,8-12,12-10 650.029646366
6 10 2 6-18,18-11,11-13,13-14,14-10 817.205840232
6 10 3 6-17,17-5,5-12,12-26,26-14,14-10 791.409624225
6 10 4 6-17,17-15,15-16,16-11,11-13,13-12,12-10 755.11523954
6 10 5 6-17,17-12,12-24,24-25,25-14,14-10 778.386050268
19 14 0 19-14 168.737698692
19 14 1 19-13,13-14 428.798823655
19 14 2 19-13,13-28,28-14 453.375337844
19 14 3 19-13,13-12,12-26,26-14 540.040032986
19 14 4 19-13,13-2,2-12,12-10,10-14 716.029709184
19 14 5 19-13,13-12,12-24,24-25,25-14 543.368576039
17 2 0 17-15,15-16,16-11,11-13,13-2 407.609843764
17 2 1 17-4,4-0,0-11,11-13,13-2 407.62167913
17 2 2 17-12,12-2 418.72143602
17 2 3 17-8,8-12,12-2 423.547212718
17 2 4 17-5,5-12,12-2 435.073553029
17 2 5 17-12,12-13,13-2 460.905325694
7 19 0 7-11,11-13,13-19 480.43706246
7 19 1 7-17,17-15,15-16,16-11,11-13,13-19 482.208176686
7 19 2 7-17,17-12,12-10,10-14,14-19 817.524267269
7 19 3 7-11,11-0,0-4,4-17,17-8,8-12,12-13,13-19 656.227145739
7 19 4 7-17,17-5,5-12,12-13,13-19 551.855775625
7 19 5 7-17,17-12,12-2,2-13,13-19 708.16479176
20 9 0 20-9 8587.2839822
20 9 1 20-14,14-13,13-9 8806.68221967
20 9 2 20-14,14-19,19-13,13-9 8813.49990898
20 9 3 20-14,14-28,28-13,13-9 8831.25873386
20 9 4 20-14,14-26,26-12,12-13,13-9 8917.923429
20 9 5 20-14,14-10,10-12,12-2,2-13,13-9 9093.9131052
18 9 0 18-11,11-13,13-9 8656.30355235
18 9 1 18-1,1-3,3-11,11-13,13-9 8773.14299556
18 9 2 18-17,17-12,12-10,10-14,14-20,20-9 9565.88838115
18 9 3 18-17,17-8,8-12,12-13,13-9 8831.85070341
18 9 4 18-6,6-17,17-15,15-16,16-11,11-13,13-9 8817.19459002
18 9 5 18-11,11-0,0-4,4-17,17-5,5-12,12-13,13-9 8843.61997594
16 25 0 16-11,11-13,13-14,14-25 595.546748871
16 25 1 16-15,15-17,17-4,4-0,0-11,11-13,13-14,14-25 595.558584237
16 25 2 16-15,15-17,17-12,12-24,24-25 600.205131383
16 25 3 16-11,11-13,13-19,19-14,14-25 602.364438186
16 25 4 16-15,15-17,17-8,8-12,12-24,24-25 605.030908081
16 25 5 16-11,11-13,13-28,28-14,14-25 620.12326306
21 12 0 21-14,14-26,26-12 467.265584575
21 12 1 21-14,14-10,10-12 470.594127628
21 12 2 21-22,22-23,23-12 550.498617201
21 12 3 21-14,14-25,25-24,24-12 470.594127628
21 12 4 21-14,14-13,13-12 519.231227045
21 12 5 21-14,14-28,28-27,27-12 678.844320086
8 15 0 8-17,17-15 168.372608497
8 15 1 8-17,17-4,4-0,0-11,11-16,16-15 286.041433149
8 15 2 8-12,12-17,17-15 380.211944968
8 15 3 8-12,12-5,5-17,17-15 396.564061977
8 15 4 8-17,17-7,7-11,11-16,16-15 381.421357943
8 15 5 8-12,12-13,13-11,11-16,16-15 490.12331484
22 3 0 22-23,23-12,12-17,17-15,15-16,16-11,11-3 876.600840932
22 3 1 22-23,23-12,12-13,13-11,11-18,18-1,1-3 903.072613203
22 3 2 22-21,21-14,14-13,13-11,11-3 989.638130945
22 3 3 22-23,23-12,12-8,8-17,17-4,4-0,0-11,11-3 881.438452996
22 3 4 22-23,23-12,12-5,5-17,17-18,18-1,1-3 926.939252776
22 3 5 22-23,23-12,12-17,17-7,7-11,11-3 971.992601091
9 14 0 9-13,13-14 8598.59224052
9 14 1 9-13,13-19,19-14 8605.40992984
9 14 2 9-20,20-14 8795.37396135
9 14 3 9-13,13-28,28-14 8623.16875471
9 14 4 9-13,13-12,12-26,26-14 8709.83344985
9 14 5 9-13,13-2,2-12,12-10,10-14 8885.82312605
23 10 0 23-22,22-21,21-14,14-10 465.677316318
23 10 1 23-12,12-10 555.415428512
23 10 2 23-12,12-26,26-14,14-10 685.26906606
23 10 3 23-12,12-24,24-25,25-14,14-10 688.597609112
23 10 4 23-12,12-13,13-14,14-10 737.23470853
23 10 5 23-22,22-21,21-14,14-26,26-12,12-10 985.818078664
10 13 0 10-12,12-13 343.3380786
10 13 1 10-14,14-13 361.950506817
10 13 2 10-14,14-19,19-13 368.768196131
10 13 3 10-12,12-2,2-13 515.999211745
10 13 4 10-14,14-28,28-13 386.527021006
10 13 5 10-12,12-17,17-15,15-16,16-11,11-13 833.801373438
8 21 0 8-12,12-26,26-14,14-21 575.598141159
8 21 1 8-12,12-23,23-22,22-21 658.831173786
8 21 2 8-17,17-15,15-16,16-11,11-13,13-14,14-21 906.187741997
8 21 3 8-12,12-10,10-14,14-21 578.926684212
8 21 4 8-17,17-12,12-23,23-22,22-21 990.750614082
8 21 5 8-12,12-24,24-25,25-14,14-21 578.926684212
11 0 0 11-0 2.84520330048
11 0 1 11-16,16-15,15-17,17-4,4-0 114.823621351
11 0 2 11-7,7-17,17-4,4-0 210.21538151
11 0 3 11-18,18-17,17-4,4-0 338.016305763
11 0 4 11-3,3-1,1-18,18-6,6-17,17-4,4-0 498.320894212
11 0 5 11-13,13-12,12-17,17-4,4-0 650.836778704
9 16 0 9-13,13-11,11-16 8603.42015636
9 16 1 9-13,13-11,11-0,0-4,4-17,17-15,15-16 8603.43199173
9 16 2 9-20,20-14,14-10,10-12,12-17,17-15,15-16 9395.57909273
9 16 3 9-13,13-12,12-8,8-17,17-15,15-16 8661.54141499
9 16 4 9-13,13-12,12-5,5-17,17-4,4-0,0-11,11-16 8790.73657995
9 16 5 9-13,13-2,2-12,12-17,17-15,15-16 8829.37677143
14 15 0 14-13,13-11,11-16,16-15 595.546748871
14 15 1 14-13,13-11,11-0,0-4,4-17,17-15 595.558584237
14 15 2 14-26,26-12,12-17,17-15 596.876588331
14 15 3 14-10,10-12,12-8,8-17,17-15 605.030908081
14 15 4 14-25,25-24,24-12,12-5,5-17,17-15 616.557248393
14 15 5 14-19,19-13,13-11,11-16,16-15 602.364438186
12 11 0 12-13,13-11 322.962263612
12 11 1 12-17,17-15,15-16,16-11 330.707883027
12 11 2 12-17,17-4,4-0,0-11 330.719718392
12 11 3 12-8,8-17,17-7,7-11 430.925419884
12 11 4 12-5,5-17,17-18,18-11 570.252684447
12 11 5 12-2,2-13,13-11 495.623396758
10 23 0 10-14,14-21,21-22,22-23 465.677316318
10 23 1 10-12,12-23 555.415428512
10 23 2 10-14,14-26,26-12,12-23 685.26906606
10 23 3 10-14,14-25,25-24,24-12,12-23 688.597609112
10 23 4 10-14,14-13,13-12,12-23 737.23470853
10 23 5 10-12,12-26,26-14,14-21,21-22,22-23 985.818078664
25 21 0 25-14,14-21 142.268384628
25 21 1 25-24,24-12,12-26,26-14,14-21 795.591327575
25 21 2 25-14,14-26,26-12,12-23,23-22,22-21 875.495817149
25 21 3 25-24,24-12,12-10,10-14,14-21 798.919870628
25 21 4 25-14,14-13,13-12,12-23,23-22,22-21 927.461459619
25 21 5 25-24,24-12,12-27,27-28,28-14,14-21 1007.17006309
15 14 0 15-16,16-11,11-13,13-14 595.546748871
15 14 1 15-17,17-4,4-0,0-11,11-13,13-14 595.558584237
15 14 2 15-17,17-12,12-26,26-14 596.876588331
15 14 3 15-17,17-8,8-12,12-10,10-14 605.030908081
15 14 4 15-17,17-5,5-12,12-24,24-25,25-14 616.557248393
15 14 5 15-16,16-11,11-13,13-19,19-14 602.364438186
13 10 0 13-12,12-10 343.3380786
13 10 1 13-14,14-10 361.950506817
13 10 2 13-19,19-14,14-10 368.768196131
13 10 3 13-2,2-12,12-10 515.999211745
13 10 4 13-28,28-14,14-10 386.527021006
13 10 5 13-11,11-16,16-15,15-17,17-12,12-10 833.801373438
2 17 0 2-13,13-11,11-16,16-15,15-17 407.609843764
2 17 1 2-13,13-11,11-0,0-4,4-17 407.62167913
2 17 2 2-12,12-17 418.72143602
2 17 3 2-12,12-8,8-17 423.547212718
2 17 4 2-12,12-5,5-17 435.073553029
2 17 5 2-13,13-12,12-17 460.905325694
26 18 0 26-12,12-13,13-11,11-18 565.598330613
26 18 1 26-12,12-17,17-18 573.112853177
26 18 2 26-14,14-13,13-11,11-18 842.503168436
26 18 3 26-12,12-8,8-17,17-6,6-18 621.403775109
26 18 4 26-12,12-5,5-17,17-18 589.464970186
26 18 5 26-12,12-17,17-15,15-16,16-11,11-18 573.343950027
0 1 0 0-11,11-18,18-1 132.051970177
0 1 1 0-11,11-3,3-1 213.901660901
0 1 2 0-4,4-17,17-18,18-1 243.799291378
0 1 3 0-4,4-17,17-6,6-18,18-1 287.264436612
0 1 4 0-11,11-16,16-15,15-17,17-18,18-1 249.477862613
0 1 5 0-4,4-17,17-7,7-11,11-3,3-1 421.271839111
3 12 0 3-11,11-13,13-12 475.985180009
3 12 1 3-11,11-16,16-15,15-17,17-12 483.730799423
3 12 2 3-1,1-18,18-11,11-13,13-12 510.202571693
3 12 3 3-11,11-0,0-4,4-17,17-8,8-12 488.568411486
3 12 4 3-1,1-18,18-17,17-5,5-12 534.069211267
3 12 5 3-1,1-18,18-17,17-12 517.717094258
1 12 0 1-18,18-11,11-13,13-12 452.169030489
1 12 1 1-18,18-17,17-12 459.683553053
1 12 2 1-3,3-11,11-13,13-12 534.018721213
1 12 3 1-18,18-6,6-17,17-8,8-12 507.974474985
1 12 4 1-3,3-11,11-16,16-15,15-17,17-12 541.764340627
1 12 5 1-18,18-17,17-5,5-12 476.035670063
4 15 0 4-17,17-15 0.0
4 15 1 4-0,0-11,11-16,16-15 117.668824652
4 15 2 4-17,17-7,7-11,11-16,16-15 213.048749445
4 15 3 4-0,0-11,11-18,18-17,17-15 340.861509063
4 15 4 4-17,17-6,6-18,18-1,1-3,3-11,11-16,16-15 501.154262147
4 15 5 4-0,0-11,11-13,13-12,12-17,17-15 653.681982005
2 11 0 2-13,13-11 348.781349121
2 11 1 2-12,12-13,13-11 469.804311249
2 11 2 2-12,12-17,17-15,15-16,16-11 477.549930663
2 11 3 2-12,12-8,8-17,17-4,4-0,0-11 482.387542726
2 11 4 2-12,12-17,17-7,7-11 572.941690822
2 11 5 2-13,13-12,12-5,5-17,17-15,15-16,16-11 536.085937346
5 14 0 5-12,12-26,26-14 534.55897562
5 14 1 5-12,12-10,10-14 537.887518673
5 14 2 5-17,17-15,15-16,16-11,11-13,13-14 674.216478591
5 14 3 5-17,17-12,12-24,24-25,25-14 678.874861104
5 14 4 5-12,12-13,13-19,19-14 593.342307404
5 14 5 5-12,12-13,13-28,28-14 611.101132279
3 18 0 3-1,1-18 75.5284174503
3 18 1 3-11,11-18 264.734807027
3 18 2 3-11,11-16,16-15,15-17,17-18 382.160699463
3 18 3 3-11,11-0,0-4,4-17,17-18 382.172534829
3 18 4 3-11,11-7,7-17,17-18 477.552459622
3 18 5 3-11,11-13,13-12,12-17,17-18 918.173856816
6 13 0 6-17,17-15,15-16,16-11,11-13 411.777160939
6 13 1 6-18,18-11,11-13 455.255333416
6 13 2 6-17,17-12,12-13 465.072642869
6 13 3 6-18,18-17,17-8,8-12,12-13 630.802484479
6 13 4 6-17,17-4,4-0,0-11,11-13 411.788996305
6 13 5 6-17,17-5,5-12,12-13 481.424759878
4 21 0 4-17,17-15,15-16,16-11,11-13,13-14,14-21 737.815133499
4 21 1 4-0,0-11,11-13,13-14,14-21 737.826968865
4 21 2 4-17,17-12,12-23,23-22,22-21 822.378005585
4 21 3 4-17,17-8,8-12,12-26,26-14,14-21 743.970749657
4 21 4 4-17,17-5,5-12,12-10,10-14,14-21 758.825633021
4 21 5 4-0,0-11,11-13,13-19,19-14,14-21 744.644658179
19 23 0 19-13,13-12,12-23 508.723608851
19 23 1 19-14,14-21,21-22,22-23 567.82392471
19 23 2 19-13,13-2,2-12,12-23 681.384741996
19 23 3 19-14,14-26,26-12,12-23 787.415674452
19 23 4 19-13,13-28,28-27,27-12,12-23 693.24884415
19 23 5 19-14,14-10,10-12,12-23 790.744217504
7 8 0 7-17,17-8 216.95404569
7 8 1 7-11,11-16,16-15,15-17,17-8 332.83992075
7 8 2 7-17,17-12,12-8 428.79338216
7 8 3 7-11,11-13,13-12,12-8 536.933637806
7 8 4 7-11,11-0,0-4,4-17,17-8 332.851756116
7 8 5 7-17,17-5,5-12,12-8 445.14549917
20 16 0 20-14,14-13,13-11,11-16 803.636728015
20 16 1 20-14,14-26,26-12,12-17,17-15,15-16 804.966567475
20 16 2 20-9,9-13,13-11,11-16 17190.7041386
20 16 3 20-14,14-10,10-12,12-8,8-17,17-15,15-16 813.120887226
20 16 4 20-14,14-19,19-13,13-11,11-16 810.45441733
20 16 5 20-14,14-25,25-24,24-12,12-5,5-17,17-15,15-16 824.647227537
18 0 0 18-11,11-0 114.557093931
18 0 1 18-17,17-4,4-0 226.304415132
18 0 2 18-11,11-16,16-15,15-17,17-4,4-0 226.535511982
18 0 3 18-1,1-3,3-11,11-0 231.396537147
18 0 4 18-6,6-17,17-7,7-11,11-0 370.83989176
18 0 5 18-17,17-12,12-13,13-11,11-0 767.99614372
22 26 0 22-21,21-14,14-26 493.969983898
22 26 1 22-23,23-12,12-26 523.794217879
22 26 2 22-21,21-14,14-10,10-12,12-26 759.14687969
22 26 3 22-23,23-12,12-24,24-25,25-14,14-26 915.268808087
22 26 4 22-21,21-14,14-13,13-12,12-26 807.783979107
22 26 5 22-23,23-12,12-13,13-19,19-14,14-26 970.723596818
18 26 0 18-11,11-13,13-12,12-26 565.598330613
18 26 1 18-17,17-12,12-26 573.112853177
18 26 2 18-11,11-13,13-14,14-26 842.503168436
18 26 3 18-6,6-17,17-8,8-12,12-26 621.403775109
18 26 4 18-17,17-5,5-12,12-26 589.464970186
18 26 5 18-11,11-16,16-15,15-17,17-12,12-26 573.343950027
23 3 0 23-12,12-17,17-15,15-16,16-11,11-3 777.411575235
23 3 1 23-12,12-13,13-11,11-18,18-1,1-3 803.883347505
23 3 2 23-22,22-21,21-14,14-13,13-11,11-3 1088.82739664
23 3 3 23-12,12-8,8-17,17-4,4-0,0-11,11-3 782.249187298
23 3 4 23-12,12-5,5-17,17-18,18-1,1-3 827.749987079
23 3 5 23-12,12-17,17-7,7-11,11-3 872.803335394
8 28 0 8-12,12-13,13-28 214.680310709
8 28 1 8-12,12-27,27-28 349.71688956
8 28 2 8-17,17-15,15-16,16-11,11-13,13-28 493.304269076
8 28 3 8-17,17-12,12-27,27-28 681.636329857
8 28 4 8-12,12-2,2-13,13-28 387.341443854
8 28 5 8-17,17-4,4-0,0-11,11-13,13-28 493.316104442
9 25 0 9-13,13-14,14-25 8598.59224052
9 25 1 9-13,13-12,12-24,24-25 8713.16199291
9 25 2 9-20,20-14,14-25 8795.37396135
9 25 3 9-13,13-19,19-14,14-25 8605.40992984
9 25 4 9-13,13-2,2-12,12-24,24-25 8885.82312605
9 25 5 9-13,13-28,28-14,14-25 8623.16875471
14 22 0 14-21,21-22 299.89696032
14 22 1 14-26,26-12,12-23,23-22 717.867241456
14 22 2 14-10,10-12,12-23,23-22 721.195784509
14 22 3 14-25,25-24,24-12,12-23,23-22 721.195784509
14 22 4 14-13,13-12,12-23,23-22 769.832883926
14 22 5 14-28,28-27,27-12,12-23,23-22 929.445976967
12 2 0 12-2 146.842047636
12 2 1 12-13,13-2 189.02593731
12 2 2 12-27,27-28,28-13,13-2 373.55117261
12 2 3 12-17,17-15,15-16,16-11,11-13,13-2 679.489232148
12 2 4 12-26,26-14,14-13,13-2 727.779127873
12 2 5 12-10,10-14,14-19,19-13,13-2 737.92536024
15 23 0 15-17,17-12,12-23 565.560164196
15 23 1 15-17,17-8,8-12,12-23 570.385940894
15 23 2 15-16,16-11,11-13,13-14,14-21,21-22,22-23 994.632974889
15 23 3 15-17,17-5,5-12,12-23 581.912281205
15 23 4 15-16,16-11,11-13,13-12,12-23 675.471534068
15 23 5 15-16,16-11,11-0,0-4,4-17,17-12,12-23 683.228988847
13 3 0 13-11,11-3 394.381754108
13 3 1 13-11,11-18,18-1,1-3 428.599145793
13 3 2 13-12,12-17,17-15,15-16,16-11,11-3 565.334225323
13 3 3 13-12,12-8,8-17,17-4,4-0,0-11,11-3 570.171837387
13 3 4 13-12,12-5,5-17,17-18,18-1,1-3 615.672637168
13 3 5 13-11,11-7,7-17,17-18,18-1,1-3 641.416798388
0 24 0 0-11,11-13,13-12,12-24 587.542119613
0 24 1 0-4,4-17,17-12,12-24 589.609167791
0 24 2 0-11,11-13,13-14,14-25,25-24 606.154547829
0 24 3 0-4,4-17,17-8,8-12,12-24 594.434944489
0 24 4 0-11,11-16,16-15,15-17,17-5,5-12,12-24 611.639856036
0 24 5 0-11,11-13,13-19,19-14,14-25,25-24 612.972237143
24 5 0 24-12,12-5 471.296428372
24 5 1 24-25,25-14,14-26,26-12,12-5 601.15006592
24 5 2 24-12,12-17,17-5 612.283770803
24 5 3 24-12,12-8,8-17,17-5 617.109547501
24 5 4 24-25,25-14,14-10,10-12,12-5 604.478608973
24 5 5 24-12,12-13,13-11,11-16,16-15,15-17,17-5 722.195140675
12 24 0 12-24 261.7346527
12 24 1 12-26,26-14,14-25,25-24 391.588290247
12 24 2 12-10,10-14,14-25,25-24 394.9168333
12 24 3 12-13,13-14,14-25,25-24 443.553932717
12 24 4 12-27,27-28,28-14,14-25,25-24 603.167025758
12 24 5 12-2,2-13,13-19,19-14,14-25,25-24 623.032755177
27 16 0 27-12,12-17,17-15,15-16 363.863068772
27 16 1 27-12,12-8,8-17,17-15,15-16 368.68884547
27 16 2 27-28,28-13,13-11,11-16 474.332313166
27 16 3 27-12,12-5,5-17,17-4,4-0,0-11,11-16 497.884010433
27 16 4 27-12,12-13,13-11,11-16 473.774438644
27 16 5 27-28,28-13,13-12,12-17,17-15,15-16 527.627795096
1 5 0 1-18,18-17,17-5 266.47389439
1 5 1 1-3,3-11,11-16,16-15,15-17,17-5 348.554681964
1 5 2 1-18,18-11,11-13,13-12,12-5 661.730806162
1 5 3 1-18,18-6,6-17,17-5 309.939039624
1 5 4 1-3,3-11,11-0,0-4,4-17,17-5 348.566517329
1 5 5 1-18,18-17,17-12,12-5 669.245328726
25 0 0 25-14,14-13,13-11,11-0 539.563457529
25 0 1 25-14,14-26,26-12,12-17,17-4,4-0 652.871715039
25 0 2 25-24,24-12,12-13,13-11,11-0 654.133209913
25 0 3 25-24,24-12,12-8,8-17,17-4,4-0 661.02603479
25 0 4 25-14,14-19,19-13,13-11,11-0 546.381146843
25 0 5 25-14,14-10,10-12,12-17,17-4,4-0 656.200258092
28 27 0 28-27 149.400652587
28 27 1 28-13,13-12,12-27 198.331434513
28 27 2 28-13,13-2,2-12,12-27 370.992567658
28 27 3 28-14,14-26,26-12,12-27 712.172482817
28 27 4 28-14,14-10,10-12,12-27 715.50102587
28 27 5 28-13,13-11,11-16,16-15,15-17,17-12,12-27 688.794729351
26 7 0 26-12,12-17,17-7 451.385001946
26 7 1 26-12,12-8,8-17,17-7 456.210778644
26 7 2 26-14,14-13,13-11,11-7 836.430095415
26 7 3 26-12,12-5,5-17,17-15,15-16,16-11,11-7 583.622994015
26 7 4 26-12,12-13,13-11,11-7 559.525257591
26 7 5 26-12,12-5,5-17,17-7 467.737118955
3 27 0 3-11,11-13,13-28,28-27 568.526734919
3 27 1 3-11,11-16,16-15,15-17,17-12,12-27 575.714479811
3 27 2 3-1,1-18,18-11,11-13,13-12,12-27 602.186252082
3 27 3 3-11,11-0,0-4,4-17,17-8,8-12,12-27 580.552091875
