s t k edges
46 24 2 46-47,47-1,1-0,0-4,4-5,5-3,3-24 37129.360855
46 24 3 46-45,45-42,42-26,26-21,21-30,30-37,37-36,36-35,35-34,34-29,29-6,6-22,22-24 29770.6147997
46 24 4 46-45,45-42,42-41,41-21,21-30,30-36,36-29,29-3,3-23,23-24 30547.0596739
46 24 5 46-45,45-42,42-26,26-21,21-30,30-32,32-33,33-7,7-3,3-24 29700.7295261
29 32 0 29-32 478.490611707
29 32 1 29-34,34-32 708.893637341
29 32 2 29-3,3-7,7-33,33-32 802.280071693
29 32 3 29-6,6-2,2-32 1005.91559408
29 32 4 29-36,36-37,37-32 1227.89024608
29 32 5 29-28,28-34,34-32 1022.25534399
33 37 0 33-32,32-37 848.015168643
33 37 1 33-32,32-34,34-35,35-36,36-37 1096.20765274
33 37 2 33-7,7-3,3-29,29-36,36-37 1182.15514913
33 37 3 33-2,2-32,32-30,30-37 1593.1008346
33 37 4 33-2,2-32,32-37 1247.79190605
33 37 5 33-32,32-30,30-37 1193.32409719
16 27 0 16-37,37-36,36-35,35-34,34-28,28-12,12-27 6729.35209765
16 27 1 16-37,37-36,36-29,29-27 6868.42615894
16 27 2 16-17,17-19,19-36,36-29,29-12,12-27 8066.5360135
16 27 3 16-37,37-32,32-29,29-27 7286.44001304
16 27 4 16-37,37-32,32-34,34-28,28-12,12-27 7310.12063682
16 27 5 16-37,37-36,36-35,35-34,34-29,29-27 6936.0744995
41 37 0 41-21,21-30,30-37 24509.1833692
41 37 1 41-26,26-21,21-30,30-37 24612.4832743
41 37 2 41-40,40-39,39-1,1-0,0-4,4-2,2-32,32-37 41295.2360592
41 37 3 41-21,21-30,30-36,36-37 24751.7708095
41 37 4 41-21,21-30,30-32,32-37 25485.2698656
41 37 5 41-42,42-26,26-21,21-30,30-37 25591.7497177
22 1 0 22-6,6-3,3-5,5-4,4-0,0-1 21346.4800752
22 1 1 22-6,6-2,2-4,4-0,0-1 21347.1501435
22 1 2 22-24,24-3,3-29,29-36,36-30,30-21,21-41,41-40,40-39,39-1 46257.9895657
22 1 3 22-24,24-3,3-2,2-4,4-0,0-1 21794.3647275
22 1 4 22-6,6-2,2-5,5-4,4-0,0-1 21412.8719748
22 1 5 22-6,6-3,3-7,7-33,33-2,2-4,4-0,0-1 21543.4804029
44 22 0 44-45,45-42,42-41,41-21,21-30,30-36,36-29,29-6,6-22 29440.5893305
44 22 1 44-1,1-0,0-4,4-2,2-6,6-22 36673.2542174
44 22 2 44-39,39-40,40-41,41-21,21-30,30-36,36-29,29-3,3-24,24-22 31583.7236645
44 22 3 44-45,45-42,42-26,26-21,21-30,30-32,32-33,33-7,7-3,3-6,6-22 29733.6610985
44 22 4 44-45,45-42,42-26,26-21,21-30,30-37,37-36,36-35,35-34,34-29,29-6,6-22 29614.8412401
44 22 5 44-45,45-42,42-41,41-21,21-30,30-32,32-29,29-6,6-22 29675.6558309
9 12 0 9-8,8-1,1-0,0-4,4-5,5-3,3-29,29-12 24300.7459361
9 12 1 9-8,8-1,1-0,0-4,4-5,5-3,3-29,29-28,28-12 24363.2940977
9 12 2 9-41,41-21,21-30,30-36,36-29,29-12 38614.6265811
9 12 3 9-8,8-1,1-0,0-4,4-2,2-6,6-29,29-12 24301.6050488
9 12 4 9-8,8-1,1-0,0-4,4-2,2-3,3-6,6-29,29-28,28-12 24423.3627827
9 12 5 9-8,8-1,1-0,0-4,4-5,5-3,3-29,29-14,14-13,13-12 24458.1839198
12 47 0 12-28,28-34,34-35,35-36,36-30,30-21,21-41,41-42,42-45,45-46,46-47 30091.2112919
12 47 1 12-28,28-34,34-35,35-36,36-37,37-30,30-21,21-41,41-42,42-45,45-46,46-47 30099.5909302
12 47 2 12-29,29-32,32-2,2-4,4-0,0-1,1-47 36759.4068995
12 47 3 12-11,11-29,29-36,36-30,30-21,21-41,41-42,42-45,45-44,44-47 32186.4111378
12 47 4 12-29,29-36,36-30,30-21,21-26,26-42,42-45,45-46,46-47 30354.7966411
12 47 5 12-28,28-34,34-35,35-36,36-37,37-30,30-21,21-26,26-42,42-45,45-46,46-47 30197.8148609
34 28 0 34-28 303.315018648
34 28 1 34-29,29-28 598.87293942
34 28 2 34-35,35-36,36-29,29-28 1115.09495359
34 28 3 34-32,32-29,29-12,12-28 1846.31674322
34 28 4 34-29,29-14,14-13,13-12,12-28 1405.19672927
34 28 5 34-32,32-33,33-7,7-3,3-29,29-28 1521.22039704
24 26 0 24-22,22-6,6-29,29-36,36-30,30-21,21-26 14891.7817631
24 26 1 24-3,3-7,7-33,33-32,32-30,30-21,21-26 14897.9244684
24 26 2 24-25,25-6,6-2,2-4,4-0,0-1,1-39,39-40,40-41,41-26 53683.7826631
24 26 3 24-3,3-29,29-34,34-35,35-36,36-37,37-30,30-21,21-26 15143.5656846
24 26 4 24-22,22-6,6-29,29-32,32-30,30-21,21-26 15126.8482635
24 26 5 24-3,3-29,29-36,36-30,30-21,21-26 15067.5377056
10 21 0 10-8,8-9,9-41,41-21 30279.9629569
10 21 1 10-8,8-9,9-41,41-26,26-21 30383.2628621
10 21 2 10-44,44-45,45-42,42-41,41-21 32035.0675953
10 21 3 10-8,8-1,1-0,0-4,4-2,2-32,32-30,30-21 33368.5247578
10 21 4 10-44,44-39,39-40,40-41,41-21 33425.7358431
10 21 5 10-44,44-45,45-42,42-26,26-21 32133.291526
13 8 0 13-12,12-29,29-3,3-5,5-4,4-0,0-1,1-8 21842.0103086
13 8 1 13-12,12-29,29-6,6-3,3-5,5-4,4-0,0-1,1-8 21842.199353
13 8 2 13-14,14-29,29-36,36-30,30-21,21-41,41-9,9-8 41230.8001922
13 8 3 13-14,14-29,29-6,6-2,2-4,4-0,0-1,1-8 21890.540034
13 8 4 13-12,12-29,29-32,32-2,2-4,4-0,0-1,1-8 22002.9862125
13 8 5 13-14,14-29,29-3,3-2,2-4,4-0,0-1,1-8 21949.5605619
0 3 0 0-4,4-5,5-3 5875.06143573
0 3 1 0-4,4-2,2-3 5934.94107632
0 3 2 0-1,1-39,39-40,40-41,41-21,21-30,30-36,36-29,29-3 60298.9698197
0 3 3 0-4,4-2,2-33,33-7,7-3 6072.06176345
0 3 4 0-4,4-5,5-2,2-6,6-3 6306.10345426
0 3 5 0-4,4-2,2-32,32-29,29-3 6764.50653723
38 16 0 38-46,46-45,45-42,42-41,41-21,21-30,30-37,37-16 29788.4945055
38 16 1 38-46,46-45,45-42,42-26,26-21,21-30,30-37,37-16 29886.7184362
38 16 2 38-47,47-1,1-0,0-4,4-2,2-32,32-37,37-18,18-17,17-16 40279.1413832
38 16 3 38-46,46-45,45-42,42-41,41-21,21-30,30-36,36-19,19-17,17-16 31202.9044431
38 16 4 38-46,46-45,45-42,42-26,26-21,21-30,30-32,32-34,34-35,35-36,36-37,37-16 31110.9974167
38 16 5 38-47,47-46,46-45,45-42,42-41,41-21,21-30,30-37,37-16 31174.4287214
3 14 0 3-29,29-14 773.353795858
3 14 1 3-6,6-29,29-14 773.542840285
3 14 2 3-29,29-12,12-13,13-14 1307.8106574
3 14 3 3-6,6-15,15-14 1685.00015831
3 14 4 3-7,7-33,33-32,32-29,29-14 1325.65528163
3 14 5 3-29,29-28,28-12,12-13,13-14 1370.35881904
28 30 0 28-34,34-35,35-36,36-30 980.672057281
28 30 1 28-34,34-35,35-36,36-37,37-30 989.051695637
28 30 2 28-29,29-36,36-30 1208.58163749
28 30 3 28-29,29-32,32-30 1443.64813791
28 30 4 28-34,34-32,32-30 1378.49324277
28 30 5 28-29,29-32,32-37,37-30 1634.97512995
1 36 0 1-0,0-4,4-2,2-32,32-34,34-35,35-36 21578.3989683
1 36 1 1-0,0-4,4-2,2-32,32-37,37-36 21581.1735629
1 36 2 1-39,39-40,40-41,41-21,21-30,30-36 44465.8333058
1 36 3 1-0,0-4,4-5,5-3,3-29,29-36 21708.1979496
1 36 4 1-0,0-4,4-5,5-2,2-6,6-29,29-36 21774.7788936
1 36 5 1-0,0-4,4-2,2-33,33-32,32-37,37-36 21822.0253755
40 9 0 40-41,41-9 14014.186479
40 9 1 40-39,39-44,44-45,45-42,42-41,41-9 20669.7269669
40 9 2 40-39,39-1,1-8,8-9 21210.989582
40 9 3 40-39,39-44,44-10,10-8,8-9 22392.1577466
40 9 4 40-41,41-42,42-45,45-46,46-47,47-1,1-8,8-9 22981.056294
40 9 5 40-39,39-44,44-1,1-8,8-9 21862.8277547
21 41 0 21-41 13649.6772872
21 41 1 21-26,26-41 13752.9771923
21 41 2 21-26,26-42,42-41 14732.2436357
21 41 3 21-30,30-32,32-2,2-4,4-0,0-1,1-8,8-9,9-41 47509.4991389
21 41 4 21-26,26-42,42-45,45-44,44-39,39-40,40-41 22687.793239
21 41 5 21-30,30-37,37-32,32-2,2-5,5-4,4-0,0-1,1-8,8-9,9-41 47766.5479622
4 23 0 4-5,5-3,3-23 1673.15005355
4 23 1 4-2,2-3,3-23 1733.02969414
4 23 2 4-5,5-3,3-24,24-23 1864.69615277
4 23 3 4-2,2-6,6-25,25-23 2507.6689858
4 23 4 4-2,2-33,33-7,7-3,3-23 1870.15038126
4 23 5 4-5,5-2,2-6,6-22,22-24,24-23 2119.7931843
26 36 0 26-21,21-30,30-36 13563.7365176
26 36 1 26-21,21-30,30-37,37-36 13572.1161559
26 36 2 26-41,41-40,40-39,39-1,1-0,0-4,4-5,5-3,3-29,29-36 52713.594643
26 36 3 26-21,21-30,30-32,32-34,34-35,35-36 14545.4280578
26 36 4 26-21,21-30,30-32,32-37,37-36 14548.2026523
26 36 5 26-21,21-30,30-32,32-29,29-36 14836.202943
7 10 0 7-33,33-2,2-4,4-0,0-1,1-8,8-10 22134.1798981
7 10 1 7-3,3-2,2-4,4-0,0-1,1-44,44-10 50954.7649865
7 10 2 7-33,33-32,32-30,30-21,21-41,41-9,9-8,8-10 41837.1548017
7 10 3 7-3,3-5,5-4,4-0,0-1,1-8,8-10 22202.6584948
7 10 4 7-3,3-6,6-2,2-5,5-4,4-0,0-1,1-8,8-10 22633.7005133
7 10 5 7-33,33-32,32-2,2-4,4-0,0-1,1-8,8-10 22421.9449342
46 35 0 46-45,45-42,42-41,41-21,21-30,30-36,36-35 28485.4592956
46 35 1 46-45,45-42,42-41,41-21,21-30,30-37,37-36,36-35 28493.838934
46 35 2 46-47,47-1,1-0,0-4,4-2,2-32,32-34,34-35 37044.4881572
46 35 3 46-45,45-42,42-26,26-21,21-30,30-32,32-34,34-35 29131.0914645
46 35 4 46-45,45-42,42-26,26-21,21-30,30-36,36-35 28583.6832263
46 35 5 46-45,45-42,42-41,41-21,21-30,30-36,36-29,29-34,34-35 29156.2242591
16 18 0 16-37,37-18 1590.88575021
16 18 1 16-17,17-18 1595.48176482
16 18 2 16-17,17-19,19-36,36-37,37-18 3013.67532616
16 18 3 16-37,37-30,30-36,36-19,19-17,17-18 4049.08279159
16 18 4 16-17,17-19,19-36,36-35,35-34,34-32,32-37,37-18 4178.31422005
16 18 5 16-37,37-36,36-19,19-17,17-18 3520.82650936
41 46 0 41-42,42-45,45-46 3642.03037443
41 46 1 41-42,42-45,45-44,44-47,47-46 5603.01323756
41 46 2 41-40,40-39,39-44,44-47,47-46 6993.68148534
41 46 3 41-9,9-8,8-1,1-47,47-38,38-46 32659.994632
41 46 4 41-26,26-42,42-45,45-46 25968.6557155
41 46 5 41-40,40-39,39-44,44-45,45-46 7615.63435351
22 24 0 22-24 288.355071807
22 24 1 22-6,6-3,3-24 1142.08331366
22 24 2 22-6,6-29,29-3,3-24 1506.09143676
22 24 3 22-6,6-25,25-24 2009.01908107
22 24 4 22-6,6-25,25-23,23-24 2386.22289997
22 24 5 22-6,6-2,2-3,3-24 1796.7350141
44 13 0 44-45,45-42,42-41,41-21,21-30,30-36,36-35,35-34,34-28,28-12,12-13 29406.7500222
44 13 1 44-45,45-42,42-41,41-21,21-30,30-36,36-29,29-14,14-13 29619.7820535
44 13 2 44-1,1-0,0-4,4-5,5-3,3-29,29-12,12-13 37168.1143825
44 13 3 44-39,39-40,40-41,41-21,21-30,30-36,36-29,29-14,14-13 31010.4503012
44 13 4 44-45,45-42,42-26,26-21,21-30,30-37,37-36,36-35,35-34,34-28,28-12,12-13 29513.3535913
44 13 5 44-45,45-42,42-26,26-21,21-30,30-36,36-29,29-12,12-13 29670.3353715
47 0 0 47-1,1-0 29761.5063251
47 0 1 47-44,44-1,1-0 31232.78091
47 0 2 47-46,46-45,45-42,42-41,41-21,21-30,30-32,32-2,2-4,4-0 35337.3012899
47 0 3 47-44,44-10,10-8,8-1,1-0 31762.1109019
47 0 4 47-44,44-39,39-1,1-0 31985.8721507
47 0 5 47-38,38-46,46-45,45-44,44-1,1-0 35189.7204795
12 38 0 12-28,28-34,34-35,35-36,36-30,30-21,21-41,41-42,42-45,45-46,46-38 30193.8110672
12 38 1 12-28,28-34,34-35,35-36,36-37,37-30,30-21,21-41,41-42,42-45,45-46,46-38 30202.1907056
12 38 2 12-29,29-32,32-2,2-4,4-0,0-1,1-47,47-38 38247.9408908
12 38 3 12-29,29-36,36-30,30-21,21-26,26-42,42-45,45-46,46-38 30457.3964165
12 38 4 12-29,29-36,36-37,37-30,30-21,21-26,26-42,42-45,45-46,46-38 30465.7760548
12 38 5 12-11,11-29,29-36,36-30,30-21,21-41,41-42,42-45,45-46,46-38 32071.8809847
34 23 0 34-29,29-3,3-23 1571.21172231
34 23 1 34-29,29-6,6-22,22-24,24-23 1587.00187896
34 23 2 34-32,32-33,33-7,7-3,3-23 1765.08998229
34 23 3 34-28,28-29,29-3,3-24,24-23 2076.11952818
34 23 4 34-32,32-2,2-3,3-23 2027.74603257
34 23 5 34-29,29-6,6-25,25-23 2040.59951176
45 42 0 45-42 1990.97281208
45 42 1 45-44,44-39,39-40,40-41,41-42 6948.91920898
45 42 2 45-46,46-47,47-44,44-39,39-40,40-41,41-42 8644.73904769
45 42 3 45-44,44-1,1-8,8-9,9-41,41-42 32495.3731739
45 42 4 45-44,44-10,10-8,8-9,9-41,41-42 33024.7031658
45 42 5 45-46,46-38,38-47,47-44,44-39,39-40,40-41,41-26,26-42 32562.4981554
10 28 0 10-8,8-1,1-0,0-4,4-5,5-3,3-29,29-28 22738.6134451
10 28 1 10-8,8-1,1-0,0-4,4-5,5-3,3-6,6-29,29-28 22738.8024895
10 28 2 10-43,43-9,9-41,41-21,21-30,30-32,32-34,34-28 66146.8414805
10 28 3 10-8,8-1,1-0,0-4,4-2,2-32,32-34,34-28 22834.4344538
10 28 4 10-8,8-1,1-0,0-4,4-2,2-6,6-29,29-28 22739.4725578
10 28 5 10-8,8-1,1-0,0-4,4-2,2-3,3-29,29-28 22798.4930857
13 1 0 13-12,12-29,29-3,3-5,5-4,4-0,0-1 21842.0103086
13 1 1 13-12,12-29,29-6,6-3,3-5,5-4,4-0,0-1 21842.199353
13 1 2 13-14,14-29,29-36,36-30,30-21,21-41,41-40,40-39,39-1 45684.7162025
13 1 3 13-14,14-29,29-6,6-2,2-4,4-0,0-1 21890.540034
13 1 4 13-12,12-29,29-32,32-2,2-4,4-0,0-1 22002.9862125
13 1 5 13-14,14-29,29-3,3-2,2-4,4-0,0-1 21949.5605619
0 26 0 0-4,4-2,2-32,32-30,30-21,21-26 19760.7936955
0 26 1 0-4,4-5,5-2,2-32,32-30,30-21,21-26 19826.5155268
0 26 2 0-1,1-39,39-40,40-41,41-26 45955.598646
0 26 3 0-4,4-2,2-33,33-32,32-37,37-30,30-21,21-26 20192.9725002
0 26 4 0-4,4-5,5-3,3-7,7-33,33-32,32-30,30-21,21-26 20152.1192774
0 26 5 0-4,4-2,2-32,32-34,34-35,35-36,36-30,30-21,21-26 20191.9335333
38 11 0 38-46,46-45,45-42,42-41,41-21,21-30,30-36,36-35,35-34,34-28,28-12,12-11 31050.2806593
38 11 1 38-46,46-45,45-42,42-41,41-21,21-30,30-37,37-36,36-35,35-34,34-28,28-12,12-11 31058.6602976
38 11 2 38-47,47-1,1-0,0-4,4-5,5-3,3-29,29-11 38943.2038938
38 11 3 38-46,46-45,45-42,42-41,41-21,21-30,30-36,36-29,29-11 31215.4113926
38 11 4 38-46,46-45,45-42,42-41,41-21,21-30,30-36,36-29,29-12,12-11 31215.6420779
38 11 5 38-46,46-45,45-42,42-26,26-21,21-30,30-37,37-36,36-35,35-34,34-28,28-12,12-11 31156.8842284
25 6 0 25-6 1147.74509306
25 6 1 25-24,24-22,22-6 1149.62905982
25 6 2 25-24,24-3,3-6 1325.57404682
25 6 3 25-23,23-3,3-29,29-6 1875.23988959
25 6 4 25-23,23-3,3-2,2-6 2165.88346694
25 6 5 25-23,23-24,24-22,22-6 1526.83287872
28 21 0 28-34,34-35,35-36,36-30,30-21 11571.860179
28 21 1 28-29,29-36,36-30,30-21 11799.7697592
28 21 2 28-34,34-32,32-2,2-4,4-0,0-1,1-39,39-40,40-41,41-21 55079.0021324
28 21 3 28-29,29-32,32-30,30-21 12034.8362596
28 21 4 28-29,29-36,36-37,37-30,30-21 11808.1493975
28 21 5 28-34,34-32,32-30,30-21 11969.6813645
14 32 0 14-29,29-32 887.60980875
14 32 1 14-29,29-34,34-32 1118.01283438
14 32 2 14-13,13-12,12-28,28-34,34-32 1419.45993679
14 32 3 14-15,15-6,6-2,2-32 2326.49210915
14 32 4 14-29,29-3,3-7,7-33,33-32 1211.39926874
14 32 5 14-13,13-12,12-29,29-32 1422.06667029
4 30 0 4-5,5-2,2-32,32-30 1533.72549054
4 30 1 4-2,2-32,32-37,37-30 1659.33065127
4 30 2 4-2,2-33,33-32,32-30 1708.85547191
4 30 3 4-5,5-3,3-29,29-36,36-30 2028.94247836
4 30 4 4-2,2-32,32-34,34-35,35-36,36-30 1899.14349701
4 30 5 4-5,5-3,3-7,7-33,33-32,32-30 1859.32924113
26 47 0 26-42,42-45,45-46,46-47 15674.7315251
26 47 1 26-41,41-42,42-45,45-46,46-47 15679.8074996
26 47 2 26-41,41-40,40-39,39-44,44-47 17287.6056757
26 47 3 26-42,42-45,45-44,44-47 15891.8614535
26 47 4 26-21,21-41,41-42,42-45,45-46,46-38,38-47 22341.8944302
26 47 5 26-42,42-41,41-40,40-39,39-44,44-47 18266.8721191
7 3 0 7-3 132.739462216
7 3 1 7-33,33-2,2-3 718.242497672
7 3 2 7-33,33-32,32-2,2-3 1006.00753382
7 3 3 7-33,33-2,2-6,6-3 1023.68304431
7 3 4 7-33,33-32,32-29,29-3 1148.03122118
7 3 5 7-33,33-2,2-5,5-3 1116.19196834
46 42 0 46-45,45-42 3149.85916552
46 42 1 46-47,47-44,44-45,45-42 5110.84202865
46 42 2 46-47,47-44,44-39,39-40,40-41,41-42 7485.85269425
46 42 3 46-38,38-47,47-1,1-8,8-9,9-41,41-42 33152.1658409
46 42 4 46-45,45-44,44-39,39-40,40-41,41-26,26-42 30434.4309035
46 42 5 46-38,38-47,47-44,44-45,45-42 6701.97579527
16 9 0 16-37,37-32,32-2,2-4,4-0,0-1,1-8,8-9 24632.0638557
16 9 1 16-37,37-30,30-21,21-41,41-9 38043.9486008
16 9 2 16-17,17-18,18-37,37-32,32-2,2-4,4-0,0-1,1-8,8-9 26492.9223323
16 9 3 16-37,37-36,36-29,29-3,3-5,5-4,4-0,0-1,1-8,8-9 25010.0553212
16 9 4 16-37,37-32,32-33,33-2,2-5,5-4,4-0,0-1,1-8,8-9 24938.6374997
16 9 5 16-37,37-36,36-29,29-6,6-2,2-4,4-0,0-1,1-8,8-9 25010.9144339
19 4 0 19-36,36-35,35-34,34-32,32-2,2-4 2525.55751939
19 4 1 19-36,36-29,29-3,3-5,5-4 2655.35650074
19 4 2 19-17,17-16,16-37,37-32,32-2,2-4 3001.99188234
19 4 3 19-36,36-29,29-6,6-2,2-5,5-4 2721.93744474
19 4 4 19-36,36-37,37-32,32-33,33-2,2-4 2769.18392663
19 4 5 19-36,36-29,29-6,6-3,3-5,5-4 2655.54554517
41 23 0 41-21,21-30,30-32,32-33,33-7,7-3,3-23 26252.172592
41 23 1 41-26,26-21,21-30,30-32,32-33,33-7,7-3,3-23 26355.4724972
41 23 2 41-40,40-39,39-1,1-0,0-4,4-5,5-3,3-24,24-23 41768.919521
41 23 3 41-21,21-30,30-36,36-29,29-6,6-22,22-24,24-23 26437.5759859
41 23 4 41-21,21-30,30-37,37-36,36-35,35-34,34-29,29-3,3-23 26497.8138082
41 23 5 41-21,21-30,30-36,36-29,29-3,3-23 26421.7858293
22 19 0 22-6,6-29,29-34,34-35,35-36,36-19 2119.17439791
22 19 1 22-6,6-29,29-36,36-37,37-16,16-17,17-19 2776.1529044
22 19 2 22-24,24-3,3-29,29-36,36-19 2803.99214354
22 19 3 22-24,24-3,3-2,2-32,32-37,37-18,18-17,17-19 4842.51376413
22 19 4 22-6,6-3,3-7,7-33,33-32,32-34,34-35,35-36,36-19 2677.51373243
22 19 5 22-6,6-29,29-36,36-19 2051.52605735
44 4 0 44-45,45-42,42-41,41-21,21-30,30-32,32-2,2-4 29483.4809548
44 4 1 44-45,45-42,42-41,41-21,21-30,30-32,32-2,2-5,5-4 29549.2027861
44 4 2 44-1,1-0,0-4 35390.7814064
44 4 3 44-45,45-42,42-26,26-21,21-30,30-37,37-32,32-2,2-4 29773.0318775
44 4 4 44-39,39-40,40-41,41-21,21-30,30-32,32-2,2-4 30874.1492025
44 4 5 44-45,45-42,42-26,26-21,21-30,30-32,32-33,33-2,2-4 29822.5566981
47 9 0 47-1,1-8,8-9 17324.9236855
47 9 1 47-46,46-45,45-42,42-41,41-9 17385.9675542
47 9 2 47-44,44-45,45-42,42-41,41-9 17603.0974826
47 9 3 47-44,44-10,10-43,43-9 43222.7254215
47 9 4 47-44,44-1,1-8,8-9 18796.1982704
47 9 5 47-38,38-46,46-45,45-44,44-39,39-40,40-41,41-9 22950.7052999
34 46 0 34-35,35-36,36-30,30-21,21-41,41-42,42-45,45-46 28560.2528219
34 46 1 34-35,35-36,36-37,37-30,30-21,21-41,41-42,42-45,45-46 28568.6324603
34 46 2 34-32,32-2,2-4,4-0,0-1,1-47,47-46 36969.6946308
34 46 3 34-32,32-30,30-21,21-26,26-42,42-45,45-46 29056.2979381
34 46 4 34-29,29-36,36-30,30-21,21-26,26-42,42-45,45-46 29179.6546635
34 46 5 34-32,32-30,30-21,21-41,41-42,42-45,45-46 28958.0740074
17 46 0 17-16,16-37,37-30,30-21,21-41,41-42,42-45,45-46 29225.4451977
17 46 1 17-16,16-37,37-30,30-21,21-26,26-42,42-45,45-46 29323.6691284
17 46 2 17-18,18-37,37-32,32-2,2-4,4-0,0-1,1-47,47-46 39251.0569244
17 46 3 17-19,19-36,36-30,30-21,21-41,41-42,42-45,45-46 29816.9012655
17 46 4 17-19,19-36,36-30,30-21,21-26,26-42,42-45,45-46 29915.1251962
17 46 5 17-18,18-37,37-30,30-21,21-41,41-42,42-45,45-46 30263.3498045
37 35 0 37-36,36-35 342.625190373
37 35 1 37-30,30-36,36-35 870.881472605
37 35 2 37-36,36-29,29-34,34-35 1013.39015388
37 35 3 37-32,32-34,34-35 1072.98078219
37 35 4 37-32,32-29,29-28,28-34,34-35 1744.76571462
37 35 5 37-30,30-32,32-34,34-35 1418.28971074
45 35 0 45-42,42-41,41-21,21-30,30-36,36-35 27326.5729422
45 35 1 45-42,42-41,41-21,21-30,30-37,37-36,36-35 27334.9525805
45 35 2 45-44,44-1,1-0,0-4,4-2,2-32,32-34,34-35 37978.8292568
45 35 3 45-42,42-26,26-21,21-30,30-32,32-34,34-35 27972.205111
45 35 4 45-42,42-26,26-21,21-30,30-36,36-35 27424.7968729
45 35 5 45-42,42-41,41-21,21-30,30-36,36-29,29-34,34-35 27997.3379057
10 7 0 10-8,8-1,1-0,0-4,4-2,2-33,33-7 22134.1798981
10 7 1 10-8,8-1,1-0,0-4,4-5,5-3,3-7 22202.6584948
10 7 2 10-43,43-9,9-41,41-21,21-30,30-32,32-33,33-7 65734.3519609
10 7 3 10-8,8-1,1-0,0-4,4-2,2-3,3-7 22262.5381354
10 7 4 10-8,8-1,1-0,0-4,4-5,5-2,2-6,6-3,3-7 22633.7005133
10 7 5 10-8,8-1,1-0,0-4,4-2,2-32,32-33,33-7 22421.9449342
35 21 0 35-36,36-30,30-21 11193.751634
35 21 1 35-36,36-37,37-30,30-21 11202.1312724
35 21 2 35-34,34-32,32-2,2-4,4-0,0-1,1-39,39-40,40-41,41-21 54850.4806401
35 21 3 35-34,34-29,29-32,32-30,30-21 12099.5830979
35 21 4 35-34,34-28,28-29,29-36,36-30,30-21 12177.8783042
35 21 5 35-36,36-37,37-32,32-30,30-21 12178.2177688
0 17 0 0-4,4-2,2-32,32-37,37-16,16-17 7579.71952505
0 17 1 0-4,4-5,5-2,2-32,32-37,37-16,16-17 7645.44135636
0 17 2 0-1,1-39,39-40,40-41,41-21,21-30,30-36,36-19,19-17 60964.6188793
0 17 3 0-4,4-5,5-3,3-29,29-36,36-37,37-16,16-17 7957.7109905
0 17 4 0-4,4-2,2-32,32-37,37-18,18-17 8617.62413187
0 17 5 0-4,4-2,2-6,6-29,29-36,36-37,37-16,16-17 7958.57010319
38 2 0 38-46,46-45,45-42,42-41,41-21,21-30,30-32,32-2 29861.8906253
38 2 1 38-46,46-45,45-42,42-26,26-21,21-30,30-32,32-2 29960.114556
38 2 2 38-47,47-1,1-0,0-4,4-2 36828.0507563
38 2 3 38-46,46-45,45-42,42-41,41-21,21-30,30-37,37-32,32-33,33-2 30294.06943
38 2 4 38-46,46-45,45-42,42-26,26-21,21-30,30-36,36-35,35-34,34-32,32-2 30391.2543938
38 2 5 38-46,46-45,45-42,42-41,41-21,21-30,30-32,32-33,33-7,7-3,3-2 30313.0958478
25 15 0 25-6,6-15 2133.01870491
25 15 1 25-24,24-22,22-6,6-15 2134.90267167
25 15 2 25-6,6-29,29-15 2219.63176876
25 15 3 25-24,24-3,3-29,29-14,14-15 2434.00427018
25 15 4 25-23,23-3,3-6,6-15 2496.50537834
25 15 5 25-23,23-3,3-29,29-15 2582.92939777
14 43 0 14-29,29-3,3-5,5-4,4-0,0-1,1-8,8-10,10-43 37203.0897965
14 43 1 14-29,29-32,32-30,30-21,21-41,41-9,9-43 51956.8387909
14 43 2 14-15,15-6,6-2,2-4,4-0,0-1,1-44,44-10,10-43 66807.6330783
14 43 3 14-29,29-6,6-3,3-5,5-4,4-0,0-1,1-8,8-9,9-43 37408.0806899
14 43 4 14-29,29-3,3-2,2-4,4-0,0-1,1-8,8-10,10-43 37262.9694371
14 43 5 14-29,29-6,6-2,2-4,4-0,0-1,1-8,8-9,9-43 37408.7507582
4 5 0 4-5 267.481419994
4 5 1 4-2,2-5 725.310531251
4 5 2 4-2,2-3,3-5 1313.57033212
4 5 3 4-2,2-33,33-7,7-3,3-5 1450.69101925
4 5 4 4-2,2-6,6-3,3-5 1619.01087876
4 5 5 4-2,2-32,32-29,29-3,3-5 2143.13579304
46 45 0 46-45 1158.88635344
46 45 1 46-47,47-44,44-45 3119.86921657
46 45 2 46-38,38-47,47-44,44-45 4711.00298318
46 45 3 46-47,47-1,1-8,8-9,9-41,41-42,42-45 33552.0048863
46 45 4 46-47,47-44,44-39,39-40,40-41,41-26,26-42,42-45 31803.4508474
46 45 5 46-38,38-47,47-1,1-44,44-45 33891.9365461
29 11 0 29-11 1453.86754282
29 11 1 29-12,12-11 1454.09822806
29 11 2 29-28,28-12,12-11 1516.64638969
29 11 3 29-14,14-13,13-12,12-11 1611.53621173
29 11 4 29-34,34-28,28-12,12-11 1809.91472034
29 11 5 29-15,15-14,14-13,13-12,12-11 2609.60659361
16 0 0 16-37,37-32,32-2,2-4,4-0 7168.24259015
16 0 1 16-37,37-32,32-2,2-5,5-4,4-0 7233.96442145
