s t k edges
5 13 3 5-17,17-16,16-6,6-1,1-0,0-3,3-8,8-13 9342.8952025
5 13 4 5-19,19-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10,10-9,9-13 4275.25468589
5 13 5 5-19,19-18,18-16,16-6,6-1,1-0,0-3,3-8,8-13 9940.32375873
6 2 0 6-1,1-0,0-3,3-2 1271.62974804
6 2 1 6-20,20-14,14-15,15-3,3-2 2332.99073315
6 2 2 6-1,1-0,0-3,3-8,8-13,13-9,9-10,10-11,11-12,12-2 4357.4842594
6 2 3 6-16,16-17,17-5,5-8,8-3,3-2 8972.82049523
6 2 4 6-20,20-19,19-5,5-8,8-3,3-2 4833.86616968
6 2 5 6-16,16-18,18-19,19-20,20-14,14-15,15-3,3-2 8396.61991789
7 11 0 7-4,4-6,6-1,1-0,0-3,3-2,2-12,12-11 2618.26441429
7 11 1 7-6,6-20,20-14,14-15,15-3,3-2,2-12,12-11 3384.86732985
7 11 2 7-6,6-1,1-0,0-3,3-8,8-13,13-9,9-10,10-11 3626.94173314
7 11 3 7-4,4-6,6-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11 9766.82793877
7 11 4 7-6,6-20,20-19,19-5,5-8,8-3,3-2,2-12,12-11 5885.74276638
7 11 5 7-6,6-20,20-19,19-5,5-8,8-13,13-9,9-10,10-11 5333.11554367
20 17 0 20-19,19-5,5-17 3385.33309723
20 17 1 20-19,19-18,18-16,16-17 3639.53318804
20 17 2 20-14,14-15,15-3,3-8,8-5,5-17 5058.29297868
20 17 3 20-6,6-16,16-17 5834.01617624
20 17 4 20-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-17 7931.90034491
20 17 5 20-14,14-15,15-3,3-0,0-1,1-6,6-16,16-17 6733.46020635
18 1 0 18-19,19-20,20-14,14-15,15-3,3-0,0-1 3094.01155977
18 1 1 18-19,19-20,20-6,6-1 3207.96288713
18 1 2 18-16,16-6,6-1 6160.73603271
18 1 3 18-16,16-17,17-5,5-8,8-3,3-0,0-1 6720.17667211
18 1 4 18-19,19-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-0,0-1 5910.93466704
18 1 5 18-19,19-5,5-17,17-16,16-6,6-1 8808.39148
16 17 0 16-17 559.122900954
16 17 1 16-18,18-19,19-5,5-17 5138.49708135
16 17 2 16-18,18-19,19-20,20-14,14-15,15-3,3-8,8-5,5-17 8138.70326577
16 17 3 16-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-17 10915.1192426
16 17 4 16-6,6-20,20-19,19-5,5-17 8660.22637252
16 17 5 16-6,6-1,1-0,0-3,3-8,8-5,5-17 9271.82526886
12 3 0 12-2,2-3 431.011244963
12 3 1 12-11,11-10,10-9,9-13,13-8,8-3 3068.34533985
12 3 2 12-11,11-10,10-9,9-13,13-8,8-5,5-19,19-20,20-14,14-15,15-3 5673.9631805
12 3 3 12-11,11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-6,6-1,1-0,0-3 11043.2308986
12 3 4 12-11,11-10,10-9,9-13,13-8,8-5,5-19,19-20,20-6,6-1,1-0,0-3 6904.27657301
12 3 5 12-11,11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-18,18-19,19-20,20-14,14-15,15-3 9910.10889547
13 2 0 13-9,9-10,10-11,11-12,12-2 1693.74085641
13 2 1 13-8,8-3,3-2 1805.61572841
13 2 2 13-8,8-5,5-19,19-20,20-14,14-15,15-3,3-2 4411.23356905
13 2 3 13-8,8-5,5-17,17-16,16-6,6-1,1-0,0-3,3-2 9780.50128712
13 2 4 13-8,8-5,5-19,19-20,20-6,6-1,1-0,0-3,3-2 5641.54696157
13 2 5 13-8,8-5,5-17,17-16,16-18,18-19,19-20,20-14,14-15,15-3,3-2 8647.37928403
1 4 0 1-6,6-4 812.537722962
1 4 1 1-6,6-7,7-4 816.949774497
1 4 2 1-0,0-3,3-15,15-14,14-20,20-6,6-4 2990.26077323
1 4 3 1-0,0-3,3-8,8-5,5-17,17-16,16-6,6-4 9630.09053531
1 4 4 1-0,0-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-19,19-20,20-6,6-7,7-4 7138.842235
1 4 5 1-0,0-3,3-15,15-14,14-20,20-19,19-18,18-16,16-6,6-4 9053.88995797
2 3 0 2-3 206.751036726
2 3 1 2-12,12-11,11-10,10-9,9-13,13-8,8-3 3292.60554809
2 3 2 2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-19,19-20,20-14,14-15,15-3 5898.22338874
2 3 3 2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-6,6-1,1-0,0-3 11267.4911068
2 3 4 2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-19,19-20,20-6,6-1,1-0,0-3 7128.53678125
2 3 5 2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-18,18-19,19-20,20-14,14-15,15-3 10134.3691037
6 5 0 6-20,20-19,19-5 2540.19747396
6 5 1 6-1,1-0,0-3,3-8,8-5 3151.7963703
6 5 2 6-1,1-0,0-3,3-15,15-14,14-20,20-19,19-5 3439.64150407
6 5 3 6-16,16-17,17-5 6679.15179951
6 5 4 6-16,16-18,18-19,19-5 7276.58035574
6 5 5 6-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5 5856.45132912
7 0 0 7-6,6-1,1-0 1081.29910003
7 0 1 7-4,4-6,6-1,1-0 1376.05716958
7 0 2 7-6,6-20,20-14,14-15,15-3,3-0 2431.15337814
7 0 3 7-6,6-16,16-17,17-5,5-8,8-3,3-0 9070.98314022
7 0 4 7-4,4-6,6-20,20-19,19-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-0 6870.08085794
7 0 5 7-6,6-16,16-18,18-19,19-20,20-14,14-15,15-3,3-0 8494.78256289
5 16 0 5-17,17-16 2550.09571304
5 16 1 5-19,19-18,18-16 3147.52426926
5 16 2 5-8,8-3,3-15,15-14,14-20,20-19,19-18,18-16 6147.73045369
5 16 3 5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-0,0-1,1-6,6-16 8924.14643049
5 16 4 5-19,19-20,20-6,6-16 6669.25356044
5 16 5 5-8,8-3,3-0,0-1,1-6,6-16 7280.85245678
16 8 0 16-17,17-5,5-8 3708.98206648
16 8 1 16-18,18-19,19-5,5-8 4306.4106227
16 8 2 16-18,18-19,19-20,20-14,14-15,15-3,3-8 4988.84410025
16 8 3 16-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8 7765.26007705
16 8 4 16-6,6-1,1-0,0-3,3-8 6121.96610334
16 8 5 16-6,6-20,20-19,19-5,5-8 7828.13991387
19 5 0 19-5 730.737133664
19 5 1 19-20,20-14,14-15,15-3,3-8,8-5 3730.94331809
19 5 2 19-20,20-6,6-1,1-0,0-3,3-8,8-5 4961.2567106
19 5 3 19-18,18-16,16-17,17-5 4966.88284864
19 5 4 19-20,20-6,6-16,16-17,17-5 8488.61213981
19 5 5 19-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5 5374.2372918
20 6 0 20-6 1145.83718881
20 6 1 20-14,14-15,15-3,3-0,0-1,1-6 2045.28121892
20 6 2 20-19,19-5,5-8,8-3,3-0,0-1,1-6 4546.15665545
20 6 3 20-19,19-18,18-16,16-6 7209.46637356
20 6 4 20-19,19-5,5-17,17-16,16-6 8073.51208466
20 6 5 20-14,14-15,15-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-6 11389.7659398
8 4 0 8-3,3-0,0-1,1-6,6-7,7-4 2303.16211263
8 4 1 8-3,3-15,15-14,14-20,20-6,6-4 3360.1110462
8 4 2 8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-0,0-1,1-6,6-4 3942.0440348
8 4 3 8-5,5-17,17-16,16-6,6-4 8143.87819718
8 4 4 8-5,5-19,19-20,20-6,6-7,7-4 4009.33592316
8 4 5 8-5,5-19,19-20,20-6,6-4 4004.92387163
9 1 0 9-10,10-11,11-12,12-2,2-3,3-0,0-1 2152.47631673
9 1 1 9-13,13-8,8-3,3-0,0-1 2463.24233324
9 1 2 9-10,10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-6,6-1 4227.23265931
9 1 3 9-13,13-8,8-5,5-17,17-16,16-6,6-1 9321.76582679
9 1 4 9-13,13-8,8-5,5-19,19-20,20-6,6-1 5182.81150124
9 1 5 9-13,13-8,8-5,5-19,19-18,18-16,16-6,6-1 9919.19438302
10 6 0 10-11,11-12,12-2,2-3,3-0,0-1,1-6 2364.09300211
10 6 1 10-9,9-13,13-8,8-3,3-0,0-1,1-6 3265.02100533
10 6 2 10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-6 3425.45398722
10 6 3 10-9,9-13,13-8,8-5,5-17,17-16,16-6 9110.14914142
10 6 4 10-9,9-13,13-8,8-5,5-19,19-20,20-6 4971.19481587
10 6 5 10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-19,19-18,18-16,16-6 9489.08317196
0 16 0 0-3,3-15,15-14,14-20,20-19,19-18,18-16 4205.0594412
0 16 1 0-3,3-8,8-5,5-17,17-16 4781.26001853
0 16 2 0-1,1-6,6-16 5049.68815128
0 16 3 0-1,1-6,6-20,20-19,19-18,18-16 5146.87954071
0 16 4 0-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-17,17-16 6424.55399224
0 16 5 0-3,3-15,15-14,14-20,20-6,6-16 6399.5424294
14 0 0 14-15,15-3,3-0 606.80437957
14 0 1 14-20,20-6,6-1,1-0 2584.31402816
14 0 2 14-20,20-19,19-5,5-8,8-3,3-0 4143.36936518
14 0 3 14-20,20-19,19-18,18-16,16-6,6-1,1-0 8647.94321291
14 0 4 14-20,20-19,19-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-0 5786.6633389
14 0 5 14-15,15-3,3-8,8-5,5-17,17-16,16-6,6-1,1-0 10149.2592564
12 16 0 12-2,2-3,3-15,15-14,14-20,20-19,19-18,18-16 4491.82403966
12 16 1 12-2,2-3,3-8,8-5,5-17,17-16 5068.02461699
12 16 2 12-11,11-10,10-9,9-13,13-8,8-5,5-17,17-16 5849.29610078
12 16 3 12-2,2-3,3-0,0-1,1-6,6-16 5624.94604275
12 16 4 12-11,11-10,10-9,9-13,13-8,8-5,5-19,19-18,18-16 6446.724657
12 16 5 12-2,2-3,3-15,15-14,14-20,20-6,6-16 6686.30702786
15 5 0 15-14,14-20,20-19,19-5 2058.94566132
15 5 1 15-3,3-8,8-5 2402.73479043
15 5 2 15-3,3-0,0-1,1-6,6-20,20-19,19-5 3920.89331671
15 5 3 15-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5 4046.02876414
15 5 4 15-14,14-20,20-6,6-16,16-17,17-5 8489.57436449
15 5 5 15-14,14-20,20-19,19-18,18-16,16-17,17-5 6295.09137629
16 15 0 16-18,18-19,19-20,20-14,14-15 3744.99566326
16 15 1 16-17,17-5,5-19,19-20,20-14,14-15 4609.04137436
16 15 2 16-17,17-5,5-8,8-3,3-15 4952.83050347
16 15 3 16-6,6-1,1-0,0-3,3-15 5509.75192922
16 15 4 16-6,6-20,20-14,14-15 5939.47865146
16 15 5 16-18,18-19,19-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-15 7193.5530334
19 10 0 19-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10 2943.23994989
19 10 1 19-5,5-8,8-13,13-9,9-10 3161.73447557
19 10 2 19-20,20-14,14-15,15-3,3-8,8-13,13-9,9-10 3844.16795311
19 10 3 19-18,18-16,16-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10 8909.93622418
19 10 4 19-18,18-16,16-17,17-5,5-8,8-13,13-9,9-10 7397.88019054
19 10 5 19-5,5-8,8-3,3-2,2-12,12-11,11-10 4116.86908345
17 14 0 17-5,5-19,19-20,20-14 3903.17787177
17 14 1 17-16,16-18,18-19,19-20,20-14 4157.37796258
17 14 2 17-5,5-8,8-3,3-15,15-14 4540.44820414
17 14 3 17-16,16-6,6-1,1-0,0-3,3-15,15-14 6215.61543181
17 14 4 17-16,16-6,6-20,20-14 6351.86095078
17 14 5 17-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-15,15-14 6183.74217785
20 13 0 20-14,14-15,15-3,3-8,8-13 2579.26719929
20 13 1 20-14,14-15,15-3,3-2,2-12,12-11,11-10,10-9,9-13 2880.89440074
20 13 2 20-19,19-5,5-8,8-13 3224.08002472
20 13 3 20-6,6-1,1-0,0-3,3-8,8-13 3809.5805918
20 13 4 20-19,19-18,18-16,16-17,17-5,5-8,8-13 7460.22573969
20 13 5 20-6,6-16,16-17,17-5,5-8,8-13 9654.70872789
18 13 0 18-19,19-5,5-8,8-13 3452.26174133
18 13 1 18-19,19-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10,10-9,9-13 4436.32242032
18 13 2 18-16,16-17,17-5,5-8,8-13 5904.79772011
18 13 3 18-16,16-6,6-1,1-0,0-3,3-8,8-13 8317.78175697
18 13 4 18-19,19-20,20-14,14-15,15-3,3-8,8-13 4134.69521887
18 13 5 18-16,16-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10,10-9,9-13 8619.40895842
8 11 0 8-13,13-9,9-10,10-11 1473.36468105
8 11 1 8-3,3-2,2-12,12-11 2025.99190376
8 11 2 8-5,5-19,19-20,20-14,14-15,15-3,3-2,2-12,12-11 4631.60974441
8 11 3 8-5,5-17,17-16,16-6,6-1,1-0,0-3,3-2,2-12,12-11 10000.8774625
8 11 4 8-5,5-19,19-20,20-6,6-1,1-0,0-3,3-2,2-12,12-11 5861.92313692
8 11 5 8-5,5-17,17-16,16-18,18-19,19-20,20-14,14-15,15-3,3-2,2-12,12-11 8867.75545938
9 10 0 9-10 295.08099336
9 10 1 9-13,13-8,8-3,3-2,2-12,12-11,11-10 3204.27559146
9 10 2 9-13,13-8,8-5,5-19,19-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10 5809.8934321
9 10 3 9-13,13-8,8-5,5-17,17-16,16-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10 11179.1611502
9 10 4 9-13,13-8,8-5,5-19,19-20,20-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10 7040.20682462
9 10 5 9-13,13-8,8-5,5-17,17-16,16-18,18-19,19-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10 10046.0391471
10 1 0 10-11,11-12,12-2,2-3,3-0,0-1 1857.39532337
10 1 1 10-9,9-13,13-8,8-3,3-0,0-1 2758.3233266
10 1 2 10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-6,6-1 3932.15166595
10 1 3 10-9,9-13,13-8,8-5,5-17,17-16,16-6,6-1 9616.84682015
10 1 4 10-9,9-13,13-8,8-5,5-19,19-20,20-6,6-1 5477.8924946
10 1 5 10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-19,19-18,18-16,16-6,6-1 9995.7808507
8 17 0 8-5,5-17 3149.85916552
8 17 1 8-5,5-19,19-18,18-16,16-17 4865.53352366
8 17 2 8-3,3-15,15-14,14-20,20-19,19-5,5-17 5293.76691039
8 17 3 8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-0,0-1,1-6,6-16,16-17 8324.382978
8 17 4 8-3,3-0,0-1,1-6,6-16,16-17 6681.08900429
8 17 5 8-3,3-15,15-14,14-20,20-6,6-16,16-17 7742.4499894
11 12 0 11-12 666.949353247
11 12 1 11-10,10-9,9-13,13-8,8-3,3-2,2-12 2832.40723157
11 12 2 11-10,10-9,9-13,13-8,8-5,5-19,19-20,20-14,14-15,15-3,3-2,2-12 5438.02507222
11 12 3 11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-6,6-1,1-0,0-3,3-2,2-12 10807.2927903
11 12 4 11-10,10-9,9-13,13-8,8-5,5-19,19-20,20-6,6-1,1-0,0-3,3-2,2-12 6668.33846473
11 12 5 11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-18,18-19,19-20,20-14,14-15,15-3,3-2,2-12 9674.17078719
14 11 0 14-15,15-3,3-2,2-12,12-11 1560.51833128
14 11 1 14-15,15-3,3-8,8-13,13-9,9-10,10-11 2863.95371967
14 11 2 14-20,20-6,6-1,1-0,0-3,3-2,2-12,12-11 3826.52127287
14 11 3 14-20,20-19,19-5,5-8,8-13,13-9,9-10,10-11 4544.45609418
14 11 4 14-20,20-19,19-18,18-16,16-17,17-5,5-8,8-3,3-2,2-12,12-11 9333.22903186
14 11 5 14-20,20-6,6-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11 10975.0847974
12 15 0 12-2,2-3,3-15 746.8283764
12 15 1 12-2,2-3,3-0,0-1,1-6,6-20,20-14,14-15 3306.31252126
12 15 2 12-11,11-10,10-9,9-13,13-8,8-3,3-15 3384.16247129
12 15 3 12-2,2-3,3-8,8-5,5-19,19-20,20-14,14-15 4576.87456528
12 15 4 12-11,11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-18,18-19,19-20,20-14,14-15 9594.29176403
12 15 5 12-2,2-3,3-0,0-1,1-6,6-16,16-18,18-19,19-20,20-14,14-15 9369.94170601
15 2 0 15-3,3-2 522.568168163
15 2 1 15-14,14-20,20-6,6-1,1-0,0-3,3-2 3082.05231302
15 2 2 15-3,3-8,8-13,13-9,9-10,10-11,11-12,12-2 3608.42267953
15 2 3 15-14,14-20,20-19,19-5,5-8,8-3,3-2 4352.61435704
15 2 4 15-14,14-20,20-19,19-18,18-16,16-17,17-5,5-8,8-3,3-2 8588.76007201
15 2 5 15-3,3-0,0-1,1-6,6-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2 11583.3082382
13 14 0 13-8,8-3,3-15,15-14 2061.42242475
13 14 1 13-9,9-10,10-11,11-12,12-2,2-3,3-15,15-14 2363.0496262
13 14 2 13-8,8-5,5-19,19-20,20-14 3741.92479926
13 14 3 13-8,8-3,3-0,0-1,1-6,6-20,20-14 4327.42536635
13 14 4 13-8,8-5,5-17,17-16,16-18,18-19,19-20,20-14 7978.07051423
13 14 5 13-8,8-5,5-17,17-16,16-6,6-20,20-14 10172.5535024
0 13 0 0-3,3-8,8-13 1743.11133818
0 13 1 0-3,3-2,2-12,12-11,11-10,10-9,9-13 2044.73853964
0 13 2 0-1,1-6,6-20,20-14,14-15,15-3,3-8,8-13 4645.73645291
0 13 3 0-1,1-6,6-16,16-17,17-5,5-8,8-13 9429.50360389
0 13 4 0-3,3-15,15-14,14-20,20-19,19-5,5-8,8-13 4348.72917883
0 13 5 0-1,1-6,6-16,16-18,18-19,19-5,5-8,8-13 10026.9321601
3 8 0 3-8 928.031305552
3 8 1 3-2,2-12,12-11,11-10,10-9,9-13,13-8 2571.32527926
3 8 2 3-15,15-14,14-20,20-19,19-5,5-8 3533.6491462
3 8 3 3-0,0-1,1-6,6-16,16-17,17-5,5-8 8902.91686426
3 8 4 3-0,0-1,1-6,6-20,20-19,19-5,5-8 4763.96253871
3 8 5 3-15,15-14,14-20,20-19,19-18,18-16,16-17,17-5,5-8 7769.79486117
1 8 0 1-0,0-3,3-8 1486.21233813
1 8 1 1-0,0-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8 3129.50631184
1 8 2 1-6,6-20,20-14,14-15,15-3,3-8 3560.96868071
1 8 3 1-6,6-16,16-17,17-5,5-8 8344.73583168
1 8 4 1-6,6-20,20-19,19-5,5-8 4205.78150614
1 8 5 1-6,6-16,16-18,18-19,19-5,5-8 8942.16438791
4 3 0 4-6,6-1,1-0,0-3 1370.71875554
4 3 1 4-7,7-6,6-1,1-0,0-3 1375.13080707
4 3 2 4-6,6-20,20-14,14-15,15-3 2432.07974065
4 3 3 4-6,6-16,16-17,17-5,5-8,8-3 9071.90950273
4 3 4 4-7,7-6,6-20,20-19,19-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3 6580.66120243
4 3 5 4-6,6-16,16-18,18-19,19-20,20-14,14-15,15-3 8495.7089254
2 15 0 2-3,3-15 522.568168163
2 15 1 2-3,3-0,0-1,1-6,6-20,20-14,14-15 3082.05231302
2 15 2 2-12,12-11,11-10,10-9,9-13,13-8,8-3,3-15 3608.42267953
2 15 3 2-3,3-8,8-5,5-19,19-20,20-14,14-15 4352.61435704
2 15 4 2-3,3-8,8-5,5-17,17-16,16-18,18-19,19-20,20-14,14-15 8588.76007201
2 15 5 2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-6,6-1,1-0,0-3,3-15 11583.3082382
5 2 0 5-8,8-3,3-2 2293.66869572
5 2 1 5-19,19-20,20-14,14-15,15-3,3-2 2581.51382949
5 2 2 5-8,8-13,13-9,9-10,10-11,11-12,12-2 3523.46059598
5 2 3 5-17,17-16,16-6,6-1,1-0,0-3,3-2 7950.78154755
5 2 4 5-19,19-20,20-6,6-1,1-0,0-3,3-2 3811.827222
5 2 5 5-17,17-16,16-18,18-19,19-20,20-14,14-15,15-3,3-2 6817.65954446
16 6 0 16-6 4129.05608647
16 6 1 16-18,18-19,19-20,20-6 4226.2474759
16 6 2 16-17,17-5,5-19,19-20,20-6 5090.293187
16 6 3 16-17,17-5,5-8,8-3,3-0,0-1,1-6 5701.89208334
16 6 4 16-18,18-19,19-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-6 9003.97559839
16 6 5 16-18,18-19,19-20,20-14,14-15,15-3,3-0,0-1,1-6 5125.69150601
6 9 0 6-1,1-0,0-3,3-2,2-12,12-11,11-10,10-9 2659.17399547
6 9 1 6-1,1-0,0-3,3-8,8-13,13-9 2969.94001197
6 9 2 6-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10,10-9 3720.53498058
6 9 3 6-16,16-17,17-5,5-8,8-13,13-9 8815.06814806
6 9 4 6-20,20-19,19-5,5-8,8-13,13-9 4676.11382251
6 9 5 6-16,16-18,18-19,19-5,5-8,8-13,13-9 9412.49670428
17 7 0 17-5,5-19,19-20,20-6,6-7 4691.83732126
17 7 1 17-16,16-6,6-7 4848.84602265
17 7 2 17-5,5-19,19-20,20-6,6-4,4-7 4986.59539082
17 7 3 17-16,16-6,6-4,4-7 5143.6040922
17 7 4 17-5,5-8,8-3,3-0,0-1,1-6,6-7 5303.43621761
17 7 5 17-16,16-18,18-19,19-20,20-6,6-7 4946.03741207
7 12 0 7-4,4-6,6-1,1-0,0-3,3-2,2-12 1951.31506104
7 12 1 7-6,6-20,20-14,14-15,15-3,3-2,2-12 2717.9179766
7 12 2 7-6,6-1,1-0,0-3,3-8,8-13,13-9,9-10,10-11,11-12 4293.89108638
7 12 3 7-4,4-6,6-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11,11-12 10433.777292
7 12 4 7-6,6-20,20-19,19-5,5-8,8-3,3-2,2-12 5218.79341314
7 12 5 7-6,6-16,16-18,18-19,19-20,20-14,14-15,15-3,3-2,2-12 8781.54716135
18 4 0 18-19,19-20,20-6,6-4 3007.10525262
18 4 1 18-19,19-20,20-6,6-7,7-4 3011.51730415
18 4 2 18-16,16-6,6-4 5959.87839821
18 4 3 18-16,16-17,17-5,5-8,8-3,3-0,0-1,1-6,6-4 7532.71439507
18 4 4 18-16,16-6,6-7,7-4 5964.29044974
18 4 5 18-19,19-5,5-8,8-3,3-15,15-14,14-20,20-6,6-4 6141.5394014
10 8 0 10-9,9-13,13-8 1272.11098847
10 8 1 10-11,11-12,12-2,2-3,3-8 2227.24559635
10 8 2 10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-19,19-5,5-8 4832.863437
10 8 3 10-11,11-12,12-2,2-3,3-0,0-1,1-6,6-16,16-17,17-5,5-8 10202.1311551
10 8 4 10-11,11-12,12-2,2-3,3-0,0-1,1-6,6-20,20-19,19-5,5-8 6063.17682951
10 8 5 10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-19,19-18,18-16,16-17,17-5,5-8 9069.00915197
11 5 0 11-10,10-9,9-13,13-8,8-5 2632.25103449
11 5 1 11-12,12-2,2-3,3-8,8-5 3184.8782572
11 5 2 11-12,12-2,2-3,3-15,15-14,14-20,20-19,19-5 3472.72339097
11 5 3 11-10,10-9,9-13,13-8,8-3,3-0,0-1,1-6,6-16,16-17,17-5 10145.4264974
11 5 4 11-12,12-2,2-3,3-0,0-1,1-6,6-20,20-19,19-5 4703.03678348
11 5 5 11-12,12-2,2-3,3-15,15-14,14-20,20-19,19-18,18-16,16-17,17-5 7708.86910594
14 18 0 14-20,20-19,19-18 2073.27279412
14 18 1 14-15,15-3,3-8,8-5,5-19,19-18 4172.01739382
14 18 2 14-20,20-19,19-5,5-17,17-16,16-18 5987.28304023
14 18 3 14-15,15-3,3-0,0-1,1-6,6-16,16-18 7181.47479836
14 18 4 14-20,20-6,6-16,16-18 7317.72031733
14 18 5 14-15,15-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-19,19-18 5815.31136753
12 6 0 12-2,2-3,3-0,0-1,1-6 1495.88995627
12 6 1 12-2,2-3,3-15,15-14,14-20,20-6 2557.25094138
12 6 2 12-11,11-10,10-9,9-13,13-8,8-3,3-0,0-1,1-6 4133.22405116
12 6 3 12-2,2-3,3-8,8-5,5-17,17-16,16-6 9197.08070346
12 6 4 12-11,11-10,10-9,9-13,13-8,8-5,5-19,19-20,20-6 5839.3978617
12 6 5 12-2,2-3,3-15,15-14,14-20,20-19,19-18,18-16,16-6 8620.88012613
10 18 0 10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-19,19-18 3835.04481799
10 18 1 10-9,9-13,13-8,8-5,5-19,19-18 4053.53934366
10 18 2 10-9,9-13,13-8,8-5,5-17,17-16,16-18 6506.07532245
10 18 3 10-11,11-12,12-2,2-3,3-0,0-1,1-6,6-16,16-18 8018.13135609
10 18 4 10-9,9-13,13-8,8-3,3-15,15-14,14-20,20-19,19-18 4735.97282121
10 18 5 10-11,11-12,12-2,2-3,3-8,8-5,5-19,19-18 5008.67395155
15 11 0 15-3,3-2,2-12,12-11 1413.77772965
15 11 1 15-3,3-8,8-13,13-9,9-10,10-11 2717.21311804
15 11 2 15-14,14-20,20-6,6-1,1-0,0-3,3-2,2-12,12-11 3973.26187451
15 11 3 15-14,14-20,20-19,19-5,5-8,8-13,13-9,9-10,10-11 4691.19669582
15 11 4 15-14,14-20,20-19,19-18,18-16,16-17,17-5,5-8,8-3,3-2,2-12,12-11 9479.9696335
15 11 5 15-3,3-0,0-1,1-6,6-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11 10692.0986768
13 7 0 13-8,8-3,3-0,0-1,1-6,6-4,4-7 3119.16850776
13 7 1 13-9,9-10,10-11,11-12,12-2,2-3,3-0,0-1,1-6,6-7 3126.03763967
13 7 2 13-8,8-3,3-15,15-14,14-20,20-6,6-7 3885.77142332
13 7 3 13-8,8-5,5-17,17-16,16-6,6-7 8669.5385743
13 7 4 13-8,8-5,5-19,19-20,20-6,6-4,4-7 4825.3423183
13 7 5 13-8,8-5,5-19,19-20,20-6,6-7 4530.58424875
0 4 0 0-1,1-6,6-4 1226.47210904
0 4 1 0-1,1-6,6-7,7-4 1230.88416057
0 4 2 0-3,3-15,15-14,14-20,20-6,6-4 2576.32638715
0 4 3 0-3,3-8,8-5,5-17,17-16,16-6,6-4 9216.15614923
0 4 4 0-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-19,19-20,20-6,6-7,7-4 6724.90784893
0 4 5 0-3,3-15,15-14,14-20,20-19,19-18,18-16,16-6,6-4 8639.9555719
